"t0","order_of_test","time_start_battery","order_in_test","word_pool","word","endcoding","recall_session","remember","confidence","correct","ID","time","t0_absolute","Woman","SD"
1433327922380,5,716755,2,9,16,"Dummy",2,0,NA,1,"159",2,NA,0,"Control"
1433327922380,5,716755,2,9,17,"Encoded",2,1,NA,1,"159",2,NA,0,"Control"
1433327922380,5,716755,2,9,18,"Encoded",2,1,NA,1,"159",2,NA,0,"Control"
1433327922380,5,716755,2,9,19,"Dummy",2,0,NA,1,"159",2,NA,0,"Control"
1433327922380,5,716755,2,9,20,"Dummy",2,0,NA,1,"159",2,NA,0,"Control"
1433327922380,5,716755,2,9,21,"Encoded",2,1,NA,1,"159",2,NA,0,"Control"
1433327922380,5,716755,2,9,22,"Encoded",2,1,NA,1,"159",2,NA,0,"Control"
1433327922380,5,716755,2,9,23,"Encoded",2,1,NA,1,"159",2,NA,0,"Control"
1433327922380,5,716755,2,9,24,"Dummy",2,0,NA,1,"159",2,NA,0,"Control"
1433342551330,5,588942,1,2,1,"Encoded",1,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,2,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,3,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,4,"Encoded",1,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,5,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,6,"Encoded",1,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,7,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,8,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,9,"Encoded",1,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,10,"Encoded",1,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,11,"Encoded",1,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,12,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,13,"Encoded",1,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,14,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,15,"Encoded",1,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,16,"Encoded",1,0,NA,0,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,17,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,18,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,19,"Encoded",1,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,20,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,21,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,22,"Dummy",1,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,23,"Encoded",1,0,NA,0,"159",3,NA,0,"Control"
1433342551330,5,588942,1,2,24,"Encoded",1,0,NA,0,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,1,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,2,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,3,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,4,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,5,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,6,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,7,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,8,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,9,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,10,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,11,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,12,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,13,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,14,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,15,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,16,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,17,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,18,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,19,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,20,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,21,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,22,"Dummy",2,0,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,23,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433342551330,5,650061,2,2,24,"Encoded",2,1,NA,1,"159",3,NA,0,"Control"
1433281069385,4,562781,1,3,1,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,2,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,3,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,4,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,5,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,6,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,7,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,8,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,9,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,10,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,11,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,12,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,13,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,14,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,15,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,16,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,17,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,18,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,19,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,20,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,21,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,22,"Encoded",1,0,NA,0,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,23,"Encoded",1,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,562781,1,3,24,"Dummy",1,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,1,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,2,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,3,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,4,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,5,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,6,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,7,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,8,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,9,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,10,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,11,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,12,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,13,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,14,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,15,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,16,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,17,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,18,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,19,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,20,"Dummy",2,0,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,21,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,22,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,23,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433281069385,4,606843,2,3,24,"Encoded",2,1,NA,1,"160",0,NA,0,"Control"
1433310747242,4,467821,1,7,1,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,2,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,3,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,4,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,5,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,6,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,7,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,8,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,9,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,10,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,11,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,12,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,13,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,14,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,15,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,16,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,17,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,18,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,19,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,20,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,21,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,22,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,23,"Encoded",1,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,467821,1,7,24,"Dummy",1,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,1,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,2,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,3,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,4,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,5,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,6,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,7,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,8,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,9,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,10,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,11,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,12,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,13,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,14,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,15,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,16,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,17,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,18,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,19,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,20,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,21,"Encoded",2,1,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,22,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,23,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433310747242,4,511532,2,7,24,"Dummy",2,0,NA,1,"160",1,NA,0,"Control"
1433328249121,5,602371,1,8,1,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,2,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,3,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,4,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,5,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,6,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,7,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,8,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,9,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,10,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,11,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,12,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,13,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,14,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,15,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,16,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,17,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,18,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,19,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,20,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,21,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,22,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,23,"Encoded",1,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,602371,1,8,24,"Dummy",1,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,1,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,2,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,3,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,4,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,5,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,6,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,7,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,8,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,9,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,10,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,11,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,12,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,13,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,14,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,15,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,16,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,17,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,18,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,19,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,20,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,21,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,22,"Dummy",2,0,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,23,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433328249121,5,643880,2,8,24,"Encoded",2,1,NA,1,"160",2,NA,0,"Control"
1433341836377,5,612236,1,2,1,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,2,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,3,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,4,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,5,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,6,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,7,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,8,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,9,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,10,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,11,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,12,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,13,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,14,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,15,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,16,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,17,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,18,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,19,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,20,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,21,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,22,"Encoded",1,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,23,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,612236,1,2,24,"Dummy",1,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,1,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,2,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,3,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,4,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,5,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,6,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,7,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,8,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,9,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,10,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,11,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,12,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,13,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,14,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,15,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,16,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,17,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,18,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,19,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,20,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,21,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,22,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,23,"Dummy",2,0,NA,1,"160",3,NA,0,"Control"
1433341836377,5,654847,2,2,24,"Encoded",2,1,NA,1,"160",3,NA,0,"Control"
1432712415005,2,200478,1,4,1,"Encoded",1,0,NA,0,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,2,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,3,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,4,"Encoded",1,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,5,"Encoded",1,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,6,"Encoded",1,0,NA,0,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,7,"Encoded",1,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,8,"Encoded",1,0,NA,0,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,9,"Encoded",1,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,10,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,11,"Encoded",1,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,12,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,13,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,14,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,15,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,16,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,17,"Encoded",1,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,18,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,19,"Encoded",1,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,20,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,21,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,22,"Encoded",1,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,23,"Encoded",1,0,NA,0,"161",1,NA,0,"Control"
1432712415005,2,200478,1,4,24,"Dummy",1,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,1,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,2,"Encoded",2,0,NA,0,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,3,"Encoded",2,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,4,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,5,"Encoded",2,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,6,"Encoded",2,0,NA,0,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,7,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,8,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,9,"Encoded",2,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,10,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,11,"Encoded",2,0,NA,0,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,12,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,13,"Encoded",2,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,14,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,15,"Encoded",2,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,16,"Encoded",2,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,17,"Encoded",2,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,18,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,19,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,20,"Encoded",2,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,21,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,22,"Encoded",2,1,NA,1,"161",1,NA,0,"Control"
1432712415005,2,252661,2,4,23,"Dummy",2,0,NA,1,"161",1,NA,0,"Control"
