t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation,ID,time,t0_absolute,Woman,SD,lapse500,lapse600,lapse700,lapse800,lapse900,lapse1000,correct
1.42441E+12,5,484866,1,p,1,445,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,0,0,0,0,0,0,
1.42441E+12,5,487963,2,p,1,489,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,0,0,0,0,0,0,
1.42441E+12,5,494457,3,p,1,661,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,1,1,0,0,0,0,
1.42441E+12,5,498728,4,p,1,495,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,0,0,0,0,0,0,
1.42441E+12,5,506119,5,p,1,519,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,1,0,0,0,0,0,
1.42441E+12,5,512908,6,p,1,448,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,0,0,0,0,0,0,
1.42441E+12,5,517135,7,p,1,472,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,0,0,0,0,0,0,
1.42441E+12,5,521546,8,p,1,426,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,0,0,0,0,0,0,
1.42441E+12,5,524100,9,p,1,512,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,1,0,0,0,0,0,
1.42441E+12,5,528423,10,p,1,461,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,0,0,0,0,0,0,
1.42441E+12,5,534687,11,p,1,593,NA,501.9090909,489,69.77887151,101,1,NA,1,Control,1,0,0,0,0,0,
1.42443E+12,5,446806,1,p,1,479,NA,542.6363636,479,180.632374,101,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,5,451440,2,p,1,465,NA,542.6363636,479,180.632374,101,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,5,455164,3,p,1,523,NA,542.6363636,479,180.632374,101,2,NA,1,Control,1,0,0,0,0,0,
1.42443E+12,5,461329,4,p,1,428,NA,542.6363636,479,180.632374,101,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,5,464196,5,p,1,480,NA,542.6363636,479,180.632374,101,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,5,467951,6,p,1,570,NA,542.6363636,479,180.632374,101,2,NA,1,Control,1,0,0,0,0,0,
1.42443E+12,5,475046,7,p,1,1065,NA,542.6363636,479,180.632374,101,2,NA,1,Control,1,1,1,1,1,1,
1.42443E+12,5,481944,8,p,1,441,NA,542.6363636,479,180.632374,101,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,5,488063,9,p,1,454,NA,542.6363636,479,180.632374,101,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,5,493110,10,p,1,474,NA,542.6363636,479,180.632374,101,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,5,499044,11,p,1,590,NA,542.6363636,479,180.632374,101,2,NA,1,Control,1,0,0,0,0,0,
1.42445E+12,5,438701,1,p,1,447,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,5,443965,2,p,1,348,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,5,450095,3,p,1,439,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,5,454870,4,p,1,457,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,5,462050,5,p,1,446,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,5,466430,6,p,1,343,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,5,471948,7,p,1,505,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,1,0,0,0,0,0,
1.42445E+12,5,474564,8,p,1,546,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,1,0,0,0,0,0,
1.42445E+12,5,480071,9,p,1,483,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,5,485108,10,p,1,493,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,5,492004,11,p,1,479,NA,453.2727273,457,61.6037189,101,3,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,8263,1,p,1,388,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,12997,2,p,1,382,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,15448,3,p,1,440,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,20614,4,p,1,391,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,25697,5,p,1,409,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,30897,6,p,1,461,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,35764,7,p,1,257,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,40447,8,p,1,585,1,416.9166667,398,76.46762126,102,0,NA,1,Control,1,0,0,0,0,0,
1.42438E+12,1,43630,9,p,1,489,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,46097,10,p,1,398,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,48580,11,p,1,366,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,52364,12,p,1,350,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,57347,13,p,1,371,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,60313,14,p,1,517,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,1,0,0,0,0,0,
1.42438E+12,1,63281,15,p,1,411,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,67647,16,p,1,405,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,72747,17,p,1,407,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,77097,18,p,1,384,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,80513,19,p,1,624,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,1,1,0,0,0,0,
1.42438E+12,1,85663,20,p,1,444,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,89847,21,p,1,370,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,93097,22,p,1,367,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,97897,23,p,1,398,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42438E+12,1,101430,24,p,1,392,NA,416.9166667,398,76.46762126,102,0,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,145902,1,p,1,406,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,148814,2,p,1,391,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,152680,3,p,1,364,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,157999,4,p,1,372,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,162080,5,p,1,394,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,167114,6,p,1,382,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,170229,7,p,1,445,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,174264,8,p,1,367,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,178747,9,p,1,364,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,183064,10,p,1,431,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,186697,11,p,1,480,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,191747,12,p,1,381,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,196097,13,p,1,395,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,199397,14,p,1,479,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,202597,15,p,1,387,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,205181,16,p,1,438,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,208580,17,p,1,385,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,213080,18,p,1,367,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,217148,19,p,1,421,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,220997,20,p,1,417,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,226265,21,p,1,474,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,229130,22,p,1,535,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,1,0,0,0,0,0,
1.42442E+12,2,234264,23,p,1,377,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,238130,24,p,1,375,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,240665,25,p,1,494,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,245430,26,p,1,414,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,249564,27,p,1,380,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,253364,28,p,1,409,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,255880,29,p,1,445,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42442E+12,2,260199,30,p,1,394,NA,412.1,394.5,44.19732399,102,1,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,368899,1,p,1,499,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,374280,2,p,1,403,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,378397,3,p,1,496,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,383747,4,p,1,422,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,388496,5,p,1,425,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,393112,6,p,1,427,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,397579,7,p,1,375,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,402863,8,p,1,388,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,405912,9,p,1,612,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,1,1,0,0,0,0,
1.42443E+12,3,409812,10,p,1,364,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,414462,11,p,1,500,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,419546,12,p,1,395,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,423246,13,p,1,331,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,427546,14,p,1,404,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,430146,15,p,1,426,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,434679,16,p,1,350,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,439497,17,p,1,414,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,442646,18,p,1,447,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,445446,19,p,1,373,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,448812,20,p,1,380,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,452879,21,p,1,390,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,456012,22,p,1,478,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,459812,23,p,1,334,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,462579,24,p,1,395,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,466829,25,p,1,360,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,469677,26,p,1,487,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,473531,27,p,1,445,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,476229,28,p,1,356,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,481360,29,p,1,382,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42443E+12,3,484181,30,p,1,467,NA,417.5,403.5,61.22471329,102,2,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,9208,1,p,1,416,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,12818,2,p,1,381,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,16150,3,p,1,347,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,18683,4,p,1,397,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,22799,5,p,1,372,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,27132,6,p,1,391,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,30266,7,p,1,436,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,33349,8,p,1,421,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,37949,9,p,1,333,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,40866,10,p,1,439,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,43900,11,p,1,439,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,48331,12,p,1,440,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,53416,13,p,1,353,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,57816,14,p,1,381,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,60982,15,p,1,412,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,64766,16,p,1,351,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,69566,17,p,1,363,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,74882,18,p,1,352,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,79499,19,p,1,425,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,82716,20,p,1,512,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,1,0,0,0,0,0,
1.42445E+12,1,86949,21,p,1,377,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,89699,22,p,1,414,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,100349,24,p,1,447,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,104749,25,p,1,364,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,108414,26,p,1,330,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,111599,27,p,1,362,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,116383,28,p,1,383,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,120184,29,p,1,391,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42445E+12,1,124383,30,p,1,378,NA,393.3448276,383,41.08725546,102,3,NA,1,Control,0,0,0,0,0,0,
1.42464E+12,5,442258,1,p,1,395,NA,479.6363636,387,293.494897,103,0,NA,1,Control,0,0,0,0,0,0,
1.42464E+12,5,446284,2,p,1,351,NA,479.6363636,387,293.494897,103,0,NA,1,Control,0,0,0,0,0,0,
1.42464E+12,5,451568,3,p,1,364,NA,479.6363636,387,293.494897,103,0,NA,1,Control,0,0,0,0,0,0,
1.42464E+12,5,456351,4,p,1,382,NA,479.6363636,387,293.494897,103,0,NA,1,Control,0,0,0,0,0,0,
1.42464E+12,5,463686,5,p,1,499,NA,479.6363636,387,293.494897,103,0,NA,1,Control,0,0,0,0,0,0,
1.42464E+12,5,466802,6,p,1,406,NA,479.6363636,387,293.494897,103,0,NA,1,Control,0,0,0,0,0,0,
1.42464E+12,5,472166,7,p,1,1353,NA,479.6363636,387,293.494897,103,0,NA,1,Control,1,1,1,1,1,1,
1.42464E+12,5,479288,8,p,1,372,NA,479.6363636,387,293.494897,103,0,NA,1,Control,0,0,0,0,0,0,
1.42464E+12,5,485187,9,p,1,387,NA,479.6363636,387,293.494897,103,0,NA,1,Control,0,0,0,0,0,0,
1.42464E+12,5,487954,10,p,1,445,NA,479.6363636,387,293.494897,103,0,NA,1,Control,0,0,0,0,0,0,
1.42464E+12,5,493219,11,p,1,322,NA,479.6363636,387,293.494897,103,0,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,448854,1,p,1,361,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,451916,2,p,1,437,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,456215,3,p,1,417,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,459643,4,p,1,351,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,466701,5,p,1,484,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,473234,6,p,1,378,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,475985,7,p,1,456,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,480385,8,p,1,339,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,483633,9,p,1,383,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,486069,10,p,1,377,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,489419,11,p,1,344,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,492101,12,p,1,334,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,494485,13,p,1,350,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42467E+12,5,499285,14,p,1,389,NA,385.7142857,377.5,46.45167641,103,1,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,453730,1,p,1,401,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,456949,2,p,1,422,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,461067,3,p,1,319,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,464870,4,p,1,679,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,1,1,0,0,0,0,
1.42469E+12,5,470351,5,p,1,336,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,475584,6,p,1,398,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,478485,7,p,1,387,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,481068,8,p,1,334,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,484802,9,p,1,785,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,1,1,1,0,0,0,
1.42469E+12,5,488152,10,p,1,326,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,490918,11,p,1,338,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,493235,12,p,1,286,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,500286,13,p,1,325,NA,410.4615385,338,149.5145564,103,2,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,444901,1,p,1,524,NA,386,386,56.63038054,103,3,NA,1,Control,1,0,0,0,0,0,
1.42471E+12,5,451369,2,p,1,415,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,457403,3,p,1,416,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,463553,4,p,1,402,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,468846,5,p,1,338,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,471750,6,p,1,363,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,475504,7,p,1,401,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,479689,8,p,1,318,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,482174,9,p,1,440,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,485055,10,p,1,341,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,489072,11,p,1,334,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,494472,12,p,1,386,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,5,498606,13,p,1,340,NA,386,386,56.63038054,103,3,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,514250,1,p,1,506,1,524.6923077,499,89.39741292,104,2,NA,1,Control,1,0,0,0,0,0,
1.42469E+12,5,519216,2,p,1,384,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,522701,3,p,1,499,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,525420,4,p,1,469,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,530763,5,p,1,636,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,1,1,0,0,0,0,
1.42469E+12,5,535991,6,p,1,470,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,540002,7,p,1,479,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,544843,8,p,1,456,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,547605,9,p,1,623,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,1,1,0,0,0,0,
1.42469E+12,5,551698,10,p,1,475,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,0,0,0,0,0,0,
1.42469E+12,5,556617,11,p,1,582,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,1,0,0,0,0,0,
1.42469E+12,5,559537,12,p,1,710,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,1,1,1,0,0,0,
1.42469E+12,5,565034,13,p,1,532,NA,524.6923077,499,89.39741292,104,2,NA,1,Control,1,0,0,0,0,0,
1.42471E+12,1,10845,1,p,1,455,1,499.6428571,472.5,75.2928714,104,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,1,15138,2,p,1,637,NA,499.6428571,472.5,75.2928714,104,3,NA,1,Control,1,1,0,0,0,0,
1.42471E+12,1,18795,3,p,1,403,NA,499.6428571,472.5,75.2928714,104,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,1,22901,4,p,1,652,NA,499.6428571,472.5,75.2928714,104,3,NA,1,Control,1,1,0,0,0,0,
1.42471E+12,1,26238,5,p,1,551,NA,499.6428571,472.5,75.2928714,104,3,NA,1,Control,1,0,0,0,0,0,
1.42471E+12,1,31132,6,p,1,454,NA,499.6428571,472.5,75.2928714,104,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,1,35104,7,p,1,460,NA,499.6428571,472.5,75.2928714,104,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,1,40059,8,p,1,468,NA,499.6428571,472.5,75.2928714,104,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,1,43303,9,p,1,498,NA,499.6428571,472.5,75.2928714,104,3,NA,1,Control,0,0,0,0,0,0,
1.42471E+12,1,47119,10,p,1,500,NA,499.6428571,472.5,75.2928714,104,3,NA,1,Control,0,0,0,0,0,0,
