id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_451,2016-03-07,22:01:46,,,2,146677,1,green,yellow,green,2800,1,0,
SI_451,2016-03-07,22:01:49,,,2,147947,2,red,red,red,1268,1,1,3
SI_451,2016-03-07,22:01:50,,,2,149096,3,blue,blue,blue,1149,1,1,1
SI_451,2016-03-07,22:01:51,,,2,150446,4,yellow,green,yellow,1349,1,0,2
SI_451,2016-03-07,22:01:53,,,2,151700,5,red,red,red,1252,1,1,3
SI_451,2016-03-07,22:01:54,,,2,152911,6,blue,green,blue,1210,1,0,2
SI_451,2016-03-07,22:01:55,,,2,154146,7,yellow,red,yellow,1234,1,0,4
SI_451,2016-03-07,22:01:56,,,2,155270,8,green,green,green,1124,1,1,3
SI_451,2016-03-07,22:01:57,,,2,156467,9,yellow,yellow,yellow,1196,1,1,1
SI_451,2016-03-07,22:01:59,,,2,157656,10,blue,red,blue,1188,1,0,2
SI_451,2016-03-07,22:02:00,,,2,158975,11,red,yellow,red,1318,1,0,4
SI_451,2016-03-07,22:02:01,,,2,160380,12,yellow,green,yellow,1403,1,0,4
SI_451,2016-03-07,22:02:03,,,2,161462,13,red,red,red,1082,1,1,3
SI_451,2016-03-07,22:02:04,,,2,163162,14,blue,green,blue,1699,1,0,2
SI_451,2016-03-07,22:02:05,,,2,164379,15,red,blue,red,1215,1,0,4
SI_451,2016-03-07,22:02:07,,,2,165431,16,green,green,green,1051,1,1,3
SI_451,2016-03-07,22:02:08,,,2,166388,17,blue,blue,blue,957,1,1,1
SI_451,2016-03-07,22:02:09,,,2,168066,18,yellow,green,yellow,1677,1,0,2
SI_451,2016-03-07,22:02:10,,,2,170280,19,green,yellow,green,2212,1,0,4
SI_451,2016-03-07,22:02:12,,,2,171803,20,red,red,red,1522,1,1,3
SI_451,2016-03-07,22:02:14,,,2,173329,21,yellow,yellow,yellow,1524,1,1,1
SI_451,2016-03-07,22:02:15,,,2,174379,22,blue,red,blue,1049,1,0,2
SI_451,2016-03-07,22:02:17,,,2,175481,23,green,blue,green,1101,1,0,4
SI_451,2016-03-07,22:02:18,,,2,176764,24,red,yellow,red,1281,1,0,4
SI_451,2016-03-07,22:02:19,,,2,178187,25,blue,blue,blue,1422,1,1,3
SI_451,2016-03-07,22:02:20,,,2,179212,26,red,red,red,1023,1,1,1
SI_451,2016-03-07,22:02:21,,,2,180502,27,yellow,green,yellow,1289,1,0,2
SI_451,2016-03-07,22:02:23,,,2,183034,28,blue,yellow,blue,2531,1,0,4
SI_451,2016-03-07,22:02:25,,,2,183966,29,red,red,red,931,1,1,3
SI_451,2016-03-07,22:02:26,,,2,185512,30,yellow,green,yellow,1545,1,0,2
SI_451,2016-03-07,22:02:28,,,2,186935,31,red,red,red,1422,1,1,3
SI_451,2016-03-07,22:02:29,,,2,187863,32,green,green,green,928,1,1,1
SI_451,2016-03-07,22:02:30,,,2,189246,33,blue,yellow,blue,1382,1,0,2
SI_451,2016-03-07,22:02:31,,,2,190679,34,yellow,blue,yellow,1433,1,0,4
SI_451,2016-03-07,22:02:33,,,2,191551,35,green,green,green,871,1,1,3
SI_451,2016-03-07,22:02:34,,,2,192812,36,red,red,red,1259,1,1,1
SI_451,2016-03-07,22:02:35,,,2,193896,37,green,yellow,green,1083,1,0,2
SI_451,2016-03-07,22:02:36,,,2,195096,38,blue,blue,blue,1199,1,1,3
SI_451,2016-03-07,22:02:37,,,2,196588,39,red,yellow,red,1491,1,0,2
SI_451,2016-03-07,22:02:39,,,2,197517,40,green,green,green,928,1,1,3
SI_451,2016-03-07,22:02:40,,,2,198413,41,yellow,yellow,yellow,894,1,1,1
SI_451,2016-03-07,22:02:41,,,2,199570,42,green,blue,green,1157,1,0,2
SI_451,2016-03-07,22:02:42,,,2,204892,43,yellow,green,yellow,5322,1,0,4
SI_451,2016-03-07,22:02:47,,,2,206646,44,red,red,red,1751,1,1,3
SI_451,2016-03-07,22:02:49,,,2,207746,45,blue,green,blue,1100,1,0,2
SI_451,2016-03-07,22:02:50,,,2,208765,46,yellow,yellow,yellow,1019,1,1,3
SI_451,2016-03-07,22:02:51,,,2,209529,47,green,green,green,763,1,1,1
SI_451,2016-03-07,22:02:52,,,2,210762,48,red,yellow,red,1232,1,0,2
SI_451,2016-03-07,22:02:53,,,2,214104,49,green,green,green,3341,1,1,3
SI_451,2016-03-07,22:02:56,,,2,216846,50,red,red,red,2742,1,1,1
SI_451,2016-03-07,22:02:59,,,2,217945,51,yellow,blue,yellow,1099,1,0,2
SI_451,2016-03-07,22:03:00,,,2,220595,52,red,red,red,2649,1,1,3
SI_451,2016-03-07,22:03:03,,,2,222764,53,yellow,green,yellow,2168,1,0,2
SI_451,2016-03-07,22:03:05,,,2,224179,54,red,red,red,1414,1,1,3
SI_451,2016-03-07,22:03:06,,,2,225612,55,blue,blue,blue,1432,1,1,1
SI_451,2016-03-07,22:03:08,,,2,226646,56,green,yellow,green,1033,1,0,2
SI_451,2016-03-07,22:03:09,,,2,227962,57,blue,red,blue,1315,1,0,4
SI_451,2016-03-07,22:03:10,,,2,229097,58,green,blue,green,1133,1,0,4
SI_451,2016-03-07,22:03:11,,,2,229997,59,red,red,red,900,1,1,3
SI_451,2016-03-07,22:03:12,,,2,231046,60,yellow,yellow,yellow,1049,1,1,1
SI_451,2016-03-07,22:03:13,,,2,232552,61,green,blue,green,1506,1,0,2
SI_451,2016-03-07,22:03:15,,,2,233519,62,yellow,yellow,yellow,966,1,1,3
SI_451,2016-03-07,22:03:16,,,2,234312,63,red,red,red,792,1,1,1
SI_451,2016-03-07,22:03:16,,,2,235529,64,blue,green,blue,1216,1,0,2
SI_451,2016-03-07,22:03:18,,,2,236984,65,yellow,blue,yellow,1455,1,0,4
SI_451,2016-03-07,22:03:19,,,2,238497,66,blue,red,blue,1512,1,0,4
SI_451,2016-03-07,22:03:21,,,2,239396,67,green,green,green,898,1,1,3
SI_451,2016-03-07,22:03:22,,,2,240517,68,yellow,yellow,yellow,1121,1,1,1
SI_451,2016-03-07,22:03:23,,,2,241646,69,blue,red,blue,1128,1,0,2
SI_451,2016-03-07,22:03:24,,,2,242564,70,green,green,green,916,1,1,3
SI_451,2016-03-07,22:03:25,,,2,244112,71,red,yellow,yellow,1547,0,0,2
SI_451,2016-03-07,22:03:26,,,2,245762,72,blue,red,red,1649,0,0,4
SI_451,2016-03-07,22:03:28,,,2,247208,73,green,green,green,1444,1,1,3
SI_451,2016-03-07,22:03:29,,,2,248446,74,red,red,blue,1237,0,1,1
SI_451,2016-03-07,22:03:31,,,2,250829,75,green,blue,green,2382,1,0,2
SI_451,2016-03-07,22:03:33,,,2,251778,76,yellow,yellow,yellow,948,1,1,3
SI_451,2016-03-07,22:03:34,,,2,252529,77,red,red,red,751,1,1,1
SI_451,2016-03-07,22:03:35,,,2,253612,78,blue,green,blue,1082,1,0,2
SI_451,2016-03-07,22:03:36,,,2,254731,79,red,red,red,1118,1,1,3
SI_451,2016-03-07,22:03:37,,,2,255962,80,blue,yellow,blue,1230,1,0,2
SI_451,2016-03-07,22:03:38,,,2,257496,81,yellow,blue,yellow,1532,1,0,4
SI_451,2016-03-07,22:03:40,,,2,259463,82,green,yellow,green,1966,1,0,4
SI_451,2016-03-07,22:03:42,,,2,260613,83,blue,red,blue,1148,1,0,4
SI_451,2016-03-07,22:03:43,,,2,262696,84,red,blue,red,2082,1,0,4
SI_451,2016-03-07,22:03:45,,,2,263882,85,yellow,yellow,,1186,0,1,3
