id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_287,2016-05-21,10:33:39,,,1,7035,1,red,yellow,red,1360,1,0,
Sl_287,2016-05-21,10:33:41,,,1,8094,2,blue,green,blue,1056,1,0,4
Sl_287,2016-05-21,10:33:42,,,1,8931,3,yellow,yellow,yellow,835,1,1,3
Sl_287,2016-05-21,10:33:42,,,1,9830,4,green,green,green,896,1,1,1
Sl_287,2016-05-21,10:33:43,,,1,10743,5,yellow,red,yellow,911,1,0,2
Sl_287,2016-05-21,10:33:44,,,1,11672,6,blue,blue,blue,926,1,1,3
Sl_287,2016-05-21,10:33:45,,,1,12585,7,yellow,green,yellow,910,1,0,2
Sl_287,2016-05-21,10:33:46,,,1,13600,8,green,yellow,green,1013,1,0,4
Sl_287,2016-05-21,10:33:47,,,1,14736,9,blue,blue,blue,1133,1,1,3
Sl_287,2016-05-21,10:33:48,,,1,15837,10,green,green,green,1099,1,1,1
Sl_287,2016-05-21,10:33:49,,,1,16970,11,blue,yellow,blue,1132,1,0,2
Sl_287,2016-05-21,10:33:51,,,1,17796,12,red,red,red,823,1,1,3
Sl_287,2016-05-21,10:33:51,,,1,18883,13,blue,green,blue,1083,1,0,2
Sl_287,2016-05-21,10:33:52,,,1,19780,14,yellow,yellow,yellow,894,1,1,3
Sl_287,2016-05-21,10:33:53,,,1,20680,15,blue,blue,blue,895,1,1,1
Sl_287,2016-05-21,10:33:54,,,1,21859,16,yellow,green,yellow,1176,1,0,2
Sl_287,2016-05-21,10:33:55,,,1,22757,17,red,yellow,red,896,1,0,4
Sl_287,2016-05-21,10:33:56,,,1,23623,18,green,green,green,864,1,1,3
Sl_287,2016-05-21,10:33:57,,,1,24818,19,yellow,yellow,yellow,1193,1,1,1
Sl_287,2016-05-21,10:33:58,,,1,25730,20,blue,red,blue,910,1,0,2
Sl_287,2016-05-21,10:33:59,,,1,26641,21,yellow,blue,yellow,909,1,0,4
Sl_287,2016-05-21,10:34:00,,,1,27450,22,blue,red,blue,808,1,0,4
Sl_287,2016-05-21,10:34:01,,,1,28290,23,red,yellow,red,838,1,0,4
Sl_287,2016-05-21,10:34:02,,,1,29130,24,blue,blue,blue,836,1,1,3
Sl_287,2016-05-21,10:34:03,,,1,31160,25,red,red,red,2028,1,1,1
Sl_287,2016-05-21,10:34:05,,,1,32927,26,yellow,green,yellow,1765,1,0,2
Sl_287,2016-05-21,10:34:06,,,1,33988,27,red,red,red,1058,1,1,3
Sl_287,2016-05-21,10:34:08,,,1,34768,28,blue,blue,blue,778,1,1,1
Sl_287,2016-05-21,10:34:08,,,1,35769,29,yellow,green,yellow,998,1,0,2
Sl_287,2016-05-21,10:34:09,,,1,36637,30,blue,blue,blue,866,1,1,3
Sl_287,2016-05-21,10:34:10,,,1,37712,31,yellow,yellow,yellow,1074,1,1,1
Sl_287,2016-05-21,10:34:11,,,1,38743,32,red,blue,red,1030,1,0,2
Sl_287,2016-05-21,10:34:12,,,1,39728,33,yellow,yellow,yellow,981,1,1,3
Sl_287,2016-05-21,10:34:13,,,1,40569,34,blue,blue,blue,839,1,1,1
Sl_287,2016-05-21,10:34:14,,,1,41334,35,green,yellow,green,762,1,0,2
Sl_287,2016-05-21,10:34:15,,,1,42305,36,yellow,green,yellow,969,1,0,4
Sl_287,2016-05-21,10:34:16,,,1,43070,37,blue,blue,blue,763,1,1,3
Sl_287,2016-05-21,10:34:17,,,1,43923,38,yellow,yellow,yellow,851,1,1,1
Sl_287,2016-05-21,10:34:17,,,1,44764,39,blue,red,blue,839,1,0,2
Sl_287,2016-05-21,10:34:18,,,1,45543,40,green,green,green,777,1,1,3
Sl_287,2016-05-21,10:34:19,,,1,46193,41,blue,blue,blue,647,1,1,1
Sl_287,2016-05-21,10:34:20,,,1,47193,42,green,yellow,green,997,1,0,2
Sl_287,2016-05-21,10:34:21,,,1,48163,43,yellow,blue,yellow,968,1,0,4
Sl_287,2016-05-21,10:34:22,,,1,49267,44,red,red,red,1102,1,1,3
Sl_287,2016-05-21,10:34:23,,,1,50282,45,green,green,green,1013,1,1,1
Sl_287,2016-05-21,10:34:24,,,1,51638,46,red,blue,red,1354,1,0,2
Sl_287,2016-05-21,10:34:25,,,1,52476,47,yellow,yellow,yellow,836,1,1,3
Sl_287,2016-05-21,10:34:26,,,1,53419,48,red,red,red,941,1,1,1
Sl_287,2016-05-21,10:34:27,,,1,54360,49,blue,green,blue,938,1,0,2
Sl_287,2016-05-21,10:34:28,,,1,55466,50,yellow,red,yellow,1103,1,0,4
Sl_287,2016-05-21,10:34:29,,,1,56290,51,green,green,green,821,1,1,3
Sl_287,2016-05-21,10:34:30,,,1,57583,52,blue,red,blue,1288,1,0,2
Sl_287,2016-05-21,10:34:31,,,1,58349,53,yellow,yellow,yellow,763,1,1,3
Sl_287,2016-05-21,10:34:32,,,1,59161,54,red,red,red,811,1,1,1
Sl_287,2016-05-21,10:34:33,,,1,60071,55,blue,green,blue,909,1,0,2
Sl_287,2016-05-21,10:34:34,,,1,60939,56,yellow,blue,yellow,866,1,0,4
Sl_287,2016-05-21,10:34:35,,,1,61851,57,red,red,red,909,1,1,3
Sl_287,2016-05-21,10:34:35,,,1,62720,58,green,yellow,green,864,1,0,2
Sl_287,2016-05-21,10:34:36,,,1,63605,59,red,red,red,881,1,1,3
Sl_287,2016-05-21,10:34:37,,,1,64473,60,yellow,blue,yellow,865,1,0,2
Sl_287,2016-05-21,10:34:38,,,1,65520,61,red,red,red,1039,1,1,3
Sl_287,2016-05-21,10:34:39,,,1,66180,62,yellow,green,yellow,656,1,0,2
Sl_287,2016-05-21,10:34:40,,,1,67092,63,green,yellow,green,909,1,0,4
Sl_287,2016-05-21,10:34:41,,,1,68195,64,yellow,red,yellow,1102,1,0,4
Sl_287,2016-05-21,10:34:42,,,1,69065,65,blue,blue,blue,868,1,1,3
Sl_287,2016-05-21,10:34:43,,,1,69932,66,yellow,yellow,yellow,866,1,1,1
Sl_287,2016-05-21,10:34:43,,,1,71302,67,red,blue,red,1367,1,0,2
Sl_287,2016-05-21,10:34:45,,,1,72171,68,yellow,yellow,yellow,868,1,1,3
Sl_287,2016-05-21,10:34:46,,,1,73126,69,blue,green,blue,953,1,0,2
Sl_287,2016-05-21,10:34:47,,,1,74127,70,yellow,yellow,yellow,998,1,1,3
Sl_287,2016-05-21,10:34:48,,,1,74997,71,blue,red,blue,868,1,0,2
Sl_287,2016-05-21,10:34:49,,,1,76010,72,red,yellow,red,1010,1,0,4
Sl_287,2016-05-21,10:34:50,,,1,77499,73,yellow,green,yellow,1487,1,0,4
Sl_287,2016-05-21,10:34:51,,,1,78396,74,blue,red,blue,895,1,0,4
Sl_287,2016-05-21,10:34:52,,,1,79354,75,yellow,yellow,yellow,955,1,1,3
Sl_287,2016-05-21,10:34:53,,,1,80118,76,green,green,green,762,1,1,1
Sl_287,2016-05-21,10:34:54,,,1,81103,77,blue,yellow,blue,983,1,0,2
Sl_287,2016-05-21,10:34:55,,,1,82104,78,yellow,green,yellow,999,1,0,4
Sl_287,2016-05-21,10:34:56,,,1,82736,79,red,yellow,red,630,1,0,4
Sl_287,2016-05-21,10:34:56,,,1,83649,80,green,blue,green,910,1,0,4
Sl_287,2016-05-21,10:34:57,,,1,84546,81,yellow,green,yellow,895,1,0,4
Sl_287,2016-05-21,10:34:58,,,1,85282,82,blue,blue,blue,734,1,1,3
Sl_287,2016-05-21,10:34:59,,,1,86285,83,green,green,green,1001,1,1,1
Sl_287,2016-05-21,10:35:00,,,1,87312,84,blue,yellow,blue,1023,1,0,2
Sl_287,2016-05-21,10:35:01,,,1,88153,85,red,blue,red,838,1,0,4
