id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_287,2016-05-21,14:35:09,,,2,118855,1,red,blue,red,1348,1,0,
Sl_287,2016-05-21,14:35:11,,,2,119720,2,green,green,green,860,1,1,3
Sl_287,2016-05-21,14:35:12,,,2,120559,3,yellow,blue,yellow,835,1,0,2
Sl_287,2016-05-21,14:35:12,,,2,121618,4,blue,green,blue,1056,1,0,4
Sl_287,2016-05-21,14:35:14,,,2,122530,5,yellow,blue,yellow,908,1,0,4
Sl_287,2016-05-21,14:35:14,,,2,123340,6,blue,green,blue,806,1,0,4
Sl_287,2016-05-21,14:35:15,,,2,124401,7,yellow,yellow,yellow,1059,1,1,3
Sl_287,2016-05-21,14:35:16,,,2,125297,8,red,red,red,895,1,1,1
Sl_287,2016-05-21,14:35:17,,,2,126403,9,yellow,green,yellow,1104,1,0,2
Sl_287,2016-05-21,14:35:18,,,2,127286,10,green,yellow,green,881,1,0,4
Sl_287,2016-05-21,14:35:19,,,2,128124,11,red,red,red,836,1,1,3
Sl_287,2016-05-21,14:35:20,,,2,129449,12,green,blue,green,1322,1,0,2
Sl_287,2016-05-21,14:35:21,,,2,130230,13,blue,green,blue,780,1,0,4
Sl_287,2016-05-21,14:35:22,,,2,131216,14,green,yellow,green,984,1,0,4
Sl_287,2016-05-21,14:35:23,,,2,132115,15,yellow,red,yellow,895,1,0,4
Sl_287,2016-05-21,14:35:24,,,2,133086,16,blue,blue,blue,970,1,1,3
Sl_287,2016-05-21,14:35:25,,,2,134087,17,red,yellow,red,999,1,0,2
Sl_287,2016-05-21,14:35:26,,,2,134882,18,yellow,blue,yellow,794,1,0,4
Sl_287,2016-05-21,14:35:27,,,2,135855,19,red,red,red,971,1,1,3
Sl_287,2016-05-21,14:35:28,,,2,136517,20,yellow,yellow,yellow,660,1,1,1
Sl_287,2016-05-21,14:35:28,,,2,137224,21,red,blue,red,704,1,0,2
Sl_287,2016-05-21,14:35:29,,,2,138003,22,yellow,yellow,yellow,776,1,1,3
Sl_287,2016-05-21,14:35:30,,,2,139006,23,blue,green,blue,1001,1,0,2
Sl_287,2016-05-21,14:35:31,,,2,139741,24,green,blue,green,734,1,0,4
Sl_287,2016-05-21,14:35:32,,,2,140595,25,red,red,red,852,1,1,3
Sl_287,2016-05-21,14:35:33,,,2,141905,26,green,blue,green,1308,1,0,2
Sl_287,2016-05-21,14:35:34,,,2,142905,27,red,red,red,995,1,1,3
Sl_287,2016-05-21,14:35:35,,,2,144158,28,blue,blue,blue,1252,1,1,1
Sl_287,2016-05-21,14:35:36,,,2,145363,29,red,yellow,red,1200,1,0,2
Sl_287,2016-05-21,14:35:37,,,2,146673,30,yellow,green,yellow,1309,1,0,4
Sl_287,2016-05-21,14:35:39,,,2,147837,31,blue,blue,blue,1161,1,1,3
Sl_287,2016-05-21,14:35:40,,,2,148750,32,yellow,yellow,yellow,911,1,1,1
