id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_164_res,2015-06-09,16:59:19,1433861959975,1,7177,1,green,blue,green,1542,1,0,
Sl_164_res,2015-06-09,16:59:21,1433861959975,1,8087,2,yellow,red,yellow,908,1,0,4
Sl_164_res,2015-06-09,16:59:22,1433861959975,1,8848,3,green,green,green,760,1,1,3
Sl_164_res,2015-06-09,16:59:23,1433861959975,1,9896,4,red,yellow,red,1047,1,0,2
Sl_164_res,2015-06-09,16:59:24,1433861959975,1,11144,5,green,blue,green,1246,1,0,4
Sl_164_res,2015-06-09,16:59:25,1433861959975,1,12056,6,red,red,red,912,1,1,3
Sl_164_res,2015-06-09,16:59:26,1433861959975,1,12792,7,yellow,yellow,yellow,735,1,1,1
Sl_164_res,2015-06-09,16:59:27,1433861959975,1,13704,8,green,blue,green,909,1,0,2
Sl_164_res,2015-06-09,16:59:28,1433861959975,1,14735,9,red,red,red,1029,1,1,3
Sl_164_res,2015-06-09,16:59:29,1433861959975,1,15688,10,green,blue,green,952,1,0,2
Sl_164_res,2015-06-09,16:59:30,1433861959975,1,16608,11,blue,red,blue,919,1,0,4
Sl_164_res,2015-06-09,16:59:30,1433861959975,1,17528,12,green,blue,green,919,1,0,4
Sl_164_res,2015-06-09,16:59:31,1433861959975,1,18320,13,yellow,green,yellow,792,1,0,4
Sl_164_res,2015-06-09,16:59:32,1433861959975,1,19135,14,red,yellow,red,815,1,0,4
Sl_164_res,2015-06-09,16:59:33,1433861959975,1,20000,15,green,green,green,864,1,1,3
Sl_164_res,2015-06-09,16:59:34,1433861959975,1,20735,16,yellow,yellow,yellow,734,1,1,1
Sl_164_res,2015-06-09,16:59:35,1433861959975,1,21543,17,blue,green,blue,808,1,0,2
Sl_164_res,2015-06-09,16:59:35,1433861959975,1,22431,18,green,blue,green,887,1,0,4
Sl_164_res,2015-06-09,16:59:36,1433861959975,1,23455,19,red,red,red,1023,1,1,3
Sl_164_res,2015-06-09,16:59:37,1433861959975,1,24239,20,green,yellow,green,783,1,0,2
Sl_164_res,2015-06-09,16:59:38,1433861959975,1,25319,21,red,red,red,1079,1,1,3
Sl_164_res,2015-06-09,16:59:39,1433861959975,1,26175,22,yellow,green,yellow,856,1,0,2
Sl_164_res,2015-06-09,16:59:40,1433861959975,1,27079,23,blue,yellow,blue,904,1,0,4
Sl_164_res,2015-06-09,16:59:41,1433861959975,1,27815,24,green,green,green,735,1,1,3
Sl_164_res,2015-06-09,16:59:42,1433861959975,1,28743,25,blue,blue,blue,928,1,1,1
Sl_164_res,2015-06-09,16:59:43,1433861959975,1,29615,26,red,yellow,red,871,1,0,2
Sl_164_res,2015-06-09,16:59:43,1433861959975,1,30399,27,yellow,red,yellow,784,1,0,4
Sl_164_res,2015-06-09,16:59:44,1433861959975,1,31255,28,blue,yellow,blue,856,1,0,4
Sl_164_res,2015-06-09,16:59:45,1433861959975,1,31983,29,green,green,green,726,1,1,3
Sl_164_res,2015-06-09,16:59:46,1433861959975,1,32790,30,red,red,red,807,1,1,1
Sl_164_res,2015-06-09,16:59:47,1433861959975,1,33607,31,yellow,blue,yellow,816,1,0,2
Sl_164_res,2015-06-09,16:59:47,1433861959975,1,34343,32,blue,green,blue,735,1,0,4
Sl_164_res,2015-06-09,16:59:48,1433861959975,1,35159,33,yellow,blue,yellow,815,1,0,4
Sl_164_res,2015-06-09,16:59:49,1433861959975,1,35974,34,green,green,green,815,1,1,3
Sl_164_res,2015-06-09,16:59:50,1433861959975,1,37239,35,blue,red,blue,1264,1,0,2
Sl_164_res,2015-06-09,16:59:51,1433861959975,1,38231,36,green,blue,green,991,1,0,4
Sl_164_res,2015-06-09,16:59:52,1433861959975,1,38983,37,yellow,yellow,yellow,751,1,1,3
Sl_164_res,2015-06-09,16:59:53,1433861959975,1,39823,38,green,green,green,839,1,1,1
Sl_164_res,2015-06-09,16:59:54,1433861959975,1,40687,39,yellow,red,yellow,863,1,0,2
Sl_164_res,2015-06-09,16:59:55,1433861959975,1,41447,40,blue,yellow,blue,759,1,0,4
Sl_164_res,2015-06-09,16:59:55,1433861959975,1,42303,41,green,green,green,855,1,1,3
