id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_305,2016-05-22,10:44:58,,,4,371702,1,red,red,red,924,1,1,
Sl_305,2016-05-22,10:44:59,,,4,372399,2,yellow,yellow,yellow,696,1,1,1
Sl_305,2016-05-22,10:45:00,,,4,372973,3,blue,red,blue,573,1,0,2
Sl_305,2016-05-22,10:45:01,,,4,373580,4,yellow,yellow,yellow,606,1,1,3
Sl_305,2016-05-22,10:45:01,,,4,374063,5,green,green,green,483,1,1,1
Sl_305,2016-05-22,10:45:02,,,4,374757,6,blue,yellow,blue,693,1,0,2
Sl_305,2016-05-22,10:45:02,,,4,375297,7,yellow,red,yellow,537,1,0,4
Sl_305,2016-05-22,10:45:03,,,4,375956,8,blue,blue,blue,659,1,1,3
Sl_305,2016-05-22,10:45:04,,,4,376447,9,green,yellow,green,490,1,0,2
Sl_305,2016-05-22,10:45:04,,,4,376936,10,red,red,yellow,488,0,1,3
Sl_305,2016-05-22,10:45:05,,,4,377721,11,green,green,green,784,1,1,1
Sl_305,2016-05-22,10:45:05,,,4,378370,12,yellow,red,yellow,648,1,0,2
Sl_305,2016-05-22,10:45:06,,,4,379048,13,green,green,green,677,1,1,3
Sl_305,2016-05-22,10:45:07,,,4,379813,14,yellow,red,yellow,764,1,0,2
Sl_305,2016-05-22,10:45:07,,,4,380387,15,green,yellow,green,573,1,0,4
Sl_305,2016-05-22,10:45:08,,,4,381398,16,yellow,blue,yellow,1009,1,0,4
Sl_305,2016-05-22,10:45:09,,,4,382130,17,red,red,red,731,1,1,3
Sl_305,2016-05-22,10:45:10,,,4,384231,18,green,blue,green,2095,1,0,2
Sl_305,2016-05-22,10:45:12,,,4,385114,19,red,red,red,882,1,1,3
Sl_305,2016-05-22,10:45:13,,,4,385713,20,green,green,green,597,1,1,1
Sl_305,2016-05-22,10:45:13,,,4,386235,21,yellow,red,yellow,520,1,0,2
Sl_305,2016-05-22,10:45:14,,,4,386848,22,green,yellow,green,613,1,0,4
Sl_305,2016-05-22,10:45:15,,,4,387406,23,blue,green,blue,558,1,0,4
Sl_305,2016-05-22,10:45:15,,,4,388187,24,yellow,yellow,yellow,779,1,1,3
Sl_305,2016-05-22,10:45:16,,,4,388782,25,blue,red,blue,594,1,0,2
Sl_305,2016-05-22,10:45:16,,,4,389421,26,yellow,yellow,yellow,639,1,1,3
Sl_305,2016-05-22,10:45:17,,,4,390014,27,green,green,green,593,1,1,1
Sl_305,2016-05-22,10:45:18,,,4,390964,28,red,yellow,red,949,1,0,2
Sl_305,2016-05-22,10:45:19,,,4,391847,29,yellow,blue,yellow,883,1,0,4
Sl_305,2016-05-22,10:45:20,,,4,392580,30,red,red,red,732,1,1,3
Sl_305,2016-05-22,10:45:20,,,4,393248,31,blue,blue,blue,667,1,1,1
Sl_305,2016-05-22,10:45:21,,,4,393865,32,green,yellow,green,617,1,0,2
Sl_305,2016-05-22,10:45:22,,,4,394762,33,red,blue,red,896,1,0,4
Sl_305,2016-05-22,10:45:22,,,4,395381,34,blue,red,blue,619,1,0,4
Sl_305,2016-05-22,10:45:23,,,4,396162,35,green,green,green,781,1,1,3
Sl_305,2016-05-22,10:45:24,,,4,397297,36,red,red,yellow,1135,0,1,1
Sl_305,2016-05-22,10:45:25,,,4,397915,37,yellow,green,yellow,617,1,0,2
Sl_305,2016-05-22,10:45:26,,,4,398547,38,blue,blue,blue,631,1,1,3
Sl_305,2016-05-22,10:45:26,,,4,399031,39,green,green,green,483,1,1,1
Sl_305,2016-05-22,10:45:27,,,4,399589,40,blue,yellow,blue,558,1,0,2
Sl_305,2016-05-22,10:45:27,,,4,400197,41,green,green,green,607,1,1,3
Sl_305,2016-05-22,10:45:28,,,4,401172,42,yellow,blue,yellow,975,1,0,2
Sl_305,2016-05-22,10:45:29,,,4,401663,43,red,red,red,491,1,1,3
Sl_305,2016-05-22,10:45:29,,,4,402220,44,yellow,blue,yellow,555,1,0,2
Sl_305,2016-05-22,10:45:30,,,4,402818,45,red,yellow,red,598,1,0,4
Sl_305,2016-05-22,10:45:30,,,4,404447,46,blue,red,blue,1628,1,0,4
Sl_305,2016-05-22,10:45:32,,,4,404764,47,green,green,blue,316,0,1,3
Sl_305,2016-05-22,10:45:32,,,4,405847,48,red,red,red,1082,1,1,1
Sl_305,2016-05-22,10:45:34,,,4,406673,49,blue,yellow,blue,826,1,0,2
Sl_305,2016-05-22,10:45:34,,,4,407421,50,green,green,green,747,1,1,3
