id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_106_Kväll,2015-02-26,22:38:41,1424986721912,5,541971,1,blue,red,blue,2405,1,0,
SI_106_Kväll,2015-02-26,22:38:44,1424986721912,5,543286,2,yellow,blue,yellow,1314,1,0,4
SI_106_Kväll,2015-02-26,22:38:45,1424986721912,5,544728,3,red,red,red,1442,1,1,3
SI_106_Kväll,2015-02-26,22:38:47,1424986721912,5,545830,4,green,yellow,green,1101,1,0,2
SI_106_Kväll,2015-02-26,22:38:48,1424986721912,5,546862,5,red,red,red,1032,1,1,3
SI_106_Kväll,2015-02-26,22:38:49,1424986721912,5,548195,6,yellow,yellow,yellow,1333,1,1,1
SI_106_Kväll,2015-02-26,22:38:50,1424986721912,5,549912,7,red,blue,red,1716,1,0,2
SI_106_Kväll,2015-02-26,22:38:52,1424986721912,5,551679,8,green,yellow,green,1766,1,0,4
SI_106_Kväll,2015-02-26,22:38:54,1424986721912,5,553162,9,red,red,red,1482,1,1,3
SI_106_Kväll,2015-02-26,22:38:55,1424986721912,5,554330,10,blue,blue,blue,1167,1,1,1
SI_106_Kväll,2015-02-26,22:38:56,1424986721912,5,555669,11,red,yellow,red,1338,1,0,2
SI_106_Kväll,2015-02-26,22:38:58,1424986721912,5,556578,12,blue,blue,blue,908,1,1,3
SI_106_Kväll,2015-02-26,22:38:58,1424986721912,5,557795,13,yellow,yellow,yellow,1215,1,1,1
SI_106_Kväll,2015-02-26,22:39:00,1424986721912,5,558987,14,blue,green,blue,1191,1,0,2
SI_106_Kväll,2015-02-26,22:39:01,1424986721912,5,560562,15,green,blue,green,1574,1,0,4
SI_106_Kväll,2015-02-26,22:39:02,1424986721912,5,561986,16,red,red,red,1423,1,1,3
SI_106_Kväll,2015-02-26,22:39:04,1424986721912,5,562997,17,blue,blue,blue,1010,1,1,1
SI_106_Kväll,2015-02-26,22:39:05,1424986721912,5,564311,18,green,yellow,green,1313,1,0,2
SI_106_Kväll,2015-02-26,22:39:06,1424986721912,5,565304,19,blue,blue,blue,991,1,1,3
