id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_290,2016-04-11,05:34:49,,,2,147703,1,red,red,red,2255,1,1,
Sl_290,2016-04-11,05:34:51,,,2,149140,2,yellow,yellow,yellow,1430,1,1,1
Sl_290,2016-04-11,05:34:52,,,2,150557,3,blue,red,blue,1414,1,0,2
Sl_290,2016-04-11,05:34:54,,,2,151773,4,yellow,blue,yellow,1213,1,0,4
Sl_290,2016-04-11,05:34:55,,,2,153150,5,green,green,green,1374,1,1,3
Sl_290,2016-04-11,05:34:56,,,2,154567,6,red,blue,red,1409,1,0,2
Sl_290,2016-04-11,05:34:58,,,2,155872,7,yellow,yellow,yellow,1301,1,1,3
Sl_290,2016-04-11,05:34:59,,,2,157091,8,green,blue,green,1217,1,0,2
Sl_290,2016-04-11,05:35:00,,,2,159145,9,red,yellow,red,2049,1,0,4
Sl_290,2016-04-11,05:35:02,,,2,160114,10,blue,blue,blue,964,1,1,3
Sl_290,2016-04-11,05:35:03,,,2,161152,11,green,green,green,1035,1,1,1
Sl_290,2016-04-11,05:35:04,,,2,162128,12,yellow,blue,yellow,966,1,0,2
Sl_290,2016-04-11,05:35:05,,,2,163935,13,green,green,green,1804,1,1,3
Sl_290,2016-04-11,05:35:07,,,2,165316,14,blue,yellow,blue,1376,1,0,2
Sl_290,2016-04-11,05:35:08,,,2,166308,15,red,red,red,988,1,1,3
Sl_290,2016-04-11,05:35:09,,,2,167283,16,blue,blue,blue,972,1,1,1
Sl_290,2016-04-11,05:35:10,,,2,168287,17,green,yellow,green,1000,1,0,2
Sl_290,2016-04-11,05:35:11,,,2,170431,18,red,red,red,2139,1,1,3
Sl_290,2016-04-11,05:35:14,,,2,172298,19,yellow,green,yellow,1861,1,0,2
Sl_290,2016-04-11,05:35:15,,,2,173203,20,green,yellow,green,901,1,0,4
Sl_290,2016-04-11,05:35:16,,,2,174292,21,red,blue,red,1086,1,0,4
Sl_290,2016-04-11,05:35:17,,,2,175395,22,green,yellow,green,1100,1,0,4
Sl_290,2016-04-11,05:35:18,,,2,176310,23,blue,blue,blue,909,1,1,3
Sl_290,2016-04-11,05:35:19,,,2,177463,24,yellow,yellow,yellow,1150,1,1,1
