id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_287,2016-05-20,20:58:04,,,5,562389,1,green,green,green,1243,1,1,
Sl_287,2016-05-20,20:58:05,,,5,564769,2,red,red,red,2373,1,1,1
Sl_287,2016-05-20,20:58:07,,,5,566075,3,yellow,blue,yellow,1303,1,0,2
Sl_287,2016-05-20,20:58:09,,,5,567075,4,green,green,green,998,1,1,3
Sl_287,2016-05-20,20:58:10,,,5,568194,5,red,red,red,1118,1,1,1
Sl_287,2016-05-20,20:58:11,,,5,569472,6,green,blue,green,1276,1,0,2
Sl_287,2016-05-20,20:58:12,,,5,570501,7,red,red,red,1028,1,1,3
Sl_287,2016-05-20,20:58:13,,,5,571603,8,blue,blue,blue,1100,1,1,1
Sl_287,2016-05-20,20:58:14,,,5,572677,9,yellow,green,yellow,1071,1,0,2
Sl_287,2016-05-20,20:58:15,,,5,573781,10,red,red,red,1100,1,1,3
Sl_287,2016-05-20,20:58:17,,,5,575030,11,green,yellow,green,1245,1,0,2
Sl_287,2016-05-20,20:58:18,,,5,576206,12,blue,red,blue,1174,1,0,4
Sl_287,2016-05-20,20:58:19,,,5,577424,13,green,green,green,1216,1,1,3
Sl_287,2016-05-20,20:58:20,,,5,578322,14,blue,blue,blue,895,1,1,1
Sl_287,2016-05-20,20:58:21,,,5,579511,15,green,yellow,green,1187,1,0,2
Sl_287,2016-05-20,20:58:22,,,5,580570,16,yellow,red,yellow,1056,1,0,4
Sl_287,2016-05-20,20:58:23,,,5,582024,17,red,yellow,red,1453,1,0,4
Sl_287,2016-05-20,20:58:25,,,5,583319,18,yellow,red,yellow,1292,1,0,4
Sl_287,2016-05-20,20:58:26,,,5,584320,19,blue,blue,blue,1000,1,1,3
Sl_287,2016-05-20,20:58:27,,,5,585628,20,yellow,red,yellow,1304,1,0,2
Sl_287,2016-05-20,20:58:28,,,5,586612,21,blue,blue,blue,983,1,1,3
Sl_287,2016-05-20,20:58:29,,,5,587611,22,yellow,yellow,yellow,997,1,1,1
Sl_287,2016-05-20,20:58:30,,,5,588728,23,green,blue,green,1115,1,0,2
Sl_287,2016-05-20,20:58:31,,,5,589962,24,red,yellow,red,1233,1,0,4
Sl_287,2016-05-20,20:58:33,,,5,591181,25,blue,blue,blue,1215,1,1,3
Sl_287,2016-05-20,20:58:34,,,5,592638,26,yellow,red,yellow,1455,1,0,2
Sl_287,2016-05-20,20:58:35,,,5,593637,27,blue,blue,blue,997,1,1,3
Sl_287,2016-05-20,20:58:36,,,5,594668,28,yellow,green,yellow,1029,1,0,2
Sl_287,2016-05-20,20:58:37,,,5,595946,29,red,yellow,red,1276,1,0,4
Sl_287,2016-05-20,20:58:39,,,5,596930,30,blue,red,blue,982,1,0,4
Sl_287,2016-05-20,20:58:40,,,5,597988,31,green,yellow,green,1057,1,0,4
Sl_287,2016-05-20,20:58:41,,,5,598984,32,red,red,red,994,1,1,3
Sl_287,2016-05-20,20:58:42,,,5,600221,33,blue,blue,blue,1234,1,1,1
Sl_287,2016-05-20,20:58:43,,,5,601248,34,yellow,red,yellow,1024,1,0,2
Sl_287,2016-05-20,20:58:44,,,5,602425,35,blue,yellow,blue,1175,1,0,4
Sl_287,2016-05-20,20:58:45,,,5,603616,36,green,green,green,1188,1,1,3
Sl_287,2016-05-20,20:58:46,,,5,604529,37,red,red,red,911,1,1,1
Sl_287,2016-05-20,20:58:47,,,5,605733,38,yellow,green,yellow,1203,1,0,2
Sl_287,2016-05-20,20:58:48,,,5,607203,39,red,red,red,1468,1,1,3
Sl_287,2016-05-20,20:58:50,,,5,608247,40,green,green,green,1042,1,1,1
Sl_287,2016-05-20,20:58:51,,,5,609776,41,yellow,red,yellow,1527,1,0,2
Sl_287,2016-05-20,20:58:53,,,5,610877,42,blue,yellow,blue,1099,1,0,4
Sl_287,2016-05-20,20:58:54,,,5,612377,43,yellow,blue,yellow,1499,1,0,4
Sl_287,2016-05-20,20:58:55,,,5,613642,44,green,green,green,1262,1,1,3
Sl_287,2016-05-20,20:58:56,,,5,615037,45,blue,yellow,blue,1391,1,0,2
Sl_287,2016-05-20,20:58:58,,,5,616109,46,yellow,blue,yellow,1069,1,0,4
Sl_287,2016-05-20,20:58:59,,,5,617037,47,green,green,green,926,1,1,3
Sl_287,2016-05-20,20:59:00,,,5,617977,48,yellow,yellow,yellow,939,1,1,1
Sl_287,2016-05-20,20:59:01,,,5,619375,49,blue,green,blue,1396,1,0,2
Sl_287,2016-05-20,20:59:02,,,5,620344,50,red,yellow,red,967,1,0,4
Sl_287,2016-05-20,20:59:03,,,5,621592,51,yellow,green,yellow,1247,1,0,4
Sl_287,2016-05-20,20:59:04,,,5,622945,52,blue,yellow,blue,1351,1,0,4
Sl_287,2016-05-20,20:59:06,,,5,624018,53,green,green,green,1070,1,1,3
Sl_287,2016-05-20,20:59:07,,,5,625120,54,yellow,blue,yellow,1100,1,0,2
Sl_287,2016-05-20,20:59:08,,,5,625900,55,red,yellow,red,774,1,0,4
Sl_287,2016-05-20,20:59:09,,,5,626812,56,yellow,green,yellow,910,1,0,4
Sl_287,2016-05-20,20:59:10,,,5,627620,57,red,red,red,806,1,1,3
Sl_287,2016-05-20,20:59:10,,,5,628841,58,blue,green,blue,1219,1,0,2
Sl_287,2016-05-20,20:59:12,,,5,629693,59,green,blue,green,849,1,0,4
Sl_287,2016-05-20,20:59:12,,,5,630752,60,yellow,yellow,yellow,1057,1,1,3
Sl_287,2016-05-20,20:59:13,,,5,631854,61,blue,blue,blue,1101,1,1,1
Sl_287,2016-05-20,20:59:15,,,5,633205,62,green,yellow,green,1348,1,0,2
Sl_287,2016-05-20,20:59:16,,,5,634088,63,blue,red,blue,879,1,0,4
Sl_287,2016-05-20,20:59:17,,,5,634882,64,green,green,green,792,1,1,3
Sl_287,2016-05-20,20:59:18,,,5,635675,65,blue,yellow,blue,792,1,0,2
Sl_287,2016-05-20,20:59:18,,,5,636721,66,yellow,blue,yellow,1044,1,0,4
Sl_287,2016-05-20,20:59:19,,,5,638015,67,blue,red,blue,1292,1,0,4
Sl_287,2016-05-20,20:59:21,,,5,638955,68,yellow,yellow,yellow,937,1,1,3
Sl_287,2016-05-20,20:59:22,,,5,639999,69,green,blue,green,1042,1,0,2
Sl_287,2016-05-20,20:59:23,,,5,640824,70,red,red,red,822,1,1,3
Sl_287,2016-05-20,20:59:24,,,5,642336,71,green,green,green,1510,1,1,1
Sl_287,2016-05-20,20:59:25,,,5,643529,72,blue,yellow,blue,1191,1,0,2
Sl_287,2016-05-20,20:59:26,,,5,645144,73,green,green,green,1613,1,1,3
Sl_287,2016-05-20,20:59:28,,,5,646275,74,blue,blue,blue,1128,1,1,1
Sl_287,2016-05-20,20:59:29,,,5,647319,75,yellow,red,yellow,1042,1,0,2
Sl_287,2016-05-20,20:59:30,,,5,648232,76,blue,blue,blue,910,1,1,3
Sl_287,2016-05-20,20:59:31,,,5,649230,77,red,red,red,995,1,1,1
Sl_287,2016-05-20,20:59:32,,,5,650408,78,yellow,blue,yellow,1175,1,0,2
Sl_287,2016-05-20,20:59:33,,,5,651908,79,blue,red,blue,1497,1,0,4
Sl_287,2016-05-20,20:59:35,,,5,652995,80,green,green,green,1084,1,1,3
Sl_287,2016-05-20,20:59:36,,,5,656319,81,red,yellow,red,3321,1,0,2
Sl_287,2016-05-20,20:59:39,,,5,657830,82,yellow,green,yellow,1510,1,0,4
Sl_287,2016-05-20,20:59:41,,,5,658726,83,red,yellow,red,895,1,0,4
Sl_287,2016-05-20,20:59:41,,,5,659609,84,green,green,green,881,1,1,3
Sl_287,2016-05-20,20:59:42,,,5,660387,85,blue,blue,blue,776,1,1,1
Sl_287,2016-05-20,20:59:43,,,5,661650,86,red,yellow,red,1261,1,0,2
Sl_287,2016-05-20,20:59:44,,,5,662988,87,yellow,green,yellow,1336,1,0,4
Sl_287,2016-05-20,20:59:46,,,5,663766,88,red,red,blue,774,0,1,3
Sl_287,2016-05-20,20:59:46,,,5,665442,89,yellow,yellow,yellow,1674,1,1,1
Sl_287,2016-05-20,20:59:48,,,5,667351,90,green,blue,green,1907,1,0,2
Sl_287,2016-05-20,20:59:50,,,5,668469,91,yellow,green,yellow,1116,1,0,4
Sl_287,2016-05-20,20:59:51,,,5,669733,92,red,red,red,1262,1,1,3
Sl_287,2016-05-20,20:59:52,,,5,671145,93,blue,blue,blue,1409,1,1,1
Sl_287,2016-05-20,20:59:54,,,5,672129,94,yellow,red,yellow,980,1,0,2
Sl_287,2016-05-20,20:59:55,,,5,673042,95,red,blue,red,911,1,0,4
Sl_287,2016-05-20,20:59:56,,,5,674025,96,yellow,yellow,yellow,982,1,1,3
Sl_287,2016-05-20,20:59:57,,,5,674744,97,red,red,red,717,1,1,1
Sl_287,2016-05-20,20:59:57,,,5,675685,98,yellow,green,yellow,938,1,0,2
Sl_287,2016-05-20,20:59:58,,,5,676655,99,blue,red,blue,967,1,0,4
Sl_287,2016-05-20,20:59:59,,,5,677598,100,yellow,green,yellow,941,1,0,4
Sl_287,2016-05-20,21:00:00,,,5,678437,101,blue,red,blue,837,1,0,4
Sl_287,2016-05-20,21:00:01,,,5,679685,102,yellow,blue,yellow,1247,1,0,4
Sl_287,2016-05-20,21:00:02,,,5,680757,103,green,green,green,1071,1,1,3
Sl_287,2016-05-20,21:00:03,,,5,681136,104,blue,yellow,,377,0,0,2
