id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_289,2016-04-10,20:43:35,,,1,8918,1,red,red,red,3224,1,1,
SI_289,2016-04-10,20:43:38,,,1,10263,2,yellow,yellow,yellow,1341,1,1,1
SI_289,2016-04-10,20:43:39,,,1,12227,3,red,blue,red,1961,1,0,2
SI_289,2016-04-10,20:43:41,,,1,14093,4,yellow,yellow,yellow,1863,1,1,3
SI_289,2016-04-10,20:43:43,,,1,15380,5,green,green,green,1280,1,1,1
SI_289,2016-04-10,20:43:44,,,1,16783,6,yellow,red,yellow,1399,1,0,2
SI_289,2016-04-10,20:43:46,,,1,18045,7,blue,green,blue,1256,1,0,4
SI_289,2016-04-10,20:43:47,,,1,19000,8,yellow,yellow,yellow,952,1,1,3
SI_289,2016-04-10,20:43:48,,,1,20653,9,blue,red,blue,1650,1,0,2
SI_289,2016-04-10,20:43:50,,,1,21632,10,yellow,yellow,yellow,977,1,1,3
SI_289,2016-04-10,20:43:51,,,1,22594,11,blue,blue,blue,957,1,1,1
SI_289,2016-04-10,20:43:52,,,1,23695,12,red,yellow,red,1097,1,0,2
SI_289,2016-04-10,20:43:53,,,1,24775,13,green,blue,green,1076,1,0,4
SI_289,2016-04-10,20:43:54,,,1,26079,14,blue,red,blue,1299,1,0,4
SI_289,2016-04-10,20:43:55,,,1,28003,15,red,yellow,red,1921,1,0,4
SI_289,2016-04-10,20:43:57,,,1,29178,16,green,blue,green,1171,1,0,4
SI_289,2016-04-10,20:43:58,,,1,30508,17,yellow,red,yellow,1326,1,0,4
SI_289,2016-04-10,20:43:59,,,1,32146,18,red,yellow,red,1633,1,0,4
SI_289,2016-04-10,20:44:01,,,1,33456,19,yellow,blue,yellow,1307,1,0,4
SI_289,2016-04-10,20:44:02,,,1,34910,20,blue,green,blue,1450,1,0,4
SI_289,2016-04-10,20:44:04,,,1,36717,21,red,red,red,1804,1,1,3
SI_289,2016-04-10,20:44:06,,,1,37785,22,blue,blue,blue,1064,1,1,1
SI_289,2016-04-10,20:44:07,,,1,39531,23,red,yellow,red,1741,1,0,2
SI_289,2016-04-10,20:44:08,,,1,41033,24,yellow,green,yellow,1500,1,0,4
SI_289,2016-04-10,20:44:10,,,1,42869,25,blue,red,red,1832,0,0,4
SI_289,2016-04-10,20:44:12,,,1,43929,26,green,green,green,1056,1,1,3
SI_289,2016-04-10,20:44:13,,,1,45141,27,red,red,red,1209,1,1,1
SI_289,2016-04-10,20:44:14,,,1,46601,28,blue,yellow,blue,1454,1,0,2
SI_289,2016-04-10,20:44:16,,,1,48225,29,yellow,green,yellow,1619,1,0,4
SI_289,2016-04-10,20:44:17,,,1,49330,30,red,yellow,red,1101,1,0,4
SI_289,2016-04-10,20:44:18,,,1,50807,31,blue,blue,blue,1473,1,1,3
SI_289,2016-04-10,20:44:20,,,1,52272,32,green,green,green,1449,1,1,1
SI_289,2016-04-10,20:44:21,,,1,53913,33,blue,yellow,blue,1636,1,0,2
SI_289,2016-04-10,20:44:23,,,1,56213,34,red,red,red,2291,1,1,3
SI_289,2016-04-10,20:44:25,,,1,57757,35,yellow,blue,yellow,1541,1,0,2
SI_289,2016-04-10,20:44:27,,,1,59000,36,green,yellow,green,1227,1,0,4
SI_289,2016-04-10,20:44:28,,,1,60555,37,blue,red,blue,1551,1,0,4
SI_289,2016-04-10,20:44:30,,,1,61644,38,yellow,yellow,yellow,1085,1,1,3
SI_289,2016-04-10,20:44:31,,,1,63287,39,blue,red,blue,1640,1,0,2
SI_289,2016-04-10,20:44:32,,,1,64615,40,green,green,green,1326,1,1,3
SI_289,2016-04-10,20:44:34,,,1,65935,41,red,blue,red,1316,1,0,2
SI_289,2016-04-10,20:44:35,,,1,67204,42,yellow,red,yellow,1265,1,0,4
SI_289,2016-04-10,20:44:36,,,1,69006,43,red,blue,red,1796,1,0,4
SI_289,2016-04-10,20:44:38,,,1,70529,44,blue,yellow,blue,1519,1,0,4
SI_289,2016-04-10,20:44:40,,,1,71755,45,red,red,red,1219,1,1,3
SI_289,2016-04-10,20:44:41,,,1,72712,46,yellow,yellow,yellow,953,1,1,1
SI_289,2016-04-10,20:44:42,,,1,73771,47,green,blue,green,1052,1,0,2
SI_289,2016-04-10,20:44:43,,,1,75020,48,yellow,green,yellow,1241,1,0,4
