id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_290,2016-04-11,10:38:35,,,2,121020,1,green,green,green,1398,1,1,
Sl_290,2016-04-11,10:38:37,,,2,122007,2,yellow,yellow,yellow,981,1,1,1
Sl_290,2016-04-11,10:38:38,,,2,123023,3,red,blue,red,1013,1,0,2
Sl_290,2016-04-11,10:38:39,,,2,123895,4,green,green,green,867,1,1,3
Sl_290,2016-04-11,10:38:39,,,2,124718,5,blue,blue,blue,819,1,1,1
Sl_290,2016-04-11,10:38:40,,,2,125753,6,yellow,red,yellow,1030,1,0,2
Sl_290,2016-04-11,10:38:41,,,2,126793,7,blue,yellow,blue,1034,1,0,4
Sl_290,2016-04-11,10:38:42,,,2,127799,8,red,red,red,1003,1,1,3
Sl_290,2016-04-11,10:38:43,,,2,128779,9,blue,yellow,blue,975,1,0,2
Sl_290,2016-04-11,10:38:44,,,2,129831,10,red,red,red,1046,1,1,3
Sl_290,2016-04-11,10:38:45,,,2,130683,11,green,green,green,847,1,1,1
Sl_290,2016-04-11,10:38:46,,,2,131612,12,yellow,blue,yellow,926,1,0,2
Sl_290,2016-04-11,10:38:47,,,2,132638,13,red,red,red,1021,1,1,3
Sl_290,2016-04-11,10:38:48,,,2,133606,14,blue,green,blue,964,1,0,2
Sl_290,2016-04-11,10:38:49,,,2,134650,15,red,red,red,1040,1,1,3
Sl_290,2016-04-11,10:38:50,,,2,135642,16,yellow,green,green,989,0,0,2
Sl_290,2016-04-11,10:38:51,,,2,136680,17,red,yellow,red,1036,1,0,4
Sl_290,2016-04-11,10:38:52,,,2,137545,18,blue,blue,blue,860,1,1,3
Sl_290,2016-04-11,10:38:53,,,2,139105,19,yellow,yellow,yellow,1556,1,1,1
Sl_290,2016-04-11,10:38:55,,,2,140245,20,green,blue,green,1138,1,0,2
Sl_290,2016-04-11,10:38:56,,,2,141155,21,blue,yellow,blue,907,1,0,4
Sl_290,2016-04-11,10:38:57,,,2,142184,22,green,green,green,1025,1,1,3
Sl_290,2016-04-11,10:38:58,,,2,143151,23,red,red,red,963,1,1,1
Sl_290,2016-04-11,10:38:59,,,2,144595,24,green,blue,green,1440,1,0,2
Sl_290,2016-04-11,10:39:00,,,2,145397,25,blue,green,blue,799,1,0,4
Sl_290,2016-04-11,10:39:01,,,2,146393,26,red,red,red,993,1,1,3
Sl_290,2016-04-11,10:39:02,,,2,147708,27,yellow,yellow,yellow,1311,1,1,1
Sl_290,2016-04-11,10:39:03,,,2,149426,28,red,blue,red,1714,1,0,2
Sl_290,2016-04-11,10:39:05,,,2,150338,29,green,green,green,909,1,1,3
Sl_290,2016-04-11,10:39:06,,,2,151232,30,blue,blue,blue,891,1,1,1
Sl_290,2016-04-11,10:39:07,,,2,152489,31,yellow,green,yellow,1253,1,0,2
Sl_290,2016-04-11,10:39:08,,,2,153656,32,blue,red,blue,1165,1,0,4
Sl_290,2016-04-11,10:39:09,,,2,154721,33,red,yellow,red,1062,1,0,4
Sl_290,2016-04-11,10:39:10,,,2,156140,34,yellow,blue,yellow,1415,1,0,4
Sl_290,2016-04-11,10:39:12,,,2,157269,35,red,red,red,1125,1,1,3
Sl_290,2016-04-11,10:39:13,,,2,158383,36,blue,yellow,blue,1110,1,0,2
Sl_290,2016-04-11,10:39:14,,,2,159250,37,green,green,green,864,1,1,3
Sl_290,2016-04-11,10:39:15,,,2,160265,38,red,red,red,1011,1,1,1
Sl_290,2016-04-11,10:39:16,,,2,161258,39,blue,yellow,blue,990,1,0,2
Sl_290,2016-04-11,10:39:17,,,2,162312,40,green,blue,green,1050,1,0,4
Sl_290,2016-04-11,10:39:18,,,2,163135,41,blue,yellow,blue,819,1,0,4
Sl_290,2016-04-11,10:39:19,,,2,164195,42,yellow,green,yellow,1056,1,0,4
Sl_290,2016-04-11,10:39:20,,,2,165210,43,blue,blue,blue,1004,1,1,3
Sl_290,2016-04-11,10:39:21,,,2,166290,44,yellow,yellow,yellow,1077,1,1,1
Sl_290,2016-04-11,10:39:22,,,2,167366,45,blue,red,blue,1073,1,0,2
Sl_290,2016-04-11,10:39:23,,,2,168591,46,green,yellow,green,1221,1,0,4
Sl_290,2016-04-11,10:39:24,,,2,169442,47,blue,blue,blue,845,1,1,3
Sl_290,2016-04-11,10:39:25,,,2,170519,48,yellow,yellow,yellow,1072,1,1,1
Sl_290,2016-04-11,10:39:26,,,2,171472,49,red,blue,red,944,1,0,2
Sl_290,2016-04-11,10:39:27,,,2,172499,50,blue,green,blue,1022,1,0,4
Sl_290,2016-04-11,10:39:28,,,2,173632,51,yellow,red,yellow,1130,1,0,4
Sl_290,2016-04-11,10:39:29,,,2,174818,52,blue,blue,blue,1183,1,1,3
Sl_290,2016-04-11,10:39:30,,,2,175634,53,green,yellow,green,813,1,0,2
Sl_290,2016-04-11,10:39:31,,,2,176500,54,blue,green,blue,862,1,0,4
Sl_290,2016-04-11,10:39:32,,,2,177628,55,yellow,red,yellow,1124,1,0,4
Sl_290,2016-04-11,10:39:33,,,2,178493,56,green,green,green,861,1,1,3
Sl_290,2016-04-11,10:39:34,,,2,179399,57,blue,red,blue,902,1,0,2
Sl_290,2016-04-11,10:39:35,,,2,180342,58,yellow,yellow,yellow,940,1,1,3
Sl_290,2016-04-11,10:39:36,,,2,181263,59,blue,blue,blue,918,1,1,1
Sl_290,2016-04-11,10:39:37,,,2,182194,60,yellow,red,yellow,924,1,0,2
Sl_290,2016-04-11,10:39:38,,,2,183178,61,red,yellow,red,981,1,0,4
Sl_290,2016-04-11,10:39:39,,,2,184082,62,blue,blue,blue,902,1,1,3
Sl_290,2016-04-11,10:39:40,,,2,185104,63,yellow,green,yellow,1012,1,0,2
Sl_290,2016-04-11,10:39:41,,,2,185954,64,blue,blue,blue,846,1,1,3
Sl_290,2016-04-11,10:39:42,,,2,186897,65,red,red,red,931,1,1,1
Sl_290,2016-04-11,10:39:42,,,2,187981,66,blue,green,blue,1081,1,0,2
Sl_290,2016-04-11,10:39:44,,,2,188906,67,yellow,yellow,yellow,921,1,1,3
Sl_290,2016-04-11,10:39:44,,,2,189861,68,green,green,green,950,1,1,1
Sl_290,2016-04-11,10:39:45,,,2,190905,69,yellow,blue,yellow,1041,1,0,2
Sl_290,2016-04-11,10:39:46,,,2,193583,70,blue,green,blue,2675,1,0,4
Sl_290,2016-04-11,10:39:49,,,2,195266,71,yellow,blue,yellow,1679,1,0,4
Sl_290,2016-04-11,10:39:51,,,2,196099,72,green,green,green,829,1,1,3
Sl_290,2016-04-11,10:39:52,,,2,197475,73,yellow,red,yellow,1371,1,0,2
Sl_290,2016-04-11,10:39:53,,,2,198294,74,blue,blue,blue,816,1,1,3
Sl_290,2016-04-11,10:39:54,,,2,199521,75,green,green,green,1222,1,1,1
Sl_290,2016-04-11,10:39:55,,,2,201804,76,red,blue,red,2278,1,0,2
Sl_290,2016-04-11,10:39:57,,,2,203284,77,yellow,green,yellow,1476,1,0,4
Sl_290,2016-04-11,10:39:59,,,2,204940,78,red,red,red,1653,1,1,3
Sl_290,2016-04-11,10:40:01,,,2,205958,79,yellow,yellow,yellow,1014,1,1,1
Sl_290,2016-04-11,10:40:02,,,2,206872,80,blue,red,blue,909,1,0,2
Sl_290,2016-04-11,10:40:02,,,2,207988,81,red,blue,red,1113,1,0,4
Sl_290,2016-04-11,10:40:04,,,2,209156,82,blue,red,blue,1164,1,0,4
Sl_290,2016-04-11,10:40:05,,,2,210201,83,green,yellow,green,1043,1,0,4
Sl_290,2016-04-11,10:40:06,,,2,211313,84,red,blue,red,1109,1,0,4
Sl_290,2016-04-11,10:40:07,,,2,212418,85,green,green,green,1102,1,1,3
Sl_290,2016-04-11,10:40:08,,,2,213546,86,blue,yellow,blue,1125,1,0,2
Sl_290,2016-04-11,10:40:09,,,2,214577,87,red,red,red,1027,1,1,3
Sl_290,2016-04-11,10:40:10,,,2,215654,88,blue,blue,blue,1073,1,1,1
Sl_290,2016-04-11,10:40:11,,,2,216966,89,yellow,red,yellow,1305,1,0,2
Sl_290,2016-04-11,10:40:13,,,2,218119,90,green,blue,green,1151,1,0,4
Sl_290,2016-04-11,10:40:14,,,2,219045,91,yellow,yellow,yellow,921,1,1,3
Sl_290,2016-04-11,10:40:15,,,2,219965,92,blue,blue,blue,916,1,1,1
Sl_290,2016-04-11,10:40:16,,,2,221202,93,yellow,green,yellow,1234,1,0,2
Sl_290,2016-04-11,10:40:17,,,2,222195,94,red,red,red,988,1,1,3
Sl_290,2016-04-11,10:40:18,,,2,223098,95,blue,blue,blue,899,1,1,1
Sl_290,2016-04-11,10:40:19,,,2,224189,96,red,yellow,red,1087,1,0,2
Sl_290,2016-04-11,10:40:20,,,2,225092,97,green,green,green,900,1,1,3
Sl_290,2016-04-11,10:40:21,,,2,226547,98,yellow,red,yellow,1450,1,0,2
Sl_290,2016-04-11,10:40:22,,,2,227537,99,green,green,green,985,1,1,3
Sl_290,2016-04-11,10:40:23,,,2,228545,100,yellow,red,yellow,1005,1,0,2
Sl_290,2016-04-11,10:40:24,,,2,229648,101,red,blue,red,1100,1,0,4
Sl_290,2016-04-11,10:40:25,,,2,230501,102,blue,yellow,blue,851,1,0,4
Sl_290,2016-04-11,10:40:26,,,2,231418,103,green,blue,green,913,1,0,4
Sl_290,2016-04-11,10:40:27,,,2,232259,104,yellow,yellow,yellow,839,1,1,3
Sl_290,2016-04-11,10:40:28,,,2,233438,105,red,red,red,1176,1,1,1
Sl_290,2016-04-11,10:40:29,,,2,234477,106,green,blue,green,1035,1,0,2
Sl_290,2016-04-11,10:40:30,,,2,235371,107,blue,red,blue,891,1,0,4
Sl_290,2016-04-11,10:40:31,,,2,236359,108,green,green,green,984,1,1,3
Sl_290,2016-04-11,10:40:32,,,2,237338,109,red,red,red,976,1,1,1
Sl_290,2016-04-11,10:40:33,,,2,238312,110,blue,green,blue,970,1,0,2
Sl_290,2016-04-11,10:40:34,,,2,239238,111,yellow,yellow,yellow,921,1,1,3
Sl_290,2016-04-11,10:40:35,,,2,239591,112,blue,blue,,349,0,1,1
