id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_112_Morgon,2015-03-10,12:36:10,1425987370800,4,396883,1,blue,blue,blue,976,1,1,
SI_112_Morgon,2015-03-10,12:36:11,1425987370800,4,398132,2,red,yellow,red,1248,1,0,2
SI_112_Morgon,2015-03-10,12:36:13,1425987370800,4,399484,3,yellow,green,yellow,1351,1,0,4
SI_112_Morgon,2015-03-10,12:36:14,1425987370800,4,400615,4,red,red,red,1129,1,1,3
SI_112_Morgon,2015-03-10,12:36:15,1425987370800,4,401654,5,green,green,green,1039,1,1,1
SI_112_Morgon,2015-03-10,12:36:16,1425987370800,4,402984,6,red,yellow,red,1330,1,0,2
SI_112_Morgon,2015-03-10,12:36:17,1425987370800,4,407033,7,green,green,green,4047,1,1,3
SI_112_Morgon,2015-03-10,12:36:21,1425987370800,4,408116,8,blue,red,blue,1083,1,0,2
SI_112_Morgon,2015-03-10,12:36:23,1425987370800,4,409082,9,green,yellow,green,966,1,0,4
SI_112_Morgon,2015-03-10,12:36:23,1425987370800,4,409927,10,blue,blue,blue,844,1,1,3
SI_112_Morgon,2015-03-10,12:36:24,1425987370800,4,410899,11,yellow,yellow,yellow,970,1,1,1
SI_112_Morgon,2015-03-10,12:36:25,1425987370800,4,412433,12,green,blue,green,1534,1,0,2
SI_112_Morgon,2015-03-10,12:36:27,1425987370800,4,415916,13,red,red,red,3483,1,1,3
SI_112_Morgon,2015-03-10,12:36:30,1425987370800,4,417235,14,green,green,green,1318,1,1,1
SI_112_Morgon,2015-03-10,12:36:32,1425987370800,4,418670,15,red,blue,red,1431,1,0,2
SI_112_Morgon,2015-03-10,12:36:33,1425987370800,4,420083,16,yellow,red,yellow,1411,1,0,4
SI_112_Morgon,2015-03-10,12:36:34,1425987370800,4,421104,17,green,green,green,1020,1,1,3
SI_112_Morgon,2015-03-10,12:36:35,1425987370800,4,422041,18,red,red,red,937,1,1,1
SI_112_Morgon,2015-03-10,12:36:36,1425987370800,4,423000,19,blue,green,blue,958,1,0,2
SI_112_Morgon,2015-03-10,12:36:37,1425987370800,4,424517,20,red,red,red,1516,1,1,3
SI_112_Morgon,2015-03-10,12:36:39,1425987370800,4,426434,21,green,green,green,1916,1,1,1
SI_112_Morgon,2015-03-10,12:36:41,1425987370800,4,427567,22,red,blue,red,1133,1,0,2
SI_112_Morgon,2015-03-10,12:36:42,1425987370800,4,429617,23,yellow,red,yellow,2049,1,0,4
SI_112_Morgon,2015-03-10,12:36:44,1425987370800,4,431284,24,red,blue,red,1666,1,0,4
SI_112_Morgon,2015-03-10,12:36:46,1425987370800,4,433518,25,green,green,green,2233,1,1,3
SI_112_Morgon,2015-03-10,12:36:48,1425987370800,4,434347,26,blue,blue,blue,829,1,1,1
SI_112_Morgon,2015-03-10,12:36:49,1425987370800,4,436218,27,red,yellow,yellow,1870,0,0,2
SI_112_Morgon,2015-03-10,12:36:51,1425987370800,4,438551,28,green,blue,green,2333,1,0,4
SI_112_Morgon,2015-03-10,12:36:53,1425987370800,4,443118,29,blue,red,blue,4566,1,0,4
SI_112_Morgon,2015-03-10,12:36:58,1425987370800,4,446553,30,yellow,yellow,yellow,3434,1,1,3
SI_112_Morgon,2015-03-10,12:37:01,1425987370800,4,447552,31,red,red,red,998,1,1,1
