id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_305,2016-05-22,06:13:53,,,5,582001,1,red,yellow,red,1065,1,0,
Sl_305,2016-05-22,06:13:54,,,5,582728,2,green,green,green,726,1,1,3
Sl_305,2016-05-22,06:13:54,,,5,583384,3,red,blue,red,655,1,0,2
Sl_305,2016-05-22,06:13:55,,,5,584062,4,yellow,green,yellow,677,1,0,4
Sl_305,2016-05-22,06:13:56,,,5,584888,5,blue,blue,blue,825,1,1,3
Sl_305,2016-05-22,06:13:56,,,5,585695,6,yellow,green,yellow,804,1,0,2
Sl_305,2016-05-22,06:13:57,,,5,586500,7,red,yellow,red,805,1,0,4
Sl_305,2016-05-22,06:13:58,,,5,587177,8,green,green,green,676,1,1,3
Sl_305,2016-05-22,06:13:59,,,5,587861,9,blue,blue,blue,684,1,1,1
Sl_305,2016-05-22,06:13:59,,,5,588667,10,green,yellow,green,806,1,0,2
Sl_305,2016-05-22,06:14:00,,,5,589276,11,yellow,red,yellow,608,1,0,4
Sl_305,2016-05-22,06:14:01,,,5,589988,12,blue,blue,blue,711,1,1,3
Sl_305,2016-05-22,06:14:02,,,5,590677,13,green,yellow,green,687,1,0,2
Sl_305,2016-05-22,06:14:02,,,5,591394,14,yellow,red,yellow,717,1,0,4
Sl_305,2016-05-22,06:14:03,,,5,592044,15,blue,blue,blue,650,1,1,3
Sl_305,2016-05-22,06:14:04,,,5,592651,16,green,yellow,green,606,1,0,2
Sl_305,2016-05-22,06:14:04,,,5,593944,17,red,red,red,1292,1,1,3
Sl_305,2016-05-22,06:14:06,,,5,594687,18,blue,blue,blue,742,1,1,1
Sl_305,2016-05-22,06:14:06,,,5,595378,19,red,yellow,red,687,1,0,2
Sl_305,2016-05-22,06:14:07,,,5,596060,20,blue,green,blue,681,1,0,4
Sl_305,2016-05-22,06:14:08,,,5,596793,21,green,blue,green,732,1,0,4
Sl_305,2016-05-22,06:14:08,,,5,597533,22,yellow,green,yellow,739,1,0,4
Sl_305,2016-05-22,06:14:09,,,5,598261,23,blue,blue,blue,727,1,1,3
Sl_305,2016-05-22,06:14:10,,,5,598996,24,red,yellow,yellow,734,0,0,2
