id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_106_3,2015-02-27,12:41:13,1425037273844,4,370534,1,blue,blue,blue,937,1,1,
SI_106_3,2015-02-27,12:41:14,1425037273844,4,371347,2,green,green,green,812,1,1,1
SI_106_3,2015-02-27,12:41:15,1425037273844,4,372114,3,red,yellow,red,766,1,0,2
SI_106_3,2015-02-27,12:41:16,1425037273844,4,372930,4,blue,blue,blue,815,1,1,3
SI_106_3,2015-02-27,12:41:17,1425037273844,4,373733,5,red,red,red,802,1,1,1
SI_106_3,2015-02-27,12:41:17,1425037273844,4,374863,6,blue,green,green,1129,0,0,2
SI_106_3,2015-02-27,12:41:19,1425037273844,4,375230,7,red,red,blue,366,0,1,3
SI_106_3,2015-02-27,12:41:19,1425037273844,4,378046,8,blue,blue,blue,2816,1,1,1
SI_106_3,2015-02-27,12:41:22,1425037273844,4,379000,9,yellow,red,yellow,949,1,0,2
SI_106_3,2015-02-27,12:41:23,1425037273844,4,379796,10,green,blue,green,794,1,0,4
SI_106_3,2015-02-27,12:41:24,1425037273844,4,380546,11,red,red,red,749,1,1,3
SI_106_3,2015-02-27,12:41:24,1425037273844,4,381413,12,green,blue,green,866,1,0,2
SI_106_3,2015-02-27,12:41:25,1425037273844,4,382113,13,yellow,yellow,yellow,700,1,1,3
SI_106_3,2015-02-27,12:41:26,1425037273844,4,382897,14,red,red,red,784,1,1,1
SI_106_3,2015-02-27,12:41:27,1425037273844,4,383864,15,blue,green,blue,966,1,0,2
SI_106_3,2015-02-27,12:41:28,1425037273844,4,384712,16,red,red,red,848,1,1,3
SI_106_3,2015-02-27,12:41:28,1425037273844,4,385647,17,blue,blue,blue,934,1,1,1
SI_106_3,2015-02-27,12:41:29,1425037273844,4,386296,18,yellow,green,yellow,648,1,0,2
SI_106_3,2015-02-27,12:41:30,1425037273844,4,386996,19,blue,blue,blue,700,1,1,3
SI_106_3,2015-02-27,12:41:31,1425037273844,4,387818,20,yellow,yellow,yellow,821,1,1,1
SI_106_3,2015-02-27,12:41:32,1425037273844,4,389250,21,blue,green,blue,1429,1,0,2
SI_106_3,2015-02-27,12:41:33,1425037273844,4,389997,22,yellow,blue,yellow,746,1,0,4
SI_106_3,2015-02-27,12:41:34,1425037273844,4,390947,23,blue,green,blue,949,1,0,4
SI_106_3,2015-02-27,12:41:35,1425037273844,4,391697,24,yellow,yellow,yellow,749,1,1,3
SI_106_3,2015-02-27,12:41:35,1425037273844,4,392402,25,red,red,red,705,1,1,1
SI_106_3,2015-02-27,12:41:36,1425037273844,4,393297,26,blue,yellow,blue,893,1,0,2
SI_106_3,2015-02-27,12:41:37,1425037273844,4,394080,27,yellow,blue,yellow,781,1,0,4
SI_106_3,2015-02-27,12:41:38,1425037273844,4,394864,28,blue,yellow,blue,784,1,0,4
SI_106_3,2015-02-27,12:41:39,1425037273844,4,395579,29,red,red,red,715,1,1,3
SI_106_3,2015-02-27,12:41:39,1425037273844,4,396357,30,blue,blue,blue,777,1,1,1
SI_106_3,2015-02-27,12:41:40,1425037273844,4,397267,31,yellow,red,yellow,906,1,0,2
SI_106_3,2015-02-27,12:41:41,1425037273844,4,398029,32,green,green,green,761,1,1,3
SI_106_3,2015-02-27,12:41:42,1425037273844,4,398897,33,blue,yellow,blue,867,1,0,2
SI_106_3,2015-02-27,12:41:43,1425037273844,4,399729,34,green,green,green,831,1,1,3
SI_106_3,2015-02-27,12:41:43,1425037273844,4,400429,35,yellow,blue,yellow,699,1,0,2
SI_106_3,2015-02-27,12:41:44,1425037273844,4,401398,36,green,green,green,968,1,1,3
SI_106_3,2015-02-27,12:41:45,1425037273844,4,402171,37,red,blue,red,773,1,0,2
SI_106_3,2015-02-27,12:41:46,1425037273844,4,403110,38,yellow,red,yellow,936,1,0,4
SI_106_3,2015-02-27,12:41:47,1425037273844,4,403881,39,blue,blue,blue,768,1,1,3
SI_106_3,2015-02-27,12:41:48,1425037273844,4,404681,40,red,red,red,800,1,1,1
SI_106_3,2015-02-27,12:41:48,1425037273844,4,405614,41,blue,yellow,blue,932,1,0,2
SI_106_3,2015-02-27,12:41:49,1425037273844,4,406547,42,green,blue,green,932,1,0,4
SI_106_3,2015-02-27,12:41:50,1425037273844,4,407254,43,yellow,yellow,yellow,706,1,1,3
SI_106_3,2015-02-27,12:41:51,1425037273844,4,408131,44,blue,green,blue,876,1,0,2
SI_106_3,2015-02-27,12:41:52,1425037273844,4,409064,45,yellow,red,yellow,932,1,0,4
SI_106_3,2015-02-27,12:41:53,1425037273844,4,409837,46,red,blue,red,772,1,0,4
SI_106_3,2015-02-27,12:41:54,1425037273844,4,410664,47,yellow,yellow,yellow,825,1,1,3
SI_106_3,2015-02-27,12:41:54,1425037273844,4,411429,48,green,blue,green,763,1,0,2
SI_106_3,2015-02-27,12:41:55,1425037273844,4,412214,49,red,red,red,784,1,1,3
SI_106_3,2015-02-27,12:41:56,1425037273844,4,412947,50,blue,blue,blue,732,1,1,1
SI_106_3,2015-02-27,12:41:57,1425037273844,4,413829,51,green,yellow,green,881,1,0,2
SI_106_3,2015-02-27,12:41:58,1425037273844,4,414479,52,yellow,blue,yellow,649,1,0,4
SI_106_3,2015-02-27,12:41:58,1425037273844,4,415547,53,green,green,green,1067,1,1,3
SI_106_3,2015-02-27,12:41:59,1425037273844,4,416414,54,blue,blue,blue,866,1,1,1
SI_106_3,2015-02-27,12:42:00,1425037273844,4,417680,55,yellow,red,yellow,1266,1,0,2
SI_106_3,2015-02-27,12:42:01,1425037273844,4,418780,56,green,green,green,1100,1,1,3
SI_106_3,2015-02-27,12:42:03,1425037273844,4,419675,57,yellow,yellow,yellow,894,1,1,1
