id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_216,2015-11-12,16:14:53,1447341293583,1,6616,1,blue,red,blue,935,1,0,
Sl_216,2015-11-12,16:14:54,1447341293583,1,7347,2,yellow,yellow,yellow,730,1,1,3
Sl_216,2015-11-12,16:14:55,1447341293583,1,8162,3,red,red,red,813,1,1,1
Sl_216,2015-11-12,16:14:56,1447341293583,1,8984,4,yellow,green,yellow,821,1,0,2
Sl_216,2015-11-12,16:14:56,1447341293583,1,9753,5,green,blue,green,767,1,0,4
Sl_216,2015-11-12,16:14:57,1447341293583,1,10505,6,blue,green,blue,752,1,0,4
Sl_216,2015-11-12,16:14:58,1447341293583,1,11095,7,red,red,red,589,1,1,3
Sl_216,2015-11-12,16:14:59,1447341293583,1,11776,8,blue,blue,blue,680,1,1,1
Sl_216,2015-11-12,16:14:59,1447341293583,1,12550,9,green,yellow,green,772,1,0,2
Sl_216,2015-11-12,16:15:00,1447341293583,1,13296,10,blue,blue,blue,745,1,1,3
Sl_216,2015-11-12,16:15:01,1447341293583,1,13879,11,green,green,green,582,1,1,1
Sl_216,2015-11-12,16:15:01,1447341293583,1,14429,12,blue,red,blue,550,1,0,2
Sl_216,2015-11-12,16:15:02,1447341293583,1,15029,13,green,yellow,green,599,1,0,4
Sl_216,2015-11-12,16:15:02,1447341293583,1,16696,14,yellow,blue,yellow,1666,1,0,4
Sl_216,2015-11-12,16:15:04,1447341293583,1,17363,15,green,green,green,666,1,1,3
Sl_216,2015-11-12,16:15:05,1447341293583,1,18014,16,blue,blue,blue,650,1,1,1
Sl_216,2015-11-12,16:15:05,1447341293583,1,18912,17,yellow,red,yellow,895,1,0,2
Sl_216,2015-11-12,16:15:06,1447341293583,1,19868,18,blue,blue,blue,955,1,1,3
Sl_216,2015-11-12,16:15:07,1447341293583,1,20497,19,green,green,green,627,1,1,1
Sl_216,2015-11-12,16:15:08,1447341293583,1,21012,20,yellow,blue,blue,515,0,0,2
Sl_216,2015-11-12,16:15:08,1447341293583,1,22612,21,red,red,red,1598,1,1,3
Sl_216,2015-11-12,16:15:10,1447341293583,1,23378,22,green,green,green,764,1,1,1
Sl_216,2015-11-12,16:15:11,1447341293583,1,24129,23,blue,red,blue,750,1,0,2
Sl_216,2015-11-12,16:15:12,1447341293583,1,24882,24,green,blue,green,752,1,0,4
Sl_216,2015-11-12,16:15:12,1447341293583,1,25572,25,blue,red,blue,687,1,0,4
Sl_216,2015-11-12,16:15:13,1447341293583,1,26196,26,yellow,yellow,yellow,622,1,1,3
Sl_216,2015-11-12,16:15:14,1447341293583,1,26812,27,green,green,green,615,1,1,1
Sl_216,2015-11-12,16:15:14,1447341293583,1,27546,28,red,yellow,red,733,1,0,2
Sl_216,2015-11-12,16:15:15,1447341293583,1,28212,29,blue,blue,blue,665,1,1,3
Sl_216,2015-11-12,16:15:16,1447341293583,1,29180,30,red,red,red,968,1,1,1
