id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_577,2016-05-10,14:20:40,,,5,531968,1,red,red,red,819,1,1,
SI_577,2016-05-10,14:20:41,,,5,532736,2,blue,blue,blue,767,1,1,1
SI_577,2016-05-10,14:20:41,,,5,533799,3,green,yellow,green,1062,1,0,2
SI_577,2016-05-10,14:20:42,,,5,534567,4,yellow,green,yellow,765,1,0,4
SI_577,2016-05-10,14:20:43,,,5,536106,5,green,blue,green,1538,1,0,4
SI_577,2016-05-10,14:20:45,,,5,536807,6,blue,yellow,blue,700,1,0,4
SI_577,2016-05-10,14:20:45,,,5,537564,7,green,green,green,757,1,1,3
SI_577,2016-05-10,14:20:46,,,5,538431,8,blue,blue,blue,865,1,1,1
SI_577,2016-05-10,14:20:47,,,5,539424,9,yellow,green,yellow,992,1,0,2
SI_577,2016-05-10,14:20:48,,,5,540257,10,green,yellow,green,832,1,0,4
SI_577,2016-05-10,14:20:49,,,5,541026,11,blue,blue,blue,768,1,1,3
SI_577,2016-05-10,14:20:50,,,5,541849,12,red,red,red,822,1,1,1
SI_577,2016-05-10,14:20:51,,,5,542924,13,blue,green,blue,1073,1,0,2
SI_577,2016-05-10,14:20:52,,,5,544015,14,green,yellow,green,1090,1,0,4
SI_577,2016-05-10,14:20:53,,,5,544725,15,yellow,blue,yellow,708,1,0,4
SI_577,2016-05-10,14:20:53,,,5,545839,16,blue,yellow,blue,1113,1,0,4
SI_577,2016-05-10,14:20:54,,,5,546734,17,green,green,green,894,1,1,3
SI_577,2016-05-10,14:20:55,,,5,547530,18,red,yellow,red,794,1,0,2
SI_577,2016-05-10,14:20:56,,,5,548415,19,blue,red,blue,884,1,0,4
SI_577,2016-05-10,14:20:57,,,5,549260,20,green,blue,yellow,840,0,0,4
SI_577,2016-05-10,14:20:58,,,5,550077,21,yellow,red,yellow,816,1,0,4
SI_577,2016-05-10,14:20:59,,,5,551042,22,blue,blue,blue,964,1,1,3
SI_577,2016-05-10,14:21:00,,,5,551881,23,red,red,red,838,1,1,1
SI_577,2016-05-10,14:21:01,,,5,552861,24,green,yellow,green,979,1,0,2
SI_577,2016-05-10,14:21:02,,,5,554011,25,red,blue,blue,1148,0,0,4
SI_577,2016-05-10,14:21:03,,,5,555526,26,yellow,red,yellow,1514,1,0,4
SI_577,2016-05-10,14:21:04,,,5,556244,27,green,green,green,717,1,1,3
SI_577,2016-05-10,14:21:05,,,5,557544,28,yellow,yellow,yellow,1299,1,1,1
SI_577,2016-05-10,14:21:06,,,5,558362,29,red,blue,red,818,1,0,2
SI_577,2016-05-10,14:21:07,,,5,559213,30,green,green,green,850,1,1,3
SI_577,2016-05-10,14:21:08,,,5,560020,31,blue,yellow,blue,805,1,0,2
SI_577,2016-05-10,14:21:09,,,5,560840,32,green,green,green,818,1,1,3
SI_577,2016-05-10,14:21:09,,,5,561778,33,yellow,yellow,yellow,936,1,1,1
SI_577,2016-05-10,14:21:10,,,5,562879,34,red,blue,red,1101,1,0,2
SI_577,2016-05-10,14:21:12,,,5,563879,35,yellow,yellow,yellow,998,1,1,3
SI_577,2016-05-10,14:21:13,,,5,564643,36,blue,red,blue,763,1,0,2
SI_577,2016-05-10,14:21:13,,,5,565616,37,yellow,blue,yellow,972,1,0,4
SI_577,2016-05-10,14:21:14,,,5,566479,38,green,yellow,green,862,1,0,4
SI_577,2016-05-10,14:21:15,,,5,567649,39,yellow,red,yellow,1169,1,0,4
SI_577,2016-05-10,14:21:16,,,5,568660,40,blue,blue,blue,1009,1,1,3
SI_577,2016-05-10,14:21:17,,,5,569500,41,yellow,yellow,yellow,839,1,1,1
SI_577,2016-05-10,14:21:18,,,5,571011,42,blue,green,blue,1510,1,0,2
SI_577,2016-05-10,14:21:20,,,5,571830,43,red,yellow,red,818,1,0,4
SI_577,2016-05-10,14:21:20,,,5,573052,44,blue,red,blue,1221,1,0,4
SI_577,2016-05-10,14:21:22,,,5,573913,45,yellow,yellow,yellow,860,1,1,3
SI_577,2016-05-10,14:21:23,,,5,575743,46,blue,red,blue,1829,1,0,2
SI_577,2016-05-10,14:21:24,,,5,576821,47,red,yellow,red,1077,1,0,4
SI_577,2016-05-10,14:21:25,,,5,577725,48,blue,blue,blue,903,1,1,3
SI_577,2016-05-10,14:21:26,,,5,578543,49,red,red,red,817,1,1,1
SI_577,2016-05-10,14:21:27,,,5,579682,50,green,yellow,green,1139,1,0,2
SI_577,2016-05-10,14:21:28,,,5,580780,51,red,blue,red,1097,1,0,4
SI_577,2016-05-10,14:21:29,,,5,582034,52,blue,green,blue,1254,1,0,4
SI_577,2016-05-10,14:21:31,,,5,583247,53,green,yellow,green,1212,1,0,4
SI_577,2016-05-10,14:21:32,,,5,585145,54,blue,green,blue,1897,1,0,4
SI_577,2016-05-10,14:21:34,,,5,585945,55,red,red,red,799,1,1,3
SI_577,2016-05-10,14:21:35,,,5,586815,56,green,yellow,green,869,1,0,2
SI_577,2016-05-10,14:21:35,,,5,587626,57,blue,red,blue,811,1,0,4
SI_577,2016-05-10,14:21:36,,,5,588611,58,green,blue,green,984,1,0,4
SI_577,2016-05-10,14:21:37,,,5,590244,59,blue,yellow,blue,1632,1,0,4
SI_577,2016-05-10,14:21:39,,,5,591078,60,red,red,red,833,1,1,3
SI_577,2016-05-10,14:21:40,,,5,592088,61,blue,green,blue,1009,1,0,2
SI_577,2016-05-10,14:21:41,,,5,592912,62,yellow,yellow,yellow,823,1,1,3
SI_577,2016-05-10,14:21:42,,,5,593725,63,blue,blue,blue,812,1,1,1
SI_577,2016-05-10,14:21:42,,,5,594847,64,red,yellow,red,1121,1,0,2
SI_577,2016-05-10,14:21:44,,,5,595680,65,blue,blue,blue,832,1,1,3
SI_577,2016-05-10,14:21:44,,,5,596679,66,red,red,red,998,1,1,1
SI_577,2016-05-10,14:21:45,,,5,597746,67,green,yellow,green,1066,1,0,2
SI_577,2016-05-10,14:21:46,,,5,598860,68,red,blue,green,1113,0,0,4
SI_577,2016-05-10,14:21:48,,,5,599907,69,yellow,green,yellow,1046,1,0,4
SI_577,2016-05-10,14:21:49,,,5,601713,70,green,yellow,green,1805,1,0,4
SI_577,2016-05-10,14:21:50,,,5,602632,71,red,red,red,918,1,1,3
SI_577,2016-05-10,14:21:51,,,5,603914,72,green,yellow,green,1282,1,0,2
SI_577,2016-05-10,14:21:53,,,5,604735,73,blue,blue,blue,820,1,1,3
SI_577,2016-05-10,14:21:53,,,5,606067,74,green,green,green,1331,1,1,1
SI_577,2016-05-10,14:21:55,,,5,607534,75,red,yellow,blue,1466,0,0,2
SI_577,2016-05-10,14:21:56,,,5,609198,76,green,blue,green,1664,1,0,4
SI_577,2016-05-10,14:21:58,,,5,610247,77,yellow,yellow,yellow,1047,1,1,3
SI_577,2016-05-10,14:21:59,,,5,611030,78,red,red,red,782,1,1,1
SI_577,2016-05-10,14:22:00,,,5,612129,79,green,blue,green,1098,1,0,2
SI_577,2016-05-10,14:22:01,,,5,613453,80,blue,red,blue,1323,1,0,4
SI_577,2016-05-10,14:22:02,,,5,614265,81,red,blue,red,811,1,0,4
SI_577,2016-05-10,14:22:03,,,5,615118,82,green,green,green,852,1,1,3
SI_577,2016-05-10,14:22:04,,,5,615980,83,yellow,yellow,yellow,861,1,1,1
SI_577,2016-05-10,14:22:05,,,5,616936,84,blue,red,blue,955,1,0,2
SI_577,2016-05-10,14:22:06,,,5,617640,85,green,blue,green,703,1,0,4
SI_577,2016-05-10,14:22:06,,,5,618500,86,yellow,red,yellow,859,1,0,4
SI_577,2016-05-10,14:22:07,,,5,619336,87,blue,green,blue,835,1,0,4
SI_577,2016-05-10,14:22:08,,,5,620754,88,yellow,blue,yellow,1418,1,0,4
SI_577,2016-05-10,14:22:09,,,5,621701,89,green,green,green,945,1,1,3
SI_577,2016-05-10,14:22:10,,,5,624050,90,yellow,yellow,yellow,2349,1,1,1
SI_577,2016-05-10,14:22:13,,,5,624865,91,blue,green,blue,814,1,0,2
SI_577,2016-05-10,14:22:14,,,5,625782,92,red,red,red,916,1,1,3
SI_577,2016-05-10,14:22:14,,,5,626682,93,blue,blue,blue,900,1,1,1
SI_577,2016-05-10,14:22:15,,,5,627684,94,green,yellow,green,1001,1,0,2
SI_577,2016-05-10,14:22:16,,,5,628656,95,yellow,blue,yellow,971,1,0,4
SI_577,2016-05-10,14:22:17,,,5,629501,96,red,yellow,red,843,1,0,4
SI_577,2016-05-10,14:22:18,,,5,630834,97,green,blue,green,1332,1,0,4
SI_577,2016-05-10,14:22:19,,,5,632768,98,blue,yellow,blue,1934,1,0,4
SI_577,2016-05-10,14:22:21,,,5,633782,99,red,red,red,1013,1,1,3
SI_577,2016-05-10,14:22:22,,,5,635241,100,green,green,green,1458,1,1,1
SI_577,2016-05-10,14:22:24,,,5,636399,101,blue,yellow,blue,1157,1,0,2
SI_577,2016-05-10,14:22:25,,,5,637701,102,green,blue,green,1302,1,0,4
SI_577,2016-05-10,14:22:26,,,5,639219,103,red,yellow,yellow,1517,0,0,4
SI_577,2016-05-10,14:22:28,,,5,641102,104,green,blue,green,1882,1,0,4
SI_577,2016-05-10,14:22:30,,,5,642701,105,red,red,red,1598,1,1,3
SI_577,2016-05-10,14:22:31,,,5,643599,106,yellow,yellow,yellow,898,1,1,1
SI_577,2016-05-10,14:22:32,,,5,644650,107,green,blue,green,1050,1,0,2
SI_577,2016-05-10,14:22:33,,,5,645440,108,blue,yellow,blue,789,1,0,4
SI_577,2016-05-10,14:22:34,,,5,646359,109,green,blue,green,918,1,0,4
SI_577,2016-05-10,14:22:35,,,5,647244,110,yellow,green,yellow,884,1,0,4
SI_577,2016-05-10,14:22:36,,,5,647919,111,red,red,red,675,1,1,3
SI_577,2016-05-10,14:22:37,,,5,648666,112,yellow,yellow,yellow,746,1,1,1
SI_577,2016-05-10,14:22:37,,,5,649933,113,green,blue,green,1266,1,0,2
SI_577,2016-05-10,14:22:39,,,5,650951,114,yellow,yellow,yellow,1017,1,1,3
SI_577,2016-05-10,14:22:40,,,5,651153,115,red,blue,,202,0,0,2
