id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_257,2016-03-01,15:41:28,,,4,403453,1,yellow,red,yellow,1654,1,0,
SI_257,2016-03-01,15:41:30,,,4,404721,2,green,blue,green,1260,1,0,4
SI_257,2016-03-01,15:41:31,,,4,405732,3,blue,yellow,blue,1006,1,0,4
SI_257,2016-03-01,15:41:32,,,4,406642,4,green,green,green,907,1,1,3
SI_257,2016-03-01,15:41:33,,,4,407520,5,red,red,red,873,1,1,1
SI_257,2016-03-01,15:41:34,,,4,408528,6,blue,green,blue,1003,1,0,2
SI_257,2016-03-01,15:41:35,,,4,409596,7,red,blue,red,1063,1,0,4
SI_257,2016-03-01,15:41:36,,,4,410488,8,blue,red,blue,887,1,0,4
SI_257,2016-03-01,15:41:37,,,4,411479,9,yellow,yellow,yellow,987,1,1,3
SI_257,2016-03-01,15:41:38,,,4,413298,10,blue,red,blue,1814,1,0,2
SI_257,2016-03-01,15:41:40,,,4,414252,11,green,blue,green,949,1,0,4
SI_257,2016-03-01,15:41:41,,,4,415588,12,blue,green,blue,1331,1,0,4
SI_257,2016-03-01,15:41:42,,,4,416766,13,yellow,blue,yellow,1174,1,0,4
SI_257,2016-03-01,15:41:43,,,4,419352,14,blue,red,blue,2581,1,0,4
SI_257,2016-03-01,15:41:46,,,4,420484,15,green,green,green,1127,1,1,3
SI_257,2016-03-01,15:41:47,,,4,421482,16,red,red,red,994,1,1,1
SI_257,2016-03-01,15:41:48,,,4,422444,17,yellow,green,yellow,952,1,0,2
SI_257,2016-03-01,15:41:49,,,4,423434,18,red,red,red,983,1,1,3
SI_257,2016-03-01,15:41:50,,,4,424318,19,green,green,green,879,1,1,1
SI_257,2016-03-01,15:41:51,,,4,425639,20,yellow,red,yellow,1320,1,0,2
SI_257,2016-03-01,15:41:52,,,4,426849,21,green,green,green,1205,1,1,3
SI_257,2016-03-01,15:41:54,,,4,427823,22,yellow,red,yellow,969,1,0,2
SI_257,2016-03-01,15:41:54,,,4,428933,23,red,blue,red,1108,1,0,4
SI_257,2016-03-01,15:41:56,,,4,429973,24,green,green,green,1035,1,1,3
SI_257,2016-03-01,15:41:57,,,4,430975,25,yellow,red,yellow,996,1,0,2
SI_257,2016-03-01,15:41:58,,,4,431926,26,blue,blue,blue,945,1,1,3
SI_257,2016-03-01,15:41:59,,,4,433166,27,yellow,red,yellow,1234,1,0,2
SI_257,2016-03-01,15:42:00,,,4,434425,28,red,yellow,red,1253,1,0,4
SI_257,2016-03-01,15:42:01,,,4,435973,29,yellow,blue,yellow,1543,1,0,4
SI_257,2016-03-01,15:42:03,,,4,436943,30,green,green,green,966,1,1,3
SI_257,2016-03-01,15:42:04,,,4,438292,31,red,red,red,1344,1,1,1
SI_257,2016-03-01,15:42:05,,,4,439504,32,green,yellow,green,1207,1,0,2
SI_257,2016-03-01,15:42:06,,,4,440534,33,red,red,red,1026,1,1,3
SI_257,2016-03-01,15:42:07,,,4,441561,34,green,green,green,1022,1,1,1
SI_257,2016-03-01,15:42:08,,,4,442724,35,red,yellow,red,1157,1,0,2
SI_257,2016-03-01,15:42:09,,,4,443920,36,yellow,green,yellow,1191,1,0,4
SI_257,2016-03-01,15:42:11,,,4,444958,37,blue,blue,blue,1033,1,1,3
SI_257,2016-03-01,15:42:12,,,4,445931,38,green,green,green,971,1,1,1
SI_257,2016-03-01,15:42:13,,,4,447107,39,red,blue,red,1170,1,0,2
SI_257,2016-03-01,15:42:14,,,4,449478,40,blue,yellow,blue,2367,1,0,4
SI_257,2016-03-01,15:42:16,,,4,450614,41,red,red,red,1131,1,1,3
SI_257,2016-03-01,15:42:17,,,4,451655,42,yellow,blue,yellow,1036,1,0,2
SI_257,2016-03-01,15:42:18,,,4,452735,43,red,red,red,1075,1,1,3
SI_257,2016-03-01,15:42:19,,,4,453910,44,yellow,green,yellow,1168,1,0,2
SI_257,2016-03-01,15:42:21,,,4,455095,45,blue,blue,blue,1180,1,1,3
SI_257,2016-03-01,15:42:22,,,4,456181,46,yellow,red,yellow,1079,1,0,2
SI_257,2016-03-01,15:42:23,,,4,457069,47,blue,blue,blue,886,1,1,3
SI_257,2016-03-01,15:42:24,,,4,458124,48,red,red,red,1049,1,1,1
SI_257,2016-03-01,15:42:25,,,4,459130,49,yellow,blue,yellow,995,1,0,2
SI_257,2016-03-01,15:42:26,,,4,460415,50,red,red,red,1282,1,1,3
SI_257,2016-03-01,15:42:27,,,4,461760,51,green,yellow,green,1337,1,0,2
SI_257,2016-03-01,15:42:28,,,4,462876,52,red,red,red,1111,1,1,3
SI_257,2016-03-01,15:42:30,,,4,463890,53,yellow,blue,yellow,1012,1,0,2
SI_257,2016-03-01,15:42:31,,,4,465053,54,blue,green,blue,1158,1,0,4
SI_257,2016-03-01,15:42:32,,,4,466099,55,yellow,yellow,yellow,1040,1,1,3
