id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_183,2015-10-22,23:17:57,1445548677666,5,542312,1,blue,green,blue,1371,1,0,
SI_183,2015-10-22,23:17:59,1445548677666,5,543932,2,red,red,red,1617,1,1,3
SI_183,2015-10-22,23:18:00,1445548677666,5,545104,3,blue,blue,blue,1169,1,1,1
SI_183,2015-10-22,23:18:01,1445548677666,5,546612,4,green,yellow,green,1505,1,0,2
SI_183,2015-10-22,23:18:03,1445548677666,5,548002,5,red,red,red,1387,1,1,3
SI_183,2015-10-22,23:18:04,1445548677666,5,548951,6,yellow,yellow,yellow,946,1,1,1
SI_183,2015-10-22,23:18:05,1445548677666,5,550174,7,blue,green,blue,1219,1,0,2
SI_183,2015-10-22,23:18:06,1445548677666,5,551421,8,red,red,red,1244,1,1,3
SI_183,2015-10-22,23:18:08,1445548677666,5,552741,9,yellow,yellow,yellow,1317,1,1,1
SI_183,2015-10-22,23:18:09,1445548677666,5,554105,10,blue,red,blue,1361,1,0,2
SI_183,2015-10-22,23:18:10,1445548677666,5,555058,11,yellow,yellow,yellow,950,1,1,3
SI_183,2015-10-22,23:18:11,1445548677666,5,556314,12,green,blue,green,1253,1,0,2
SI_183,2015-10-22,23:18:13,1445548677666,5,557719,13,red,yellow,red,1404,1,0,4
SI_183,2015-10-22,23:18:14,1445548677666,5,559066,14,blue,blue,blue,1343,1,1,3
SI_183,2015-10-22,23:18:15,1445548677666,5,560043,15,green,green,green,975,1,1,1
SI_183,2015-10-22,23:18:16,1445548677666,5,561577,16,blue,yellow,blue,1532,1,0,2
SI_183,2015-10-22,23:18:18,1445548677666,5,562717,17,green,green,green,1137,1,1,3
SI_183,2015-10-22,23:18:19,1445548677666,5,563874,18,blue,blue,blue,1155,1,1,1
SI_183,2015-10-22,23:18:20,1445548677666,5,565030,19,yellow,red,yellow,1153,1,0,2
SI_183,2015-10-22,23:18:21,1445548677666,5,566072,20,green,yellow,green,1039,1,0,4
SI_183,2015-10-22,23:18:22,1445548677666,5,567040,21,blue,blue,blue,967,1,1,3
SI_183,2015-10-22,23:18:23,1445548677666,5,568391,22,yellow,red,green,1348,0,0,2
SI_183,2015-10-22,23:18:25,1445548677666,5,569956,23,green,green,green,1562,1,1,3
SI_183,2015-10-22,23:18:26,1445548677666,5,570810,24,yellow,yellow,yellow,852,1,1,1
SI_183,2015-10-22,23:18:27,1445548677666,5,572064,25,red,blue,red,1251,1,0,2
SI_183,2015-10-22,23:18:28,1445548677666,5,574559,26,blue,yellow,blue,2482,1,0,4
SI_183,2015-10-22,23:18:31,1445548677666,5,576274,27,yellow,green,yellow,1713,1,0,4
SI_183,2015-10-22,23:18:33,1445548677666,5,577190,28,green,yellow,green,912,1,0,4
SI_183,2015-10-22,23:18:33,1445548677666,5,578010,29,yellow,red,yellow,816,1,0,4
SI_183,2015-10-22,23:18:34,1445548677666,5,578837,30,blue,blue,blue,825,1,1,3
SI_183,2015-10-22,23:18:35,1445548677666,5,579676,31,yellow,green,yellow,836,1,0,2
SI_183,2015-10-22,23:18:36,1445548677666,5,580691,32,green,yellow,green,1011,1,0,4
SI_183,2015-10-22,23:18:37,1445548677666,5,581665,33,blue,blue,blue,970,1,1,3
SI_183,2015-10-22,23:18:38,1445548677666,5,582456,34,red,red,red,789,1,1,1
SI_183,2015-10-22,23:18:39,1445548677666,5,583615,35,blue,green,blue,1156,1,0,2
SI_183,2015-10-22,23:18:40,1445548677666,5,584472,36,green,yellow,green,854,1,0,4
SI_183,2015-10-22,23:18:41,1445548677666,5,585595,37,red,red,red,1121,1,1,3
SI_183,2015-10-22,23:18:42,1445548677666,5,586517,38,yellow,green,yellow,919,1,0,2
SI_183,2015-10-22,23:18:43,1445548677666,5,587445,39,red,red,red,924,1,1,3
