id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_108B_Morgon,2015-03-02,07:29:53,1425277793886,4,394649,1,red,red,red,1803,1,1,
SI_108B_Morgon,2015-03-02,07:29:55,1425277793886,4,395742,2,yellow,yellow,yellow,1073,1,1,1
SI_108B_Morgon,2015-03-02,07:29:56,1425277793886,4,396798,3,blue,green,blue,1045,1,0,2
SI_108B_Morgon,2015-03-02,07:29:57,1425277793886,4,397785,4,green,blue,green,979,1,0,4
SI_108B_Morgon,2015-03-02,07:29:58,1425277793886,4,398642,5,blue,green,blue,844,1,0,4
SI_108B_Morgon,2015-03-02,07:29:59,1425277793886,4,399792,6,green,yellow,green,1139,1,0,4
SI_108B_Morgon,2015-03-02,07:30:00,1425277793886,4,400843,7,red,red,red,1040,1,1,3
SI_108B_Morgon,2015-03-02,07:30:01,1425277793886,4,402387,8,blue,green,blue,1537,1,0,2
SI_108B_Morgon,2015-03-02,07:30:03,1425277793886,4,403423,9,red,red,red,1021,1,1,3
SI_108B_Morgon,2015-03-02,07:30:04,1425277793886,4,404377,10,yellow,green,yellow,940,1,0,2
SI_108B_Morgon,2015-03-02,07:30:05,1425277793886,4,405565,11,blue,yellow,blue,1175,1,0,4
SI_108B_Morgon,2015-03-02,07:30:06,1425277793886,4,406403,12,yellow,blue,yellow,833,1,0,4
SI_108B_Morgon,2015-03-02,07:30:07,1425277793886,4,407408,13,red,red,red,999,1,1,3
SI_108B_Morgon,2015-03-02,07:30:08,1425277793886,4,408264,14,yellow,yellow,yellow,844,1,1,1
SI_108B_Morgon,2015-03-02,07:30:09,1425277793886,4,409446,15,blue,red,blue,1170,1,0,2
SI_108B_Morgon,2015-03-02,07:30:10,1425277793886,4,410597,16,yellow,green,yellow,1139,1,0,4
SI_108B_Morgon,2015-03-02,07:30:11,1425277793886,4,411658,17,red,blue,red,1049,1,0,4
SI_108B_Morgon,2015-03-02,07:30:12,1425277793886,4,412856,18,yellow,yellow,yellow,1190,1,1,3
SI_108B_Morgon,2015-03-02,07:30:13,1425277793886,4,413699,19,red,red,red,836,1,1,1
SI_108B_Morgon,2015-03-02,07:30:14,1425277793886,4,414556,20,blue,yellow,blue,843,1,0,2
SI_108B_Morgon,2015-03-02,07:30:15,1425277793886,4,415638,21,yellow,red,yellow,1076,1,0,4
SI_108B_Morgon,2015-03-02,07:30:16,1425277793886,4,416524,22,green,green,green,883,1,1,3
SI_108B_Morgon,2015-03-02,07:30:17,1425277793886,4,417476,23,blue,blue,blue,945,1,1,1
SI_108B_Morgon,2015-03-02,07:30:18,1425277793886,4,418512,24,red,yellow,red,1026,1,0,2
SI_108B_Morgon,2015-03-02,07:30:19,1425277793886,4,419535,25,yellow,green,yellow,1003,1,0,4
SI_108B_Morgon,2015-03-02,07:30:20,1425277793886,4,420399,26,red,red,red,841,1,1,3
SI_108B_Morgon,2015-03-02,07:30:21,1425277793886,4,421181,27,yellow,yellow,yellow,769,1,1,1
SI_108B_Morgon,2015-03-02,07:30:22,1425277793886,4,422088,28,red,blue,red,889,1,0,2
SI_108B_Morgon,2015-03-02,07:30:23,1425277793886,4,423046,29,green,green,green,943,1,1,3
SI_108B_Morgon,2015-03-02,07:30:24,1425277793886,4,423984,30,yellow,red,yellow,930,1,0,2
SI_108B_Morgon,2015-03-02,07:30:25,1425277793886,4,424900,31,blue,blue,blue,902,1,1,3
SI_108B_Morgon,2015-03-02,07:30:25,1425277793886,4,425799,32,yellow,yellow,yellow,887,1,1,1
SI_108B_Morgon,2015-03-02,07:30:26,1425277793886,4,426772,33,red,blue,red,968,1,0,2
SI_108B_Morgon,2015-03-02,07:30:27,1425277793886,4,427757,34,yellow,red,yellow,976,1,0,4
SI_108B_Morgon,2015-03-02,07:30:28,1425277793886,4,429040,35,red,blue,red,1269,1,0,4
SI_108B_Morgon,2015-03-02,07:30:30,1425277793886,4,430782,36,blue,yellow,blue,1734,1,0,4
