id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_106_4,2015-02-27,16:39:02,1425051542772,3,218617,1,red,yellow,red,1053,1,0,
SI_106_4,2015-02-27,16:39:03,1425051542772,3,219337,2,yellow,green,yellow,720,1,0,4
SI_106_4,2015-02-27,16:39:04,1425051542772,3,220098,3,blue,blue,blue,761,1,1,3
SI_106_4,2015-02-27,16:39:05,1425051542772,3,221082,4,yellow,yellow,yellow,983,1,1,1
SI_106_4,2015-02-27,16:39:06,1425051542772,3,222013,5,red,blue,red,929,1,0,2
SI_106_4,2015-02-27,16:39:07,1425051542772,3,222698,6,green,green,green,685,1,1,3
SI_106_4,2015-02-27,16:39:07,1425051542772,3,224096,7,red,red,red,1397,1,1,1
SI_106_4,2015-02-27,16:39:09,1425051542772,3,224838,8,yellow,green,yellow,741,1,0,2
SI_106_4,2015-02-27,16:39:10,1425051542772,3,225519,9,blue,blue,blue,679,1,1,3
SI_106_4,2015-02-27,16:39:10,1425051542772,3,226196,10,green,green,green,675,1,1,1
SI_106_4,2015-02-27,16:39:11,1425051542772,3,226896,11,yellow,blue,yellow,699,1,0,2
SI_106_4,2015-02-27,16:39:12,1425051542772,3,227580,12,red,red,red,683,1,1,3
SI_106_4,2015-02-27,16:39:12,1425051542772,3,228214,13,blue,blue,blue,634,1,1,1
SI_106_4,2015-02-27,16:39:13,1425051542772,3,228871,14,green,yellow,green,655,1,0,2
SI_106_4,2015-02-27,16:39:14,1425051542772,3,229523,15,yellow,blue,yellow,651,1,0,4
SI_106_4,2015-02-27,16:39:14,1425051542772,3,230364,16,green,green,green,839,1,1,3
SI_106_4,2015-02-27,16:39:15,1425051542772,3,231181,17,yellow,yellow,yellow,815,1,1,1
SI_106_4,2015-02-27,16:39:16,1425051542772,3,232064,18,green,blue,green,882,1,0,2
SI_106_4,2015-02-27,16:39:17,1425051542772,3,232781,19,blue,yellow,blue,716,1,0,4
SI_106_4,2015-02-27,16:39:17,1425051542772,3,233763,20,green,green,green,979,1,1,3
SI_106_4,2015-02-27,16:39:18,1425051542772,3,234571,21,blue,blue,blue,807,1,1,1
SI_106_4,2015-02-27,16:39:19,1425051542772,3,235548,22,green,yellow,green,975,1,0,2
SI_106_4,2015-02-27,16:39:20,1425051542772,3,236313,23,yellow,green,yellow,764,1,0,4
SI_106_4,2015-02-27,16:39:21,1425051542772,3,237388,24,blue,red,blue,1074,1,0,4
SI_106_4,2015-02-27,16:39:22,1425051542772,3,238138,25,green,green,green,749,1,1,3
