id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_112_Kväll,2015-03-09,22:20:43,1425936043764,2,153853,1,blue,blue,blue,1259,1,1,
SI_112_Kväll,2015-03-09,22:20:45,1425936043764,2,156319,2,red,yellow,red,2466,1,0,2
SI_112_Kväll,2015-03-09,22:20:47,1425936043764,2,157453,3,blue,blue,blue,1133,1,1,3
SI_112_Kväll,2015-03-09,22:20:48,1425936043764,2,158544,4,red,red,red,1090,1,1,1
SI_112_Kväll,2015-03-09,22:20:49,1425936043764,2,159923,5,blue,green,blue,1378,1,0,2
SI_112_Kväll,2015-03-09,22:20:51,1425936043764,2,161070,6,yellow,yellow,yellow,1146,1,1,3
SI_112_Kväll,2015-03-09,22:20:52,1425936043764,2,162120,7,green,blue,green,1050,1,0,2
SI_112_Kväll,2015-03-09,22:20:53,1425936043764,2,163187,8,yellow,yellow,yellow,1066,1,1,3
SI_112_Kväll,2015-03-09,22:20:54,1425936043764,2,164203,9,green,blue,green,1016,1,0,2
SI_112_Kväll,2015-03-09,22:20:55,1425936043764,2,165420,10,blue,green,blue,1216,1,0,4
SI_112_Kväll,2015-03-09,22:20:56,1425936043764,2,166404,11,yellow,yellow,yellow,983,1,1,3
SI_112_Kväll,2015-03-09,22:20:57,1425936043764,2,168337,12,green,green,green,1933,1,1,1
SI_112_Kväll,2015-03-09,22:20:59,1425936043764,2,170037,13,yellow,red,yellow,1699,1,0,2
SI_112_Kväll,2015-03-09,22:21:01,1425936043764,2,171071,14,blue,blue,blue,1033,1,1,3
SI_112_Kväll,2015-03-09,22:21:02,1425936043764,2,172513,15,red,red,red,1442,1,1,1
SI_112_Kväll,2015-03-09,22:21:03,1425936043764,2,173768,16,yellow,blue,yellow,1254,1,0,2
SI_112_Kväll,2015-03-09,22:21:04,1425936043764,2,175637,17,blue,yellow,blue,1868,1,0,4
SI_112_Kväll,2015-03-09,22:21:06,1425936043764,2,176604,18,green,green,green,966,1,1,3
SI_112_Kväll,2015-03-09,22:21:07,1425936043764,2,177854,19,blue,blue,blue,1249,1,1,1
SI_112_Kväll,2015-03-09,22:21:09,1425936043764,2,179004,20,yellow,red,yellow,1149,1,0,2
SI_112_Kväll,2015-03-09,22:21:10,1425936043764,2,180188,21,green,green,green,1183,1,1,3
SI_112_Kväll,2015-03-09,22:21:11,1425936043764,2,181627,22,blue,yellow,blue,1438,1,0,2
SI_112_Kväll,2015-03-09,22:21:12,1425936043764,2,182655,23,red,red,red,1027,1,1,3
SI_112_Kväll,2015-03-09,22:21:13,1425936043764,2,183933,24,green,yellow,green,1278,1,0,2
SI_112_Kväll,2015-03-09,22:21:15,1425936043764,2,184955,25,blue,blue,blue,1021,1,1,3
SI_112_Kväll,2015-03-09,22:21:16,1425936043764,2,185972,26,yellow,yellow,yellow,1016,1,1,1
SI_112_Kväll,2015-03-09,22:21:17,1425936043764,2,188095,27,green,blue,green,2123,1,0,2
SI_112_Kväll,2015-03-09,22:21:19,1425936043764,2,189922,28,red,red,red,1826,1,1,3
SI_112_Kväll,2015-03-09,22:21:21,1425936043764,2,191195,29,green,blue,green,1273,1,0,2
SI_112_Kväll,2015-03-09,22:21:22,1425936043764,2,192122,30,blue,red,blue,926,1,0,4
SI_112_Kväll,2015-03-09,22:21:23,1425936043764,2,193572,31,yellow,green,yellow,1449,1,0,4
SI_112_Kväll,2015-03-09,22:21:24,1425936043764,2,195440,32,blue,yellow,blue,1867,1,0,4
SI_112_Kväll,2015-03-09,22:21:26,1425936043764,2,197039,33,yellow,blue,yellow,1598,1,0,4
SI_112_Kväll,2015-03-09,22:21:28,1425936043764,2,198110,34,blue,green,blue,1070,1,0,4
SI_112_Kväll,2015-03-09,22:21:29,1425936043764,2,199206,35,red,red,red,1095,1,1,3
SI_112_Kväll,2015-03-09,22:21:30,1425936043764,2,200160,36,green,green,green,953,1,1,1
SI_112_Kväll,2015-03-09,22:21:31,1425936043764,2,201690,37,blue,red,blue,1530,1,0,2
SI_112_Kväll,2015-03-09,22:21:32,1425936043764,2,202773,38,green,green,green,1083,1,1,3
SI_112_Kväll,2015-03-09,22:21:33,1425936043764,2,203823,39,yellow,red,yellow,1049,1,0,2
SI_112_Kväll,2015-03-09,22:21:34,1425936043764,2,206006,40,green,blue,green,2182,1,0,4
SI_112_Kväll,2015-03-09,22:21:37,1425936043764,2,206974,41,blue,yellow,blue,967,1,0,4
SI_112_Kväll,2015-03-09,22:21:38,1425936043764,2,208707,42,yellow,green,yellow,1733,1,0,4
SI_112_Kväll,2015-03-09,22:21:39,1425936043764,2,209874,43,red,yellow,red,1166,1,0,4
SI_112_Kväll,2015-03-09,22:21:41,1425936043764,2,210941,44,green,green,green,1067,1,1,3
SI_112_Kväll,2015-03-09,22:21:42,1425936043764,2,212707,45,red,blue,red,1766,1,0,2
SI_112_Kväll,2015-03-09,22:21:43,1425936043764,2,213862,46,yellow,red,yellow,1154,1,0,4
SI_112_Kväll,2015-03-09,22:21:45,1425936043764,2,215341,47,blue,blue,blue,1479,1,1,3
SI_112_Kväll,2015-03-09,22:21:46,1425936043764,2,216563,48,red,red,red,1222,1,1,1
SI_112_Kväll,2015-03-09,22:21:47,1425936043764,2,219094,49,yellow,green,yellow,2530,1,0,2
SI_112_Kväll,2015-03-09,22:21:50,1425936043764,2,220525,50,green,yellow,green,1430,1,0,4
SI_112_Kväll,2015-03-09,22:21:51,1425936043764,2,221575,51,red,red,red,1050,1,1,3
SI_112_Kväll,2015-03-09,22:21:52,1425936043764,2,223008,52,green,blue,green,1433,1,0,2
SI_112_Kväll,2015-03-09,22:21:54,1425936043764,2,225209,53,red,red,red,2200,1,1,3
SI_112_Kväll,2015-03-09,22:21:56,1425936043764,2,226561,54,green,green,green,1352,1,1,1
SI_112_Kväll,2015-03-09,22:21:57,1425936043764,2,227692,55,yellow,red,yellow,1130,1,0,2
SI_112_Kväll,2015-03-09,22:21:58,1425936043764,2,228827,56,green,blue,green,1134,1,0,4
SI_112_Kväll,2015-03-09,22:21:59,1425936043764,2,230425,57,yellow,yellow,yellow,1597,1,1,3
SI_112_Kväll,2015-03-09,22:22:01,1425936043764,2,233526,58,green,blue,green,3100,1,0,2
SI_112_Kväll,2015-03-09,22:22:04,1425936043764,2,235642,59,blue,red,blue,2115,1,0,4
SI_112_Kväll,2015-03-09,22:22:06,1425936043764,2,237393,60,green,yellow,green,1750,1,0,4
SI_112_Kväll,2015-03-09,22:22:08,1425936043764,2,238276,61,blue,blue,blue,882,1,1,3
SI_112_Kväll,2015-03-09,22:22:09,1425936043764,2,239243,62,green,green,green,966,1,1,1
SI_112_Kväll,2015-03-09,22:22:10,1425936043764,2,240493,63,red,yellow,red,1250,1,0,2
SI_112_Kväll,2015-03-09,22:22:11,1425936043764,2,242410,64,green,blue,green,1917,1,0,4
SI_112_Kväll,2015-03-09,22:22:13,1425936043764,2,243782,65,yellow,yellow,yellow,1372,1,1,3
SI_112_Kväll,2015-03-09,22:22:14,1425936043764,2,245811,66,red,blue,red,2028,1,0,2
SI_112_Kväll,2015-03-09,22:22:16,1425936043764,2,246613,67,green,green,green,802,1,1,3
SI_112_Kväll,2015-03-09,22:22:17,1425936043764,2,247491,68,blue,blue,blue,877,1,1,1
SI_112_Kväll,2015-03-09,22:22:18,1425936043764,2,248594,69,green,yellow,green,1102,1,0,2
SI_112_Kväll,2015-03-09,22:22:19,1425936043764,2,250711,70,red,red,red,2116,1,1,3
SI_112_Kväll,2015-03-09,22:22:21,1425936043764,2,252261,71,green,blue,green,1550,1,0,2
SI_112_Kväll,2015-03-09,22:22:23,1425936043764,2,253528,72,yellow,red,yellow,1267,1,0,4
SI_112_Kväll,2015-03-09,22:22:24,1425936043764,2,256016,73,green,green,green,2488,1,1,3
SI_112_Kväll,2015-03-09,22:22:27,1425936043764,2,259478,74,blue,blue,blue,3461,1,1,1
SI_112_Kväll,2015-03-09,22:22:30,1425936043764,2,262511,75,red,yellow,red,3032,1,0,2
SI_112_Kväll,2015-03-09,22:22:33,1425936043764,2,263535,76,green,green,green,1023,1,1,3
SI_112_Kväll,2015-03-09,22:22:34,1425936043764,2,264515,77,red,red,red,979,1,1,1
SI_112_Kväll,2015-03-09,22:22:35,1425936043764,2,265886,78,green,blue,green,1371,1,0,2
SI_112_Kväll,2015-03-09,22:22:37,1425936043764,2,266798,79,blue,green,blue,910,1,0,4
SI_112_Kväll,2015-03-09,22:22:37,1425936043764,2,267829,80,yellow,blue,yellow,1030,1,0,4
SI_112_Kväll,2015-03-09,22:22:39,1425936043764,2,269229,81,red,yellow,red,1400,1,0,4
SI_112_Kväll,2015-03-09,22:22:40,1425936043764,2,271412,82,green,blue,green,2183,1,0,4
SI_112_Kväll,2015-03-09,22:22:42,1425936043764,2,272600,83,red,yellow,,1187,0,0,4
