id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_291,2016-05-25,14:31:48,,,3,240772,1,red,blue,red,1441,1,0,
Sl_291,2016-05-25,14:31:49,,,3,241562,2,yellow,yellow,yellow,787,1,1,3
Sl_291,2016-05-25,14:31:50,,,3,242541,3,red,blue,red,975,1,0,2
Sl_291,2016-05-25,14:31:51,,,3,243378,4,green,green,green,835,1,1,3
Sl_291,2016-05-25,14:31:52,,,3,244333,5,red,red,red,954,1,1,1
Sl_291,2016-05-25,14:31:53,,,3,245538,6,blue,yellow,blue,1202,1,0,2
Sl_291,2016-05-25,14:31:54,,,3,246318,7,green,green,green,777,1,1,3
Sl_291,2016-05-25,14:31:55,,,3,247200,8,red,red,red,877,1,1,1
Sl_291,2016-05-25,14:31:56,,,3,248010,9,yellow,blue,yellow,807,1,0,2
Sl_291,2016-05-25,14:31:57,,,3,248889,10,blue,red,blue,872,1,0,4
Sl_291,2016-05-25,14:31:57,,,3,249718,11,green,blue,green,827,1,0,4
Sl_291,2016-05-25,14:31:58,,,3,250510,12,yellow,yellow,yellow,789,1,1,3
Sl_291,2016-05-25,14:31:59,,,3,251228,13,red,red,red,714,1,1,1
Sl_291,2016-05-25,14:32:00,,,3,252178,14,blue,yellow,blue,948,1,0,2
Sl_291,2016-05-25,14:32:01,,,3,253250,15,red,blue,red,1070,1,0,4
Sl_291,2016-05-25,14:32:02,,,3,254439,16,yellow,yellow,yellow,1187,1,1,3
Sl_291,2016-05-25,14:32:03,,,3,255396,17,red,red,red,955,1,1,1
Sl_291,2016-05-25,14:32:04,,,3,256528,18,green,blue,green,1130,1,0,2
Sl_291,2016-05-25,14:32:05,,,3,257468,19,yellow,yellow,yellow,938,1,1,3
Sl_291,2016-05-25,14:32:06,,,3,258252,20,blue,blue,blue,781,1,1,1
Sl_291,2016-05-25,14:32:07,,,3,260375,21,green,yellow,green,2121,1,0,2
Sl_291,2016-05-25,14:32:09,,,3,261127,22,yellow,red,yellow,751,1,0,4
Sl_291,2016-05-25,14:32:10,,,3,262078,23,blue,blue,blue,948,1,1,3
Sl_291,2016-05-25,14:32:11,,,3,263637,24,yellow,red,yellow,1557,1,0,2
Sl_291,2016-05-25,14:32:12,,,3,264548,25,green,green,green,908,1,1,3
Sl_291,2016-05-25,14:32:13,,,3,265573,26,red,yellow,red,1020,1,0,2
Sl_291,2016-05-25,14:32:14,,,3,266529,27,yellow,red,yellow,953,1,0,4
Sl_291,2016-05-25,14:32:15,,,3,267357,28,green,green,green,826,1,1,3
Sl_291,2016-05-25,14:32:16,,,3,268298,29,yellow,yellow,yellow,938,1,1,1
Sl_291,2016-05-25,14:32:17,,,3,269396,30,blue,red,blue,1091,1,0,2
Sl_291,2016-05-25,14:32:18,,,3,270437,31,red,blue,red,1037,1,0,4
Sl_291,2016-05-25,14:32:19,,,3,271424,32,blue,yellow,blue,984,1,0,4
Sl_291,2016-05-25,14:32:20,,,3,272984,33,red,blue,red,1558,1,0,4
Sl_291,2016-05-25,14:32:21,,,3,273801,34,green,green,green,811,1,1,3
Sl_291,2016-05-25,14:32:22,,,3,274742,35,red,red,red,939,1,1,1
Sl_291,2016-05-25,14:32:23,,,3,275691,36,blue,green,blue,947,1,0,2
Sl_291,2016-05-25,14:32:24,,,3,276553,37,yellow,blue,yellow,860,1,0,4
Sl_291,2016-05-25,14:32:25,,,3,277490,38,blue,red,blue,934,1,0,4
Sl_291,2016-05-25,14:32:26,,,3,278255,39,yellow,yellow,yellow,764,1,1,3
Sl_291,2016-05-25,14:32:27,,,3,279017,40,green,green,green,759,1,1,1
Sl_291,2016-05-25,14:32:28,,,3,281681,41,yellow,red,yellow,2663,1,0,2
Sl_291,2016-05-25,14:32:30,,,3,282519,42,green,yellow,green,835,1,0,4
Sl_291,2016-05-25,14:32:31,,,3,283399,43,yellow,red,yellow,877,1,0,4
Sl_291,2016-05-25,14:32:32,,,3,284430,44,blue,yellow,blue,1028,1,0,4
Sl_291,2016-05-25,14:32:33,,,3,287677,45,red,blue,red,3244,1,0,4
Sl_291,2016-05-25,14:32:36,,,3,288739,46,yellow,green,yellow,1057,1,0,4
Sl_291,2016-05-25,14:32:37,,,3,289570,47,green,yellow,green,825,1,0,4
Sl_291,2016-05-25,14:32:38,,,3,290986,48,yellow,blue,yellow,1414,1,0,4
Sl_291,2016-05-25,14:32:39,,,3,291882,49,red,yellow,red,895,1,0,4
Sl_291,2016-05-25,14:32:40,,,3,292818,50,blue,blue,blue,929,1,1,3
Sl_291,2016-05-25,14:32:41,,,3,293654,51,green,yellow,green,833,1,0,2
Sl_291,2016-05-25,14:32:42,,,3,294438,52,yellow,blue,yellow,782,1,0,4
Sl_291,2016-05-25,14:32:43,,,3,295317,53,blue,yellow,blue,877,1,0,4
Sl_291,2016-05-25,14:32:44,,,3,296381,54,red,red,red,1061,1,1,3
