id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_206,2016-02-12,07:01:27,1455256887788,4,443789,1,green,green,green,1384,1,1,
SI_206,2016-02-12,07:01:29,1455256887788,4,444655,2,red,red,red,864,1,1,1
SI_206,2016-02-12,07:01:30,1455256887788,4,445658,3,yellow,green,yellow,1001,1,0,2
SI_206,2016-02-12,07:01:31,1455256887788,4,446511,4,red,red,red,853,1,1,3
SI_206,2016-02-12,07:01:31,1455256887788,4,447387,5,yellow,yellow,yellow,875,1,1,1
SI_206,2016-02-12,07:01:32,1455256887788,4,448513,6,blue,green,blue,1125,1,0,2
SI_206,2016-02-12,07:01:33,1455256887788,4,449555,7,green,yellow,green,1039,1,0,4
SI_206,2016-02-12,07:01:34,1455256887788,4,450441,8,red,red,red,884,1,1,3
SI_206,2016-02-12,07:01:35,1455256887788,4,451340,9,yellow,yellow,yellow,896,1,1,1
SI_206,2016-02-12,07:01:36,1455256887788,4,452433,10,green,blue,green,1092,1,0,2
SI_206,2016-02-12,07:01:37,1455256887788,4,453451,11,yellow,yellow,yellow,1017,1,1,3
SI_206,2016-02-12,07:01:38,1455256887788,4,454273,12,blue,blue,blue,820,1,1,1
SI_206,2016-02-12,07:01:39,1455256887788,4,455182,13,red,yellow,red,908,1,0,2
SI_206,2016-02-12,07:01:40,1455256887788,4,456032,14,blue,blue,blue,849,1,1,3
SI_206,2016-02-12,07:01:41,1455256887788,4,456957,15,green,green,green,923,1,1,1
SI_206,2016-02-12,07:01:42,1455256887788,4,458225,16,red,yellow,red,1266,1,0,2
SI_206,2016-02-12,07:01:43,1455256887788,4,459120,17,green,green,green,894,1,1,3
SI_206,2016-02-12,07:01:44,1455256887788,4,460084,18,blue,blue,blue,962,1,1,1
SI_206,2016-02-12,07:01:45,1455256887788,4,461023,19,red,yellow,red,937,1,0,2
SI_206,2016-02-12,07:01:46,1455256887788,4,461938,20,blue,blue,blue,913,1,1,3
SI_206,2016-02-12,07:01:47,1455256887788,4,462765,21,red,red,red,825,1,1,1
SI_206,2016-02-12,07:01:48,1455256887788,4,464144,22,yellow,blue,yellow,1377,1,0,2
SI_206,2016-02-12,07:01:49,1455256887788,4,465030,23,red,red,red,884,1,1,3
SI_206,2016-02-12,07:01:50,1455256887788,4,465871,24,blue,blue,blue,839,1,1,1
SI_206,2016-02-12,07:01:51,1455256887788,4,466896,25,green,yellow,green,1020,1,0,2
SI_206,2016-02-12,07:01:52,1455256887788,4,467645,26,red,red,red,746,1,1,3
SI_206,2016-02-12,07:01:53,1455256887788,4,468566,27,yellow,green,yellow,919,1,0,2
SI_206,2016-02-12,07:01:53,1455256887788,4,469368,28,blue,blue,blue,799,1,1,3
SI_206,2016-02-12,07:01:54,1455256887788,4,470134,29,red,red,red,765,1,1,1
SI_206,2016-02-12,07:01:55,1455256887788,4,471263,30,yellow,green,yellow,1128,1,0,2
SI_206,2016-02-12,07:01:56,1455256887788,4,472402,31,green,blue,green,1137,1,0,4
SI_206,2016-02-12,07:01:57,1455256887788,4,473421,32,yellow,yellow,yellow,1018,1,1,3
SI_206,2016-02-12,07:01:58,1455256887788,4,474329,33,green,green,green,905,1,1,1
SI_206,2016-02-12,07:01:59,1455256887788,4,475331,34,red,blue,red,997,1,0,2
SI_206,2016-02-12,07:02:00,1455256887788,4,476409,35,blue,yellow,blue,1075,1,0,4
SI_206,2016-02-12,07:02:01,1455256887788,4,477378,36,green,green,green,968,1,1,3
SI_206,2016-02-12,07:02:02,1455256887788,4,478323,37,blue,blue,blue,943,1,1,1
SI_206,2016-02-12,07:02:03,1455256887788,4,479406,38,yellow,red,yellow,1076,1,0,2
SI_206,2016-02-12,07:02:04,1455256887788,4,480321,39,green,green,green,914,1,1,3
SI_206,2016-02-12,07:02:05,1455256887788,4,481308,40,blue,blue,blue,982,1,1,1
SI_206,2016-02-12,07:02:06,1455256887788,4,482216,41,yellow,green,yellow,906,1,0,2
SI_206,2016-02-12,07:02:07,1455256887788,4,483172,42,blue,blue,blue,950,1,1,3
SI_206,2016-02-12,07:02:08,1455256887788,4,484218,43,green,yellow,green,1045,1,0,2
SI_206,2016-02-12,07:02:09,1455256887788,4,485087,44,blue,blue,blue,867,1,1,3
SI_206,2016-02-12,07:02:10,1455256887788,4,485945,45,yellow,yellow,yellow,856,1,1,1
SI_206,2016-02-12,07:02:11,1455256887788,4,487548,46,red,blue,red,1598,1,0,2
SI_206,2016-02-12,07:02:12,1455256887788,4,488516,47,blue,yellow,blue,967,1,0,4
SI_206,2016-02-12,07:02:13,1455256887788,4,489397,48,red,red,red,880,1,1,3
SI_206,2016-02-12,07:02:14,1455256887788,4,490835,49,blue,green,blue,1437,1,0,2
SI_206,2016-02-12,07:02:16,1455256887788,4,491821,50,yellow,red,yellow,984,1,0,4
SI_206,2016-02-12,07:02:17,1455256887788,4,492937,51,blue,yellow,blue,1115,1,0,4
SI_206,2016-02-12,07:02:18,1455256887788,4,493846,52,green,green,green,907,1,1,3
SI_206,2016-02-12,07:02:19,1455256887788,4,494732,53,yellow,yellow,yellow,882,1,1,1
SI_206,2016-02-12,07:02:20,1455256887788,4,495710,54,blue,red,blue,976,1,0,2
SI_206,2016-02-12,07:02:21,1455256887788,4,496679,55,yellow,green,yellow,966,1,0,4
SI_206,2016-02-12,07:02:22,1455256887788,4,497559,56,red,yellow,red,878,1,0,4
SI_206,2016-02-12,07:02:22,1455256887788,4,498440,57,green,blue,green,880,1,0,4
SI_206,2016-02-12,07:02:23,1455256887788,4,499333,58,yellow,yellow,yellow,891,1,1,3
SI_206,2016-02-12,07:02:24,1455256887788,4,500202,59,green,green,green,868,1,1,1
SI_206,2016-02-12,07:02:25,1455256887788,4,502599,60,yellow,red,yellow,2395,1,0,2
SI_206,2016-02-12,07:02:27,1455256887788,4,503603,61,green,green,green,1002,1,1,3
SI_206,2016-02-12,07:02:28,1455256887788,4,504501,62,blue,blue,blue,897,1,1,1
SI_206,2016-02-12,07:02:29,1455256887788,4,506250,63,yellow,green,yellow,1748,1,0,2
SI_206,2016-02-12,07:02:31,1455256887788,4,507648,64,blue,red,blue,1397,1,0,4
SI_206,2016-02-12,07:02:33,1455256887788,4,508641,65,green,green,green,991,1,1,3
SI_206,2016-02-12,07:02:34,1455256887788,4,509597,66,yellow,red,yellow,955,1,0,2
SI_206,2016-02-12,07:02:34,1455256887788,4,510335,67,blue,blue,blue,736,1,1,3
SI_206,2016-02-12,07:02:35,1455256887788,4,511763,68,yellow,yellow,yellow,1428,1,1,1
SI_206,2016-02-12,07:02:37,1455256887788,4,512850,69,red,blue,red,1086,1,0,2
SI_206,2016-02-12,07:02:38,1455256887788,4,514032,70,yellow,green,yellow,1181,1,0,4
SI_206,2016-02-12,07:02:39,1455256887788,4,514923,71,red,red,red,890,1,1,3
SI_206,2016-02-12,07:02:40,1455256887788,4,516049,72,yellow,yellow,yellow,1125,1,1,1
SI_206,2016-02-12,07:02:41,1455256887788,4,517370,73,red,blue,red,1320,1,0,2
SI_206,2016-02-12,07:02:42,1455256887788,4,518211,74,green,green,green,839,1,1,3
SI_206,2016-02-12,07:02:43,1455256887788,4,519204,75,red,yellow,red,987,1,0,2
SI_206,2016-02-12,07:02:44,1455256887788,4,520346,76,yellow,green,yellow,1141,1,0,4
SI_206,2016-02-12,07:02:45,1455256887788,4,521210,77,red,red,red,863,1,1,3
SI_206,2016-02-12,07:02:46,1455256887788,4,523002,78,yellow,green,yellow,1791,1,0,2
SI_206,2016-02-12,07:02:48,1455256887788,4,523833,79,red,red,red,830,1,1,3
SI_206,2016-02-12,07:02:49,1455256887788,4,524658,80,blue,blue,blue,824,1,1,1
SI_206,2016-02-12,07:02:50,1455256887788,4,525750,81,green,yellow,green,1091,1,0,2
SI_206,2016-02-12,07:02:51,1455256887788,4,526726,82,yellow,green,yellow,975,1,0,4
SI_206,2016-02-12,07:02:52,1455256887788,4,527489,83,red,red,red,761,1,1,3
SI_206,2016-02-12,07:02:52,1455256887788,4,528698,84,yellow,green,yellow,1203,1,0,2
SI_206,2016-02-12,07:02:54,1455256887788,4,529518,85,blue,blue,blue,819,1,1,3
SI_206,2016-02-12,07:02:54,1455256887788,4,530374,86,yellow,yellow,yellow,855,1,1,1
SI_206,2016-02-12,07:02:55,1455256887788,4,531290,87,blue,green,blue,915,1,0,2
SI_206,2016-02-12,07:02:56,1455256887788,4,532249,88,green,yellow,green,958,1,0,4
SI_206,2016-02-12,07:02:57,1455256887788,4,533173,89,blue,blue,blue,923,1,1,3
SI_206,2016-02-12,07:02:58,1455256887788,4,534056,90,red,yellow,red,883,1,0,2
SI_206,2016-02-12,07:02:59,1455256887788,4,534949,91,yellow,red,yellow,892,1,0,4
SI_206,2016-02-12,07:03:00,1455256887788,4,535745,92,green,green,green,791,1,1,3
SI_206,2016-02-12,07:03:01,1455256887788,4,536908,93,yellow,blue,yellow,1162,1,0,2
