id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_280,2016-05-09,07:29:10,,,4,458941,1,red,red,red,1510,1,1,
SI_280,2016-05-09,07:29:11,,,4,460199,2,yellow,blue,yellow,1254,1,0,2
SI_280,2016-05-09,07:29:13,,,4,461154,3,red,red,red,951,1,1,3
SI_280,2016-05-09,07:29:13,,,4,462425,4,green,yellow,green,1270,1,0,2
SI_280,2016-05-09,07:29:15,,,4,463392,5,red,red,red,965,1,1,3
SI_280,2016-05-09,07:29:16,,,4,464823,6,yellow,blue,yellow,1428,1,0,2
SI_280,2016-05-09,07:29:17,,,4,466258,7,green,yellow,green,1432,1,0,4
SI_280,2016-05-09,07:29:19,,,4,467746,8,yellow,red,yellow,1487,1,0,4
SI_280,2016-05-09,07:29:20,,,4,469114,9,blue,blue,blue,1365,1,1,3
SI_280,2016-05-09,07:29:21,,,4,470243,10,red,red,red,1126,1,1,1
SI_280,2016-05-09,07:29:23,,,4,471384,11,green,yellow,green,1140,1,0,2
SI_280,2016-05-09,07:29:24,,,4,472527,12,red,red,red,1141,1,1,3
SI_280,2016-05-09,07:29:25,,,4,473576,13,green,green,green,1044,1,1,1
SI_280,2016-05-09,07:29:26,,,4,474687,14,red,blue,red,1109,1,0,2
SI_280,2016-05-09,07:29:27,,,4,475727,15,yellow,yellow,yellow,1039,1,1,3
SI_280,2016-05-09,07:29:28,,,4,476782,16,red,red,red,1054,1,1,1
SI_280,2016-05-09,07:29:29,,,4,477888,17,green,blue,green,1104,1,0,2
SI_280,2016-05-09,07:29:30,,,4,478974,18,blue,yellow,blue,1084,1,0,4
SI_280,2016-05-09,07:29:31,,,4,480669,19,red,blue,red,1693,1,0,4
SI_280,2016-05-09,07:29:33,,,4,481712,20,yellow,red,yellow,1042,1,0,4
SI_280,2016-05-09,07:29:34,,,4,483102,21,blue,blue,blue,1388,1,1,3
SI_280,2016-05-09,07:29:35,,,4,485349,22,yellow,red,yellow,2244,1,0,2
SI_280,2016-05-09,07:29:38,,,4,486413,23,blue,blue,blue,1063,1,1,3
SI_280,2016-05-09,07:29:39,,,4,487455,24,red,red,red,1041,1,1,1
SI_280,2016-05-09,07:29:40,,,4,488840,25,blue,yellow,blue,1383,1,0,2
SI_280,2016-05-09,07:29:41,,,4,490018,26,green,green,green,1177,1,1,3
SI_280,2016-05-09,07:29:42,,,4,491387,27,yellow,red,yellow,1368,1,0,2
SI_280,2016-05-09,07:29:44,,,4,492602,28,red,yellow,red,1213,1,0,4
SI_280,2016-05-09,07:29:45,,,4,493710,29,blue,blue,blue,1106,1,1,3
SI_280,2016-05-09,07:29:46,,,4,494909,30,green,green,green,1198,1,1,1
SI_280,2016-05-09,07:29:47,,,4,497912,31,red,yellow,red,3001,1,0,2
SI_280,2016-05-09,07:29:50,,,4,498999,32,green,green,green,1084,1,1,3
SI_280,2016-05-09,07:29:51,,,4,499921,33,blue,blue,blue,919,1,1,1
SI_280,2016-05-09,07:29:52,,,4,501408,34,green,yellow,green,1486,1,0,2
SI_280,2016-05-09,07:29:54,,,4,502994,35,blue,red,blue,1585,1,0,4
SI_280,2016-05-09,07:29:55,,,4,504667,36,red,yellow,red,1668,1,0,4
SI_280,2016-05-09,07:29:57,,,4,506176,37,blue,blue,blue,1507,1,1,3
SI_280,2016-05-09,07:29:59,,,4,508237,38,red,yellow,red,2058,1,0,2
SI_280,2016-05-09,07:30:01,,,4,509508,39,blue,green,blue,1269,1,0,4
SI_280,2016-05-09,07:30:02,,,4,510682,40,red,red,red,1173,1,1,3
SI_280,2016-05-09,07:30:03,,,4,514503,41,blue,green,blue,3819,1,0,2
SI_280,2016-05-09,07:30:07,,,4,515675,42,red,red,red,1171,1,1,3
SI_280,2016-05-09,07:30:08,,,4,516773,43,blue,blue,blue,1096,1,1,1
SI_280,2016-05-09,07:30:09,,,4,518164,44,yellow,green,yellow,1389,1,0,2
SI_280,2016-05-09,07:30:11,,,4,519435,45,blue,red,blue,1269,1,0,4
SI_280,2016-05-09,07:30:12,,,4,520517,46,green,blue,green,1080,1,0,4
SI_280,2016-05-09,07:30:13,,,4,521749,47,yellow,yellow,yellow,1230,1,1,3
SI_280,2016-05-09,07:30:14,,,4,522745,48,green,green,green,993,1,1,1
SI_280,2016-05-09,07:30:15,,,4,523851,49,blue,red,blue,1103,1,0,2
SI_280,2016-05-09,07:30:16,,,4,525079,50,yellow,yellow,yellow,1227,1,1,3
SI_280,2016-05-09,07:30:17,,,4,526173,51,red,red,red,1092,1,1,1
SI_280,2016-05-09,07:30:19,,,4,527358,52,yellow,blue,blue,1183,0,0,2
SI_280,2016-05-09,07:30:20,,,4,529974,53,blue,yellow,blue,2613,1,0,4
SI_280,2016-05-09,07:30:22,,,4,531202,54,red,red,red,1225,1,1,3
SI_280,2016-05-09,07:30:24,,,4,532180,55,blue,blue,blue,975,1,1,1
SI_280,2016-05-09,07:30:25,,,4,533677,56,red,yellow,red,1495,1,0,2
SI_280,2016-05-09,07:30:26,,,4,534796,57,yellow,red,yellow,1116,1,0,4
SI_280,2016-05-09,07:30:27,,,4,536392,58,red,blue,red,1594,1,0,4
SI_280,2016-05-09,07:30:29,,,4,537606,59,blue,red,blue,1207,1,0,4
SI_280,2016-05-09,07:30:30,,,4,538864,60,yellow,green,yellow,1255,1,0,4
SI_280,2016-05-09,07:30:31,,,4,540146,61,blue,yellow,blue,1275,1,0,4
SI_280,2016-05-09,07:30:32,,,4,541579,62,red,red,red,1431,1,1,3
SI_280,2016-05-09,07:30:34,,,4,542968,63,yellow,green,yellow,1387,1,0,2
SI_280,2016-05-09,07:30:35,,,4,544438,64,red,red,red,1467,1,1,3
