id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_291,2016-05-25,10:37:15,,,2,142802,1,red,red,red,1596,1,1,
Sl_291,2016-05-25,10:37:17,,,2,144005,2,blue,yellow,blue,1199,1,0,2
Sl_291,2016-05-25,10:37:18,,,2,145136,3,red,red,red,1128,1,1,3
Sl_291,2016-05-25,10:37:19,,,2,146004,4,green,yellow,green,865,1,0,2
Sl_291,2016-05-25,10:37:20,,,2,146812,5,yellow,red,yellow,806,1,0,4
Sl_291,2016-05-25,10:37:21,,,2,147579,6,blue,blue,blue,763,1,1,3
Sl_291,2016-05-25,10:37:22,,,2,148385,7,red,yellow,red,801,1,0,2
Sl_291,2016-05-25,10:37:23,,,2,149282,8,yellow,blue,yellow,896,1,0,4
Sl_291,2016-05-25,10:37:23,,,2,150178,9,blue,red,blue,894,1,0,4
Sl_291,2016-05-25,10:37:24,,,2,151058,10,red,blue,red,877,1,0,4
Sl_291,2016-05-25,10:37:25,,,2,152263,11,blue,green,blue,1203,1,0,4
Sl_291,2016-05-25,10:37:26,,,2,153059,12,yellow,red,yellow,793,1,0,4
Sl_291,2016-05-25,10:37:27,,,2,153779,13,green,green,green,719,1,1,3
Sl_291,2016-05-25,10:37:28,,,2,154675,14,red,yellow,red,893,1,0,2
Sl_291,2016-05-25,10:37:29,,,2,155570,15,yellow,red,yellow,891,1,0,4
Sl_291,2016-05-25,10:37:30,,,2,156938,16,blue,green,blue,1365,1,0,4
Sl_291,2016-05-25,10:37:31,,,2,157792,17,yellow,yellow,yellow,852,1,1,3
Sl_291,2016-05-25,10:37:32,,,2,158541,18,blue,blue,blue,747,1,1,1
Sl_291,2016-05-25,10:37:33,,,2,159466,19,green,yellow,green,923,1,0,2
Sl_291,2016-05-25,10:37:34,,,2,160335,20,red,red,red,866,1,1,3
Sl_291,2016-05-25,10:37:34,,,2,161348,21,blue,blue,blue,1011,1,1,1
Sl_291,2016-05-25,10:37:35,,,2,162274,22,yellow,green,yellow,923,1,0,2
Sl_291,2016-05-25,10:37:36,,,2,164508,23,green,yellow,green,2232,1,0,4
Sl_291,2016-05-25,10:37:39,,,2,165291,24,red,red,red,780,1,1,3
Sl_291,2016-05-25,10:37:39,,,2,166139,25,blue,blue,blue,845,1,1,1
Sl_291,2016-05-25,10:37:40,,,2,166861,26,yellow,red,yellow,720,1,0,2
Sl_291,2016-05-25,10:37:41,,,2,167874,27,blue,yellow,blue,1009,1,0,4
Sl_291,2016-05-25,10:37:42,,,2,168682,28,red,red,red,806,1,1,3
Sl_291,2016-05-25,10:37:43,,,2,169812,29,yellow,blue,blue,1129,0,0,2
Sl_291,2016-05-25,10:37:44,,,2,171033,30,red,red,red,1219,1,1,3
Sl_291,2016-05-25,10:37:45,,,2,172104,31,yellow,yellow,yellow,1068,1,1,1
Sl_291,2016-05-25,10:37:46,,,2,172987,32,green,blue,green,879,1,0,2
Sl_291,2016-05-25,10:37:47,,,2,173942,33,yellow,yellow,yellow,951,1,1,3
Sl_291,2016-05-25,10:37:48,,,2,174854,34,blue,green,blue,911,1,0,2
Sl_291,2016-05-25,10:37:49,,,2,175932,35,red,yellow,red,1076,1,0,4
Sl_291,2016-05-25,10:37:50,,,2,177175,36,blue,green,blue,1235,1,0,4
Sl_291,2016-05-25,10:37:51,,,2,178146,37,red,red,red,970,1,1,3
Sl_291,2016-05-25,10:37:52,,,2,179020,38,green,green,green,872,1,1,1
Sl_291,2016-05-25,10:37:53,,,2,179836,39,yellow,red,yellow,811,1,0,2
Sl_291,2016-05-25,10:37:54,,,2,180939,40,green,blue,blue,1100,0,0,4
Sl_291,2016-05-25,10:37:55,,,2,182263,41,red,yellow,red,1323,1,0,4
Sl_291,2016-05-25,10:37:56,,,2,183209,42,yellow,green,yellow,945,1,0,4
Sl_291,2016-05-25,10:37:57,,,2,184803,43,red,yellow,red,1591,1,0,4
Sl_291,2016-05-25,10:37:59,,,2,186905,44,green,blue,green,2099,1,0,4
Sl_291,2016-05-25,10:38:01,,,2,187698,45,yellow,yellow,yellow,790,1,1,3
Sl_291,2016-05-25,10:38:02,,,2,189242,46,blue,green,green,1541,0,0,2
Sl_291,2016-05-25,10:38:03,,,2,191448,47,green,yellow,green,2204,1,0,4
Sl_291,2016-05-25,10:38:06,,,2,192356,48,red,red,red,906,1,1,3
Sl_291,2016-05-25,10:38:06,,,2,193261,49,blue,blue,blue,904,1,1,1
Sl_291,2016-05-25,10:38:07,,,2,194342,50,red,yellow,red,1073,1,0,2
Sl_291,2016-05-25,10:38:08,,,2,195380,51,green,green,green,1035,1,1,3
Sl_291,2016-05-25,10:38:10,,,2,196325,52,blue,blue,blue,942,1,1,1
Sl_291,2016-05-25,10:38:10,,,2,197398,53,red,yellow,red,1069,1,0,2
Sl_291,2016-05-25,10:38:12,,,2,198552,54,blue,red,blue,1151,1,0,4
Sl_291,2016-05-25,10:38:13,,,2,199924,55,red,blue,red,1370,1,0,4
Sl_291,2016-05-25,10:38:14,,,2,200854,56,yellow,yellow,yellow,929,1,1,3
Sl_291,2016-05-25,10:38:15,,,2,201798,57,green,green,green,942,1,1,1
Sl_291,2016-05-25,10:38:16,,,2,204068,58,red,blue,red,2268,1,0,2
Sl_291,2016-05-25,10:38:18,,,2,205040,59,yellow,red,yellow,971,1,0,4
Sl_291,2016-05-25,10:38:19,,,2,205968,60,green,green,green,927,1,1,3
Sl_291,2016-05-25,10:38:20,,,2,206921,61,red,red,red,952,1,1,1
Sl_291,2016-05-25,10:38:21,,,2,207865,62,blue,green,blue,943,1,0,2
