id,date,time,t0,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
Sl_164_res,2015-06-08,23:20:03,1433798403807,3,316877,1,yellow,blue,yellow,1707,1,0,
Sl_164_res,2015-06-08,23:20:05,1433798403807,3,318094,2,green,yellow,green,1215,1,0,4
Sl_164_res,2015-06-08,23:20:06,1433798403807,3,319715,3,red,blue,red,1620,1,0,4
Sl_164_res,2015-06-08,23:20:08,1433798403807,3,320869,4,green,green,green,1153,1,1,3
Sl_164_res,2015-06-08,23:20:09,1433798403807,3,322095,5,red,blue,red,1225,1,0,2
Sl_164_res,2015-06-08,23:20:10,1433798403807,3,323184,6,yellow,yellow,yellow,1088,1,1,3
Sl_164_res,2015-06-08,23:20:11,1433798403807,3,324294,7,green,green,green,1109,1,1,1
Sl_164_res,2015-06-08,23:20:12,1433798403807,3,325557,8,red,yellow,red,1263,1,0,2
Sl_164_res,2015-06-08,23:20:14,1433798403807,3,326745,9,green,green,green,1187,1,1,3
Sl_164_res,2015-06-08,23:20:15,1433798403807,3,327762,10,yellow,yellow,yellow,1016,1,1,1
Sl_164_res,2015-06-08,23:20:16,1433798403807,3,328815,11,blue,green,blue,1052,1,0,2
Sl_164_res,2015-06-08,23:20:17,1433798403807,3,330120,12,yellow,blue,yellow,1304,1,0,4
Sl_164_res,2015-06-08,23:20:18,1433798403807,3,331127,13,green,green,green,1006,1,1,3
Sl_164_res,2015-06-08,23:20:19,1433798403807,3,332177,14,blue,blue,blue,1049,1,1,1
Sl_164_res,2015-06-08,23:20:20,1433798403807,3,333181,15,yellow,green,yellow,1004,1,0,2
Sl_164_res,2015-06-08,23:20:21,1433798403807,3,334143,16,green,blue,green,961,1,0,4
Sl_164_res,2015-06-08,23:20:22,1433798403807,3,335203,17,yellow,yellow,yellow,1060,1,1,3
Sl_164_res,2015-06-08,23:20:23,1433798403807,3,336137,18,green,green,green,934,1,1,1
Sl_164_res,2015-06-08,23:20:24,1433798403807,3,337241,19,yellow,red,yellow,1103,1,0,2
Sl_164_res,2015-06-08,23:20:25,1433798403807,3,338355,20,green,yellow,green,1113,1,0,4
Sl_164_res,2015-06-08,23:20:26,1433798403807,3,339439,21,yellow,red,yellow,1084,1,0,4
Sl_164_res,2015-06-08,23:20:28,1433798403807,3,340475,22,green,green,green,1035,1,1,3
Sl_164_res,2015-06-08,23:20:29,1433798403807,3,341597,23,red,red,red,1122,1,1,1
Sl_164_res,2015-06-08,23:20:30,1433798403807,3,342671,24,blue,green,blue,1073,1,0,2
Sl_164_res,2015-06-08,23:20:31,1433798403807,3,343903,25,red,red,red,1231,1,1,3
Sl_164_res,2015-06-08,23:20:32,1433798403807,3,345101,26,yellow,yellow,yellow,1197,1,1,1
Sl_164_res,2015-06-08,23:20:33,1433798403807,3,346511,27,red,blue,red,1410,1,0,2
Sl_164_res,2015-06-08,23:20:35,1433798403807,3,347650,28,green,green,green,1138,1,1,3
Sl_164_res,2015-06-08,23:20:36,1433798403807,3,348925,29,red,blue,red,1274,1,0,2
Sl_164_res,2015-06-08,23:20:37,1433798403807,3,349905,30,green,green,green,980,1,1,3
Sl_164_res,2015-06-08,23:20:38,1433798403807,3,351011,31,yellow,blue,yellow,1105,1,0,2
Sl_164_res,2015-06-08,23:20:39,1433798403807,3,351974,32,green,green,green,963,1,1,3
Sl_164_res,2015-06-08,23:20:40,1433798403807,3,352952,33,blue,blue,blue,977,1,1,1
Sl_164_res,2015-06-08,23:20:41,1433798403807,3,353962,34,yellow,green,yellow,1009,1,0,2
Sl_164_res,2015-06-08,23:20:42,1433798403807,3,354948,35,blue,blue,blue,985,1,1,3
Sl_164_res,2015-06-08,23:20:43,1433798403807,3,355903,36,green,yellow,green,954,1,0,2
Sl_164_res,2015-06-08,23:20:44,1433798403807,3,356858,37,yellow,green,yellow,954,1,0,4
Sl_164_res,2015-06-08,23:20:45,1433798403807,3,357852,38,blue,blue,blue,993,1,1,3
Sl_164_res,2015-06-08,23:20:46,1433798403807,3,358814,39,green,green,green,961,1,1,1
Sl_164_res,2015-06-08,23:20:47,1433798403807,3,359927,40,red,blue,red,1112,1,0,2
Sl_164_res,2015-06-08,23:20:48,1433798403807,3,360900,41,green,green,green,973,1,1,3
Sl_164_res,2015-06-08,23:20:49,1433798403807,3,361870,42,yellow,blue,yellow,969,1,0,2
Sl_164_res,2015-06-08,23:20:50,1433798403807,3,364474,43,red,red,red,2603,1,1,3
Sl_164_res,2015-06-08,23:20:53,1433798403807,3,365652,44,yellow,green,yellow,1177,1,0,2
Sl_164_res,2015-06-08,23:20:54,1433798403807,3,367140,45,green,blue,green,1487,1,0,4
Sl_164_res,2015-06-08,23:20:55,1433798403807,3,368334,46,red,red,red,1193,1,1,3
Sl_164_res,2015-06-08,23:20:56,1433798403807,3,369304,47,yellow,green,yellow,968,1,0,2
Sl_164_res,2015-06-08,23:20:57,1433798403807,3,370449,48,blue,blue,blue,1144,1,1,3
Sl_164_res,2015-06-08,23:20:59,1433798403807,3,371780,49,green,yellow,green,1330,1,0,2
Sl_164_res,2015-06-08,23:21:00,1433798403807,3,372942,50,red,red,red,1161,1,1,3
Sl_164_res,2015-06-08,23:21:01,1433798403807,3,373936,51,blue,blue,blue,993,1,1,1
Sl_164_res,2015-06-08,23:21:02,1433798403807,3,374900,52,yellow,red,yellow,963,1,0,2
Sl_164_res,2015-06-08,23:21:03,1433798403807,3,375916,53,blue,blue,blue,1015,1,1,3
Sl_164_res,2015-06-08,23:21:04,1433798403807,3,377002,54,yellow,green,yellow,1085,1,0,2
Sl_164_res,2015-06-08,23:21:05,1433798403807,3,378156,55,red,red,red,1154,1,1,3
