id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,color,text,response,reaction_time,correct,congruent,stimuli_combination
SI_282,2016-04-09,06:08:25,,,4,417422,1,yellow,yellow,yellow,1319,1,1,
SI_282,2016-04-09,06:08:26,,,4,418285,2,green,blue,green,860,1,0,2
SI_282,2016-04-09,06:08:27,,,4,420459,3,blue,yellow,blue,2171,1,0,4
SI_282,2016-04-09,06:08:29,,,4,421598,4,red,blue,red,1137,1,0,4
SI_282,2016-04-09,06:08:30,,,4,422814,5,green,green,green,1215,1,1,3
SI_282,2016-04-09,06:08:31,,,4,423851,6,yellow,blue,yellow,1036,1,0,2
SI_282,2016-04-09,06:08:32,,,4,425993,7,blue,green,blue,2141,1,0,4
SI_282,2016-04-09,06:08:34,,,4,427133,8,yellow,yellow,yellow,1138,1,1,3
SI_282,2016-04-09,06:08:36,,,4,428400,9,blue,red,blue,1266,1,0,2
SI_282,2016-04-09,06:08:37,,,4,429551,10,green,green,green,1149,1,1,3
SI_282,2016-04-09,06:08:38,,,4,430705,11,blue,red,blue,1153,1,0,2
SI_282,2016-04-09,06:08:39,,,4,431807,12,yellow,yellow,yellow,1101,1,1,3
SI_282,2016-04-09,06:08:40,,,4,433661,13,red,blue,red,1852,1,0,2
SI_282,2016-04-09,06:08:42,,,4,434762,14,green,yellow,green,1100,1,0,4
SI_282,2016-04-09,06:08:43,,,4,435828,15,yellow,green,yellow,1065,1,0,4
SI_282,2016-04-09,06:08:44,,,4,437240,16,blue,blue,blue,1409,1,1,3
SI_282,2016-04-09,06:08:46,,,4,440045,17,red,red,red,2804,1,1,1
SI_282,2016-04-09,06:08:48,,,4,441138,18,green,blue,green,1091,1,0,2
SI_282,2016-04-09,06:08:50,,,4,442174,19,blue,red,blue,1035,1,0,4
SI_282,2016-04-09,06:08:51,,,4,444354,20,red,blue,red,2179,1,0,4
SI_282,2016-04-09,06:08:53,,,4,445954,21,green,green,green,1599,1,1,3
SI_282,2016-04-09,06:08:54,,,4,447130,22,yellow,red,yellow,1175,1,0,2
SI_282,2016-04-09,06:08:56,,,4,448764,23,blue,green,blue,1632,1,0,4
SI_282,2016-04-09,06:08:57,,,4,450110,24,red,red,red,1345,1,1,3
SI_282,2016-04-09,06:08:59,,,4,452241,25,blue,yellow,blue,2130,1,0,2
SI_282,2016-04-09,06:09:01,,,4,454009,26,green,green,green,1766,1,1,3
SI_282,2016-04-09,06:09:02,,,4,455147,27,red,red,red,1136,1,1,1
SI_282,2016-04-09,06:09:04,,,4,457333,28,blue,yellow,blue,2184,1,0,2
SI_282,2016-04-09,06:09:06,,,4,460569,29,green,blue,green,3235,1,0,4
SI_282,2016-04-09,06:09:09,,,4,461497,30,yellow,red,yellow,927,1,0,4
SI_282,2016-04-09,06:09:10,,,4,462717,31,red,blue,red,1218,1,0,4
SI_282,2016-04-09,06:09:11,,,4,465121,32,yellow,red,yellow,2402,1,0,4
SI_282,2016-04-09,06:09:14,,,4,467083,33,blue,blue,blue,1961,1,1,3
SI_282,2016-04-09,06:09:16,,,4,468533,34,green,green,green,1449,1,1,1
