id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_289,2016-04-11,14:46:00,,,1,9809,1,60,90,150,3971,1
SI_289,2016-04-11,14:46:04,,,1,15070,2,72,47,119,5257,1
SI_289,2016-04-11,14:46:09,,,1,18952,3,29,59,88,3879,1
SI_289,2016-04-11,14:46:13,,,1,24781,4,60,98,158,5825,1
SI_289,2016-04-11,14:46:19,,,1,34133,5,53,51,0,9350,0
SI_289,2016-04-11,14:46:28,,,1,40645,6,98,62,160,6509,1
SI_289,2016-04-11,14:46:35,,,1,54950,7,66,19,85,14302,1
SI_289,2016-04-11,14:46:49,,,1,58994,8,46,51,97,4042,1
SI_289,2016-04-11,14:46:53,,,1,64542,9,90,17,107,5547,1
SI_289,2016-04-11,14:46:59,,,1,72374,10,31,14,45,7828,1
SI_289,2016-04-11,14:47:06,,,1,75340,11,40,54,94,2964,1
SI_289,2016-04-11,14:47:09,,,1,80836,12,94,44,138,5493,1
SI_289,2016-04-11,14:47:15,,,1,89695,13,68,81,149,8858,1
SI_289,2016-04-11,14:47:24,,,1,95621,14,71,59,130,5923,1
SI_289,2016-04-11,14:47:30,,,1,101142,15,14,41,55,5518,1
SI_289,2016-04-11,14:47:35,,,1,109018,16,14,19,33,7875,1
SI_289,2016-04-11,14:47:43,,,1,112497,17,32,34,66,3479,1
SI_289,2016-04-11,14:47:46,,,1,118672,18,19,52,71,6174,1
SI_289,2016-04-11,14:47:53,,,1,125833,19,77,84,,7161,0
