id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_288,2016-05-21,15:04:06,,,3,275088,1,27,17,44,5873,1
SI_288,2016-05-21,15:04:12,,,3,279616,2,25,85,110,4527,1
SI_288,2016-05-21,15:04:16,,,3,283375,3,22,65,87,3759,1
SI_288,2016-05-21,15:04:20,,,3,288161,4,27,53,80,4785,1
SI_288,2016-05-21,15:04:25,,,3,294795,5,43,18,61,6634,1
SI_288,2016-05-21,15:04:31,,,3,301411,6,98,50,148,6616,1
SI_288,2016-05-21,15:04:38,,,3,304621,7,30,46,76,3210,1
SI_288,2016-05-21,15:04:41,,,3,307910,8,67,60,127,3289,1
SI_288,2016-05-21,15:04:44,,,3,312584,9,13,52,65,4673,1
SI_288,2016-05-21,15:04:49,,,3,317262,10,91,31,122,4677,1
SI_288,2016-05-21,15:04:54,,,3,326623,11,37,56,93,9361,1
SI_288,2016-05-21,15:05:03,,,3,337292,12,64,85,149,10668,1
SI_288,2016-05-21,15:05:14,,,3,350980,13,87,39,126,13688,1
SI_288,2016-05-21,15:05:27,,,3,364214,14,29,98,127,13234,1
SI_288,2016-05-21,15:05:41,,,3,383264,15,86,46,732,19050,0
SI_288,2016-05-21,15:06:00,,,3,387191,16,42,22,64,3926,1
SI_288,2016-05-21,15:06:04,,,3,389214,17,85,82,,2023,0
