id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_241,2016-01-26,08:20:54,1453792854840,3,309747,1,56,64,120,5732,1
SI_241,2016-01-26,08:21:00,1453792854840,3,314456,2,82,49,131,4709,1
SI_241,2016-01-26,08:21:05,1453792854840,3,319649,3,67,28,95,5193,1
SI_241,2016-01-26,08:21:10,1453792854840,3,326470,4,86,95,181,6821,1
SI_241,2016-01-26,08:21:17,1453792854840,3,331059,5,54,66,120,4589,1
SI_241,2016-01-26,08:21:21,1453792854840,3,336511,6,96,95,191,5452,1
SI_241,2016-01-26,08:21:27,1453792854840,3,344821,7,26,59,85,8310,1
SI_241,2016-01-26,08:21:35,1453792854840,3,351855,8,74,84,158,7034,1
SI_241,2016-01-26,08:21:42,1453792854840,3,357092,9,32,63,95,5237,1
SI_241,2016-01-26,08:21:47,1453792854840,3,361437,10,74,50,134,4345,0
SI_241,2016-01-26,08:21:52,1453792854840,3,368167,11,71,58,129,6730,1
SI_241,2016-01-26,08:21:58,1453792854840,3,374306,12,95,34,129,6139,1
SI_241,2016-01-26,08:22:05,1453792854840,3,378690,13,82,17,99,4384,1
SI_241,2016-01-26,08:22:09,1453792854840,3,383490,14,40,76,116,4800,1
SI_241,2016-01-26,08:22:14,1453792854840,3,388866,15,64,67,131,5376,1
SI_241,2016-01-26,08:22:19,1453792854840,3,393778,16,62,95,157,4912,1
SI_241,2016-01-26,08:22:24,1453792854840,3,400222,17,48,37,85,6444,1
SI_241,2016-01-26,08:22:31,1453792854840,3,408903,18,65,68,133,8680,1
SI_241,2016-01-26,08:22:39,1453792854840,3,415444,19,61,49,110,6541,1
SI_241,2016-01-26,08:22:46,1453792854840,3,422856,20,39,55,94,7412,1
SI_241,2016-01-26,08:22:53,1453792854840,3,424263,21,77,36,,1407,0
