id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_258,2016-03-01,08:29:35,,,4,402474,1,45,59,104,10211,1
SI_258,2016-03-01,08:29:46,,,4,408791,2,94,85,179,6317,1
SI_258,2016-03-01,08:29:52,,,4,414677,3,83,46,129,5886,1
SI_258,2016-03-01,08:29:58,,,4,419845,4,47,70,217,5168,0
SI_258,2016-03-01,08:30:03,,,4,426041,5,51,46,97,6195,1
SI_258,2016-03-01,08:30:09,,,4,431758,6,38,81,129,5716,0
SI_258,2016-03-01,08:30:15,,,4,437880,7,91,12,103,6122,1
SI_258,2016-03-01,08:30:21,,,4,441242,8,16,30,46,3362,1
SI_258,2016-03-01,08:30:24,,,4,449133,9,59,49,108,7891,1
SI_258,2016-03-01,08:30:32,,,4,458903,10,73,67,160,9770,0
SI_258,2016-03-01,08:30:42,,,4,461877,11,20,62,82,2974,1
SI_258,2016-03-01,08:30:45,,,4,469945,12,47,39,86,8068,1
SI_258,2016-03-01,08:30:53,,,4,473098,13,14,92,106,3153,1
SI_258,2016-03-01,08:30:56,,,4,476928,14,39,80,119,3830,1
SI_258,2016-03-01,08:31:00,,,4,481630,15,43,47,90,4702,1
SI_258,2016-03-01,08:31:05,,,4,485644,16,38,15,53,4014,1
SI_258,2016-03-01,08:31:09,,,4,490512,17,83,92,175,4868,1
SI_258,2016-03-01,08:31:14,,,4,497119,18,49,44,9,6607,0
SI_258,2016-03-01,08:31:20,,,4,502613,19,28,73,99,5494,0
SI_258,2016-03-01,08:31:26,,,4,510097,20,92,57,149,7484,1
SI_258,2016-03-01,08:31:33,,,4,512267,21,24,93,,2170,0
