id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_577,2016-05-10,05:17:13,,,3,297318,1,39,39,78,3908,1
SI_577,2016-05-10,05:17:17,,,3,300684,2,82,43,125,3366,1
SI_577,2016-05-10,05:17:20,,,3,306432,3,78,69,147,5748,1
SI_577,2016-05-10,05:17:26,,,3,311115,4,46,55,101,4683,1
SI_577,2016-05-10,05:17:31,,,3,314256,5,31,37,68,3140,1
SI_577,2016-05-10,05:17:34,,,3,321001,6,90,73,163,6745,1
SI_577,2016-05-10,05:17:41,,,3,325973,7,79,54,133,4972,1
SI_577,2016-05-10,05:17:46,,,3,329417,8,21,28,49,3444,1
SI_577,2016-05-10,05:17:49,,,3,334319,9,29,55,84,4902,1
SI_577,2016-05-10,05:17:54,,,3,337402,10,21,75,96,3083,1
SI_577,2016-05-10,05:17:57,,,3,341101,11,78,22,100,3699,1
SI_577,2016-05-10,05:18:01,,,3,347635,12,92,52,144,6534,1
SI_577,2016-05-10,05:18:07,,,3,353259,13,67,48,115,5624,1
SI_577,2016-05-10,05:18:13,,,3,356402,14,82,21,103,3143,1
SI_577,2016-05-10,05:18:16,,,3,360737,15,87,93,180,4335,1
SI_577,2016-05-10,05:18:20,,,3,366654,16,69,32,101,5917,1
SI_577,2016-05-10,05:18:26,,,3,371260,17,13,99,11,4606,0
SI_577,2016-05-10,05:18:31,,,3,377860,18,17,52,69,6600,1
SI_577,2016-05-10,05:18:37,,,3,382622,19,73,35,108,4761,1
SI_577,2016-05-10,05:18:42,,,3,386288,20,22,77,99,3666,1
SI_577,2016-05-10,05:18:46,,,3,389707,21,76,75,151,3419,1
SI_577,2016-05-10,05:18:49,,,3,392190,22,40,47,87,2483,1
SI_577,2016-05-10,05:18:52,,,3,396014,23,92,56,148,3824,1
SI_577,2016-05-10,05:18:56,,,3,400197,24,85,44,129,4183,1
SI_577,2016-05-10,05:19:00,,,3,403375,25,90,33,123,3177,1
SI_577,2016-05-10,05:19:03,,,3,413929,26,48,56,,10554,0
