id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_229,2015-12-19,12:35:44,1450524944924,2,148211,1,28,63,91,2989,1
SI_229,2015-12-19,12:35:47,1450524944924,2,151975,2,70,46,116,3764,1
SI_229,2015-12-19,12:35:51,1450524944924,2,155779,3,62,44,106,3804,1
SI_229,2015-12-19,12:35:55,1450524944924,2,159075,4,67,68,135,3296,1
SI_229,2015-12-19,12:35:58,1450524944924,2,164125,5,55,27,82,5050,1
SI_229,2015-12-19,12:36:03,1450524944924,2,167554,6,62,47,109,3429,1
SI_229,2015-12-19,12:36:07,1450524944924,2,170555,7,13,92,105,3001,1
SI_229,2015-12-19,12:36:10,1450524944924,2,173341,8,41,99,140,2786,1
SI_229,2015-12-19,12:36:13,1450524944924,2,179555,9,23,81,104,6213,1
SI_229,2015-12-19,12:36:19,1450524944924,2,189375,10,22,87,109,9820,1
SI_229,2015-12-19,12:36:29,1450524944924,2,194710,11,64,41,105,5335,1
SI_229,2015-12-19,12:36:34,1450524944924,2,198825,12,96,54,150,4115,1
SI_229,2015-12-19,12:36:38,1450524944924,2,201906,13,11,96,107,3081,1
SI_229,2015-12-19,12:36:41,1450524944924,2,203983,14,81,80,161,2076,1
SI_229,2015-12-19,12:36:43,1450524944924,2,206480,15,87,50,137,2497,1
SI_229,2015-12-19,12:36:46,1450524944924,2,209391,16,49,52,101,2911,1
SI_229,2015-12-19,12:36:49,1450524944924,2,214075,17,57,36,93,4684,1
SI_229,2015-12-19,12:36:53,1450524944924,2,216942,18,17,85,102,2867,1
SI_229,2015-12-19,12:36:56,1450524944924,2,219748,19,17,95,112,2806,1
SI_229,2015-12-19,12:36:59,1450524944924,2,226333,20,96,71,166,6585,0
SI_229,2015-12-19,12:37:06,1450524944924,2,233475,21,13,19,32,7142,1
SI_229,2015-12-19,12:37:13,1450524944924,2,240548,22,91,95,186,7073,1
SI_229,2015-12-19,12:37:20,1450524944924,2,248945,23,93,24,117,8397,1
SI_229,2015-12-19,12:37:28,1450524944924,2,255342,24,84,93,177,6397,1
SI_229,2015-12-19,12:37:35,1450524944924,2,258858,25,88,27,115,3516,1
SI_229,2015-12-19,12:37:38,1450524944924,2,261514,26,19,13,32,2656,1
SI_229,2015-12-19,12:37:41,1450524944924,2,265248,27,38,26,,3733,0
