id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_176,2015-11-18,16:07:29,1447859249984,1,10266,1,26,99,125,4509,1
SI_176,2015-11-18,16:07:34,1447859249984,1,18865,2,49,90,139,8599,1
SI_176,2015-11-18,16:07:43,1447859249984,1,26932,3,52,39,91,8067,1
SI_176,2015-11-18,16:07:51,1447859249984,1,32366,4,55,99,154,5434,1
SI_176,2015-11-18,16:07:56,1447859249984,1,39315,5,38,63,101,6949,1
SI_176,2015-11-18,16:08:03,1447859249984,1,43533,6,93,40,133,4218,1
SI_176,2015-11-18,16:08:07,1447859249984,1,57765,7,72,54,126,14232,1
SI_176,2015-11-18,16:08:21,1447859249984,1,66764,8,23,14,37,8999,1
SI_176,2015-11-18,16:08:30,1447859249984,1,79281,9,50,86,136,12517,1
SI_176,2015-11-18,16:08:43,1447859249984,1,85947,10,24,31,55,6666,1
SI_176,2015-11-18,16:08:50,1447859249984,1,92631,11,26,59,85,6684,1
SI_176,2015-11-18,16:08:56,1447859249984,1,101227,12,44,76,120,8596,1
SI_176,2015-11-18,16:09:05,1447859249984,1,109232,13,92,33,125,8005,1
SI_176,2015-11-18,16:09:13,1447859249984,1,116831,14,24,78,102,7599,1
SI_176,2015-11-18,16:09:21,1447859249984,1,121047,15,11,70,81,4216,1
SI_176,2015-11-18,16:09:25,1447859249984,1,126755,16,38,98,,5708,0
