id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_285,2016-05-04,14:23:26,,,3,278198,1,91,24,115,2584,1
SI_285,2016-05-04,14:23:28,,,3,283415,2,27,79,106,5212,1
SI_285,2016-05-04,14:23:34,,,3,285444,3,26,99,125,2027,1
SI_285,2016-05-04,14:23:36,,,3,287777,4,67,46,113,2329,1
SI_285,2016-05-04,14:23:38,,,3,289692,5,90,93,183,1910,1
SI_285,2016-05-04,14:23:40,,,3,291915,6,84,54,138,2217,1
SI_285,2016-05-04,14:23:42,,,3,294396,7,55,96,151,2478,1
SI_285,2016-05-04,14:23:45,,,3,297919,8,69,57,128,3520,0
SI_285,2016-05-04,14:23:48,,,3,300450,9,92,84,176,2527,1
SI_285,2016-05-04,14:23:51,,,3,302232,10,31,30,61,1779,1
SI_285,2016-05-04,14:23:52,,,3,304736,11,17,55,72,2499,1
SI_285,2016-05-04,14:23:55,,,3,306524,12,35,53,88,1785,1
SI_285,2016-05-04,14:23:57,,,3,309167,13,46,53,99,2641,1
SI_285,2016-05-04,14:23:59,,,3,311399,14,51,73,124,2227,1
SI_285,2016-05-04,14:24:02,,,3,313918,15,23,95,118,2516,1
SI_285,2016-05-04,14:24:04,,,3,316168,16,11,64,75,2234,1
SI_285,2016-05-04,14:24:06,,,3,318454,17,69,61,130,2283,1
SI_285,2016-05-04,14:24:09,,,3,320566,18,72,62,134,2110,1
SI_285,2016-05-04,14:24:11,,,3,322818,19,83,26,109,2249,1
SI_285,2016-05-04,14:24:13,,,3,325388,20,37,32,69,2565,1
SI_285,2016-05-04,14:24:16,,,3,328841,21,92,19,111,3446,1
SI_285,2016-05-04,14:24:19,,,3,331775,22,84,25,109,2930,1
SI_285,2016-05-04,14:24:22,,,3,333654,23,25,90,115,1875,1
SI_285,2016-05-04,14:24:24,,,3,336648,24,58,34,92,2992,1
SI_285,2016-05-04,14:24:27,,,3,339634,25,37,86,123,2980,1
SI_285,2016-05-04,14:24:30,,,3,342288,26,32,65,97,2650,1
SI_285,2016-05-04,14:24:33,,,3,344634,27,65,11,76,2340,1
SI_285,2016-05-04,14:24:35,,,3,346837,28,81,82,163,2198,1
SI_285,2016-05-04,14:24:37,,,3,348699,29,20,71,91,1860,1
SI_285,2016-05-04,14:24:39,,,3,351090,30,39,90,129,2388,1
SI_285,2016-05-04,14:24:41,,,3,354240,31,55,93,148,3147,1
SI_285,2016-05-04,14:24:44,,,3,357572,32,97,41,138,3329,1
SI_285,2016-05-04,14:24:48,,,3,359607,33,15,42,67,2032,0
SI_285,2016-05-04,14:24:50,,,3,363219,34,48,29,77,3609,1
SI_285,2016-05-04,14:24:53,,,3,366613,35,76,89,165,3392,1
SI_285,2016-05-04,14:24:57,,,3,369319,36,93,36,129,2705,1
SI_285,2016-05-04,14:25:00,,,3,371908,37,81,78,159,2587,1
SI_285,2016-05-04,14:25:02,,,3,374860,38,69,74,143,2950,1
SI_285,2016-05-04,14:25:05,,,3,377874,39,14,56,70,3012,1
SI_285,2016-05-04,14:25:08,,,3,381112,40,16,68,84,3236,1
SI_285,2016-05-04,14:25:11,,,3,382938,41,12,50,62,1824,1
SI_285,2016-05-04,14:25:13,,,3,386332,42,49,96,145,3392,1
SI_285,2016-05-04,14:25:17,,,3,388055,43,70,61,131,1721,1
SI_285,2016-05-04,14:25:18,,,3,390964,44,77,37,114,2907,1
SI_285,2016-05-04,14:25:21,,,3,393696,45,91,23,114,2729,1
SI_285,2016-05-04,14:25:24,,,3,395612,46,27,27,,1914,0
