id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_178,2015-10-12,22:36:20,1444682180648,3,325678,1,25,75,90,5102,0
SI_178,2015-10-12,22:36:25,1444682180648,3,329805,2,85,25,110,4127,1
SI_178,2015-10-12,22:36:29,1444682180648,3,338633,3,88,15,103,8827,1
SI_178,2015-10-12,22:36:38,1444682180648,3,352721,4,19,68,87,14087,1
SI_178,2015-10-12,22:36:52,1444682180648,3,359981,5,16,25,41,7259,1
SI_178,2015-10-12,22:37:00,1444682180648,3,364418,6,33,15,48,4436,1
SI_178,2015-10-12,22:37:04,1444682180648,3,367903,7,26,30,56,3485,1
SI_178,2015-10-12,22:37:07,1444682180648,3,382265,8,56,18,74,14362,1
SI_178,2015-10-12,22:37:22,1444682180648,3,395171,9,57,15,72,12906,1
SI_178,2015-10-12,22:37:35,1444682180648,3,401776,10,98,82,180,6605,1
SI_178,2015-10-12,22:37:41,1444682180648,3,413862,11,74,56,130,12086,1
SI_178,2015-10-12,22:37:53,1444682180648,3,432742,12,34,92,126,18880,1
SI_178,2015-10-12,22:38:12,1444682180648,3,440584,13,61,55,,7842,0
