id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_244,2016-03-04,15:06:24,,,2,146018,1,56,69,115,6575,0
SI_244,2016-03-04,15:06:31,,,2,150794,2,69,97,115,4774,0
SI_244,2016-03-04,15:06:36,,,2,156733,3,75,16,91,5937,1
SI_244,2016-03-04,15:06:42,,,2,160484,4,12,43,55,3749,1
SI_244,2016-03-04,15:06:45,,,2,164410,5,25,81,106,3926,1
SI_244,2016-03-04,15:06:49,,,2,169915,6,37,47,84,5504,1
SI_244,2016-03-04,15:06:55,,,2,176066,7,69,27,96,6150,1
SI_244,2016-03-04,15:07:01,,,2,181377,8,93,76,169,5311,1
SI_244,2016-03-04,15:07:06,,,2,189099,9,82,49,131,7722,1
SI_244,2016-03-04,15:07:14,,,2,195428,10,88,85,17,6329,0
SI_244,2016-03-04,15:07:20,,,2,200317,11,36,32,68,4888,1
SI_244,2016-03-04,15:07:25,,,2,205693,12,61,44,105,5375,1
SI_244,2016-03-04,15:07:31,,,2,210651,13,49,51,100,4957,1
SI_244,2016-03-04,15:07:36,,,2,214428,14,56,44,100,3776,1
SI_244,2016-03-04,15:07:39,,,2,219373,15,51,22,73,4943,1
SI_244,2016-03-04,15:07:44,,,2,224499,16,93,82,175,5125,1
SI_244,2016-03-04,15:07:49,,,2,232595,17,93,53,146,8096,1
SI_244,2016-03-04,15:07:58,,,2,237419,18,92,53,145,4823,1
SI_244,2016-03-04,15:08:02,,,2,241062,19,42,65,107,3642,1
SI_244,2016-03-04,15:08:06,,,2,244830,20,54,96,150,3767,1
SI_244,2016-03-04,15:08:10,,,2,249708,21,51,69,120,4876,1
SI_244,2016-03-04,15:08:15,,,2,254211,22,55,90,145,4502,1
SI_244,2016-03-04,15:08:19,,,2,259073,23,80,96,176,4862,1
SI_244,2016-03-04,15:08:24,,,2,259440,24,33,32,,367,0
