id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_433,2016-03-03,05:47:41,,,2,149406,1,83,49,132,5295,1
SI_433,2016-03-03,05:47:46,,,2,155117,2,93,18,111,5711,1
SI_433,2016-03-03,05:47:52,,,2,159404,3,54,38,92,4287,1
SI_433,2016-03-03,05:47:56,,,2,162316,4,55,25,77,2912,0
SI_433,2016-03-03,05:47:59,,,2,164867,5,16,16,32,2551,1
SI_433,2016-03-03,05:48:02,,,2,169005,6,31,79,110,4138,1
SI_433,2016-03-03,05:48:06,,,2,171350,7,40,67,107,2345,1
SI_433,2016-03-03,05:48:08,,,2,174384,8,30,18,48,3034,1
SI_433,2016-03-03,05:48:11,,,2,192102,9,76,89,165,17718,1
SI_433,2016-03-03,05:48:29,,,2,199064,10,43,48,91,6962,1
SI_433,2016-03-03,05:48:36,,,2,203647,11,64,36,100,4583,1
SI_433,2016-03-03,05:48:40,,,2,208533,12,87,81,168,4886,1
SI_433,2016-03-03,05:48:45,,,2,213316,13,66,70,136,4782,1
SI_433,2016-03-03,05:48:50,,,2,219384,14,18,88,106,6068,1
SI_433,2016-03-03,05:48:56,,,2,228397,15,54,89,143,9013,1
SI_433,2016-03-03,05:49:05,,,2,239048,16,45,82,127,10651,1
SI_433,2016-03-03,05:49:16,,,2,241696,17,80,82,162,2648,1
SI_433,2016-03-03,05:49:19,,,2,244355,18,69,49,118,2659,1
SI_433,2016-03-03,05:49:21,,,2,247417,19,95,11,106,3062,1
SI_433,2016-03-03,05:49:24,,,2,253131,20,94,36,130,5714,1
SI_433,2016-03-03,05:49:30,,,2,261101,21,35,44,79,7970,1
SI_433,2016-03-03,05:49:38,,,2,264116,22,13,76,,3015,0
