id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_212,2015-11-26,12:41:15,1448538075171,4,459449,1,55,74,129,9527,1
SI_212,2015-11-26,12:41:24,1448538075171,4,472317,2,64,38,102,12868,1
SI_212,2015-11-26,12:41:37,1448538075171,4,479840,3,57,73,120,7523,0
SI_212,2015-11-26,12:41:45,1448538075171,4,499347,4,28,94,122,19507,1
SI_212,2015-11-26,12:42:04,1448538075171,4,505284,5,36,67,103,5937,1
SI_212,2015-11-26,12:42:10,1448538075171,4,511172,6,11,54,65,5888,1
SI_212,2015-11-26,12:42:16,1448538075171,4,531764,7,95,99,194,20592,1
SI_212,2015-11-26,12:42:37,1448538075171,4,537381,8,23,23,46,5617,1
SI_212,2015-11-26,12:42:42,1448538075171,4,543998,9,22,84,106,6617,1
SI_212,2015-11-26,12:42:49,1448538075171,4,551766,10,78,49,127,7768,1
SI_212,2015-11-26,12:42:57,1448538075171,4,564244,11,93,77,170,12477,1
SI_212,2015-11-26,12:43:09,1448538075171,4,569925,12,19,72,,5681,0
