id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_577,2016-05-09,19:04:41,,,2,160466,1,67,89,156,9553,1
SI_577,2016-05-09,19:04:51,,,2,165529,2,72,66,138,5063,1
SI_577,2016-05-09,19:04:56,,,2,174608,3,36,78,114,9079,1
SI_577,2016-05-09,19:05:05,,,2,181253,4,67,38,115,6645,0
SI_577,2016-05-09,19:05:12,,,2,186650,5,16,86,102,5397,1
SI_577,2016-05-09,19:05:17,,,2,189870,6,31,58,89,3220,1
SI_577,2016-05-09,19:05:20,,,2,194348,7,83,14,97,4478,1
SI_577,2016-05-09,19:05:25,,,2,200434,8,88,38,126,6086,1
SI_577,2016-05-09,19:05:31,,,2,205118,9,40,75,115,4684,1
SI_577,2016-05-09,19:05:36,,,2,207886,10,23,12,35,2768,1
SI_577,2016-05-09,19:05:38,,,2,214196,11,59,62,121,6310,1
SI_577,2016-05-09,19:05:45,,,2,218552,12,81,42,123,4356,1
SI_577,2016-05-09,19:05:49,,,2,222486,13,48,68,116,3934,1
SI_577,2016-05-09,19:05:53,,,2,226431,14,45,21,66,3945,1
SI_577,2016-05-09,19:05:57,,,2,230006,15,51,39,90,3575,1
SI_577,2016-05-09,19:06:01,,,2,234756,16,19,66,85,4750,1
SI_577,2016-05-09,19:06:05,,,2,237423,17,13,43,56,2667,1
SI_577,2016-05-09,19:06:08,,,2,240809,18,29,40,69,3386,1
SI_577,2016-05-09,19:06:11,,,2,247428,19,97,86,183,6619,1
SI_577,2016-05-09,19:06:18,,,2,253477,20,13,94,107,6049,1
SI_577,2016-05-09,19:06:24,,,2,259523,21,97,89,186,6046,1
SI_577,2016-05-09,19:06:30,,,2,265278,22,76,36,112,5755,1
SI_577,2016-05-09,19:06:36,,,2,270921,23,25,29,,5643,0
