id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_425,2016-01-22,06:31:50,1453440710277,5,583112,1,81,70,151,7579,1
SI_425,2016-01-22,06:31:57,1453440710277,5,591294,2,83,18,101,8182,1
SI_425,2016-01-22,06:32:06,1453440710277,5,596878,3,42,28,70,5584,1
SI_425,2016-01-22,06:32:11,1453440710277,5,602979,4,43,35,78,6101,1
SI_425,2016-01-22,06:32:17,1453440710277,5,609735,5,97,55,152,6756,1
SI_425,2016-01-22,06:32:24,1453440710277,5,615000,6,90,47,137,5265,1
SI_425,2016-01-22,06:32:29,1453440710277,5,623498,7,95,37,132,8497,1
SI_425,2016-01-22,06:32:38,1453440710277,5,626582,8,44,22,66,3084,1
SI_425,2016-01-22,06:32:41,1453440710277,5,638903,9,77,25,102,12321,1
SI_425,2016-01-22,06:32:53,1453440710277,5,645883,10,58,32,90,6980,1
SI_425,2016-01-22,06:33:00,1453440710277,5,650216,11,82,64,146,4333,1
SI_425,2016-01-22,06:33:04,1453440710277,5,655230,12,11,89,100,5014,1
SI_425,2016-01-22,06:33:09,1453440710277,5,661480,13,19,41,60,6250,1
SI_425,2016-01-22,06:33:16,1453440710277,5,666651,14,38,91,129,5171,1
SI_425,2016-01-22,06:33:21,1453440710277,5,669468,15,20,51,71,2817,1
SI_425,2016-01-22,06:33:24,1453440710277,5,681983,16,97,28,125,12515,1
SI_425,2016-01-22,06:33:36,1453440710277,5,690664,17,19,38,57,8681,1
SI_425,2016-01-22,06:33:45,1453440710277,5,695532,18,57,27,,4868,0
