id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_285,2016-05-04,10:40:20,,,4,380733,1,62,44,106,3016,1
SI_285,2016-05-04,10:40:23,,,4,383255,2,68,83,151,2519,1
SI_285,2016-05-04,10:40:26,,,4,386911,3,92,56,148,3654,1
SI_285,2016-05-04,10:40:29,,,4,391963,4,89,73,162,5044,1
SI_285,2016-05-04,10:40:34,,,4,394488,5,58,58,116,2522,1
SI_285,2016-05-04,10:40:37,,,4,396219,6,65,30,95,1728,1
SI_285,2016-05-04,10:40:39,,,4,398397,7,51,73,124,2176,1
SI_285,2016-05-04,10:40:41,,,4,400914,8,98,51,149,2514,1
SI_285,2016-05-04,10:40:43,,,4,404436,9,37,29,66,3519,1
SI_285,2016-05-04,10:40:47,,,4,407575,10,75,78,153,3137,1
SI_285,2016-05-04,10:40:50,,,4,410205,11,26,21,47,2627,1
SI_285,2016-05-04,10:40:53,,,4,413449,12,62,17,79,3241,1
SI_285,2016-05-04,10:40:56,,,4,416422,13,11,97,108,2969,1
SI_285,2016-05-04,10:40:59,,,4,418492,14,66,99,165,2066,1
SI_285,2016-05-04,10:41:01,,,4,420578,15,83,60,143,2083,1
SI_285,2016-05-04,10:41:03,,,4,422644,16,51,31,82,2064,1
SI_285,2016-05-04,10:41:05,,,4,425180,17,57,41,98,2534,1
SI_285,2016-05-04,10:41:08,,,4,427294,18,72,87,159,2112,1
SI_285,2016-05-04,10:41:10,,,4,429557,19,63,34,97,2260,1
SI_285,2016-05-04,10:41:12,,,4,433415,20,56,26,82,3855,1
SI_285,2016-05-04,10:41:16,,,4,436120,21,44,45,89,2700,1
SI_285,2016-05-04,10:41:18,,,4,438799,22,78,14,92,2676,1
SI_285,2016-05-04,10:41:21,,,4,442525,23,58,49,107,3723,1
SI_285,2016-05-04,10:41:25,,,4,444395,24,28,70,98,1867,1
SI_285,2016-05-04,10:41:27,,,4,446452,25,62,71,133,2055,1
SI_285,2016-05-04,10:41:29,,,4,448361,26,76,99,175,1906,1
SI_285,2016-05-04,10:41:31,,,4,453282,27,46,69,115,4918,1
SI_285,2016-05-04,10:41:36,,,4,454668,28,44,22,66,1382,1
SI_285,2016-05-04,10:41:37,,,4,457315,29,55,23,78,2646,1
SI_285,2016-05-04,10:41:40,,,4,459343,30,71,65,136,2020,1
SI_285,2016-05-04,10:41:42,,,4,461664,31,13,25,38,2316,1
SI_285,2016-05-04,10:41:44,,,4,464950,32,45,24,69,3283,1
SI_285,2016-05-04,10:41:47,,,4,467130,33,98,15,113,2178,1
SI_285,2016-05-04,10:41:50,,,4,470313,34,69,24,93,3180,1
SI_285,2016-05-04,10:41:53,,,4,473050,35,47,12,59,2732,1
SI_285,2016-05-04,10:41:55,,,4,476329,36,15,48,63,3276,1
SI_285,2016-05-04,10:41:59,,,4,479844,37,68,54,122,3512,1
SI_285,2016-05-04,10:42:02,,,4,482330,38,81,79,160,2485,1
SI_285,2016-05-04,10:42:05,,,4,483901,39,81,18,99,1568,1
SI_285,2016-05-04,10:42:06,,,4,487002,40,96,48,144,3099,1
SI_285,2016-05-04,10:42:09,,,4,488605,41,65,20,85,1600,1
SI_285,2016-05-04,10:42:11,,,4,492236,42,26,79,105,3627,1
SI_285,2016-05-04,10:42:15,,,4,494144,43,93,20,113,1906,1
SI_285,2016-05-04,10:42:17,,,4,497462,44,88,19,107,3316,1
SI_285,2016-05-04,10:42:20,,,4,497715,45,62,82,,250,0
