id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_255,2016-02-26,07:56:50,1456469810665,1,8764,1,33,42,75,3086,1
SI_255,2016-02-26,07:56:53,1456469810665,1,13033,2,59,70,129,4267,1
SI_255,2016-02-26,07:56:58,1456469810665,1,17023,3,67,44,111,3989,1
SI_255,2016-02-26,07:57:02,1456469810665,1,23061,4,25,69,94,6036,1
SI_255,2016-02-26,07:57:08,1456469810665,1,34004,5,72,57,139,10942,0
SI_255,2016-02-26,07:57:18,1456469810665,1,36715,6,61,21,82,2710,1
SI_255,2016-02-26,07:57:21,1456469810665,1,39748,7,41,20,61,3033,1
SI_255,2016-02-26,07:57:24,1456469810665,1,48431,8,93,79,172,8682,1
SI_255,2016-02-26,07:57:33,1456469810665,1,52001,9,72,98,170,3569,1
SI_255,2016-02-26,07:57:36,1456469810665,1,54459,10,11,31,42,2456,1
SI_255,2016-02-26,07:57:39,1456469810665,1,65375,11,74,87,161,10915,1
SI_255,2016-02-26,07:57:50,1456469810665,1,68890,12,98,86,184,3515,1
SI_255,2016-02-26,07:57:53,1456469810665,1,80943,13,94,51,145,12052,1
SI_255,2016-02-26,07:58:05,1456469810665,1,91723,14,46,81,127,10779,1
SI_255,2016-02-26,07:58:16,1456469810665,1,96590,15,48,98,146,4865,1
SI_255,2016-02-26,07:58:21,1456469810665,1,99228,16,98,48,146,2637,1
SI_255,2016-02-26,07:58:24,1456469810665,1,105108,17,29,77,106,5879,1
SI_255,2016-02-26,07:58:30,1456469810665,1,111185,18,93,96,189,6077,1
SI_255,2016-02-26,07:58:36,1456469810665,1,125522,19,27,79,106,14337,1
SI_255,2016-02-26,07:58:50,1456469810665,1,125675,20,58,19,,152,0
