id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_207,2015-11-19,17:20:48,1447950048955,5,557899,1,51,58,109,7117,1
SI_207,2015-11-19,17:20:56,1447950048955,5,564459,2,65,11,76,6560,1
SI_207,2015-11-19,17:21:02,1447950048955,5,570529,3,61,60,121,6070,1
SI_207,2015-11-19,17:21:08,1447950048955,5,579061,4,24,82,106,8532,1
SI_207,2015-11-19,17:21:17,1447950048955,5,598752,5,28,67,95,19691,1
SI_207,2015-11-19,17:21:36,1447950048955,5,606296,6,55,54,109,7544,1
SI_207,2015-11-19,17:21:44,1447950048955,5,614077,7,43,68,111,7781,1
SI_207,2015-11-19,17:21:52,1447950048955,5,618817,8,12,90,102,4740,1
SI_207,2015-11-19,17:21:56,1447950048955,5,629198,9,63,36,99,10381,1
SI_207,2015-11-19,17:22:07,1447950048955,5,647650,10,68,47,115,18452,1
SI_207,2015-11-19,17:22:25,1447950048955,5,658167,11,74,66,140,10517,1
SI_207,2015-11-19,17:22:36,1447950048955,5,670788,12,29,94,,12621,0
