id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_180,2015-10-19,01:01:40,1445209300488,1,17699,1,47,56,103,11996,1
SI_180,2015-10-19,01:01:52,1445209300488,1,25189,2,54,90,144,7490,1
SI_180,2015-10-19,01:01:59,1445209300488,1,33558,3,54,84,138,8369,1
SI_180,2015-10-19,01:02:08,1445209300488,1,47473,4,58,61,119,13915,1
SI_180,2015-10-19,01:02:22,1445209300488,1,59485,5,56,17,73,12012,1
SI_180,2015-10-19,01:02:34,1445209300488,1,64593,6,26,12,38,5108,1
SI_180,2015-10-19,01:02:39,1445209300488,1,73210,7,92,43,135,8617,1
SI_180,2015-10-19,01:02:47,1445209300488,1,82997,8,86,53,139,9787,1
SI_180,2015-10-19,01:02:57,1445209300488,1,91257,9,58,43,101,8260,1
SI_180,2015-10-19,01:03:06,1445209300488,1,105778,10,77,37,114,14521,1
SI_180,2015-10-19,01:03:20,1445209300488,1,110195,11,80,19,99,4417,1
SI_180,2015-10-19,01:03:24,1445209300488,1,118799,12,27,28,55,8604,1
SI_180,2015-10-19,01:03:33,1445209300488,1,126152,13,83,45,,7353,0
