id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_111,2015-03-09,22:26:59,1425936419672,1,13281,1,73,47,120,7556,1
SI_111,2015-03-09,22:27:07,1425936419672,1,17128,2,83,24,107,3846,1
SI_111,2015-03-09,22:27:11,1425936419672,1,21926,3,13,33,46,4797,1
SI_111,2015-03-09,22:27:15,1425936419672,1,26624,4,42,33,79,4697,0
SI_111,2015-03-09,22:27:20,1425936419672,1,30038,5,55,30,85,3414,1
SI_111,2015-03-09,22:27:23,1425936419672,1,38228,6,12,90,102,8190,1
SI_111,2015-03-09,22:27:32,1425936419672,1,43647,7,77,71,148,5418,1
SI_111,2015-03-09,22:27:37,1425936419672,1,49919,8,91,63,154,6271,1
SI_111,2015-03-09,22:27:43,1425936419672,1,56529,9,26,65,91,6609,1
SI_111,2015-03-09,22:27:50,1425936419672,1,60495,10,12,97,109,3966,1
SI_111,2015-03-09,22:27:54,1425936419672,1,70212,11,14,29,43,9716,1
SI_111,2015-03-09,22:28:04,1425936419672,1,74436,12,90,92,182,4224,1
SI_111,2015-03-09,22:28:08,1425936419672,1,78014,13,84,20,104,3577,1
SI_111,2015-03-09,22:28:11,1425936419672,1,83827,14,24,76,100,5812,1
SI_111,2015-03-09,22:28:17,1425936419672,1,90232,15,53,45,98,6405,1
SI_111,2015-03-09,22:28:24,1425936419672,1,95849,16,91,24,115,5617,1
SI_111,2015-03-09,22:28:29,1425936419672,1,104706,17,37,86,123,8856,1
SI_111,2015-03-09,22:28:38,1425936419672,1,108958,18,17,11,28,4251,1
SI_111,2015-03-09,22:28:42,1425936419672,1,113844,19,90,60,150,4886,1
SI_111,2015-03-09,22:28:47,1425936419672,1,121068,20,26,58,84,7224,1
SI_111,2015-03-09,22:28:55,1425936419672,1,125724,21,18,26,,4656,0
