id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_257,2016-03-01,15:39:11,,,3,269357,1,82,86,168,4968,1
SI_257,2016-03-01,15:39:16,,,3,272870,2,21,77,98,3512,1
SI_257,2016-03-01,15:39:20,,,3,282836,3,97,93,190,9964,1
SI_257,2016-03-01,15:39:29,,,3,288857,4,46,28,76,6018,0
SI_257,2016-03-01,15:39:36,,,3,296974,5,52,44,96,8115,1
SI_257,2016-03-01,15:39:44,,,3,304129,6,71,90,161,7154,1
SI_257,2016-03-01,15:39:51,,,3,306625,7,88,11,99,2495,1
SI_257,2016-03-01,15:39:53,,,3,311424,8,14,32,46,4797,1
SI_257,2016-03-01,15:39:58,,,3,315857,9,32,42,74,4432,1
SI_257,2016-03-01,15:40:03,,,3,320163,10,28,61,89,4304,1
SI_257,2016-03-01,15:40:07,,,3,326177,11,93,12,105,6011,1
SI_257,2016-03-01,15:40:13,,,3,328911,12,64,24,88,2733,1
SI_257,2016-03-01,15:40:16,,,3,348809,13,45,77,122,19896,1
SI_257,2016-03-01,15:40:35,,,3,359415,14,68,38,106,10604,1
SI_257,2016-03-01,15:40:46,,,3,368367,15,39,83,122,8949,1
SI_257,2016-03-01,15:40:55,,,3,373853,16,93,36,129,5483,1
SI_257,2016-03-01,15:41:01,,,3,379348,17,51,96,147,5494,1
SI_257,2016-03-01,15:41:06,,,3,384390,18,65,50,,5040,0
