id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_202,2015-10-16,08:24:34,1444976674198,2,225898,1,35,57,92,7076,1
SI_202,2015-10-16,08:24:41,1444976674198,2,231261,2,51,57,108,5361,1
SI_202,2015-10-16,08:24:46,1444976674198,2,240110,3,38,77,115,8848,1
SI_202,2015-10-16,08:24:55,1444976674198,2,253695,4,35,92,127,13584,1
SI_202,2015-10-16,08:25:09,1444976674198,2,260599,5,53,16,69,6903,1
SI_202,2015-10-16,08:25:15,1444976674198,2,268796,6,16,63,79,8195,1
SI_202,2015-10-16,08:25:24,1444976674198,2,301961,7,13,79,91,33164,0
SI_202,2015-10-16,08:25:57,1444976674198,2,309328,8,33,36,69,7365,1
SI_202,2015-10-16,08:26:04,1444976674198,2,315196,9,43,51,94,5866,1
SI_202,2015-10-16,08:26:10,1444976674198,2,331355,10,23,79,102,16158,1
SI_202,2015-10-16,08:26:26,1444976674198,2,338821,11,92,65,,7464,0
