id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_211,2015-11-25,22:34:05,1448487245776,3,300494,1,59,92,151,5959,1
SI_211,2015-11-25,22:34:11,1448487245776,3,303280,2,24,31,55,2786,1
SI_211,2015-11-25,22:34:14,1448487245776,3,312252,3,27,69,96,8972,1
SI_211,2015-11-25,22:34:23,1448487245776,3,318226,4,80,98,178,5974,1
SI_211,2015-11-25,22:34:29,1448487245776,3,322332,5,51,97,148,4106,1
SI_211,2015-11-25,22:34:33,1448487245776,3,325067,6,41,58,99,2735,1
SI_211,2015-11-25,22:34:36,1448487245776,3,330500,7,67,31,98,5433,1
SI_211,2015-11-25,22:34:41,1448487245776,3,338937,8,34,69,103,8437,1
SI_211,2015-11-25,22:34:50,1448487245776,3,342718,9,11,78,89,3781,1
SI_211,2015-11-25,22:34:53,1448487245776,3,347715,10,95,27,122,4997,1
SI_211,2015-11-25,22:34:58,1448487245776,3,360671,11,42,74,116,12955,1
SI_211,2015-11-25,22:35:11,1448487245776,3,365793,12,46,93,139,5122,1
SI_211,2015-11-25,22:35:17,1448487245776,3,372531,13,48,86,134,6738,1
SI_211,2015-11-25,22:35:23,1448487245776,3,376536,14,71,32,103,4005,1
SI_211,2015-11-25,22:35:27,1448487245776,3,383918,15,69,46,115,7381,1
SI_211,2015-11-25,22:35:35,1448487245776,3,388136,16,82,95,175,4218,0
SI_211,2015-11-25,22:35:39,1448487245776,3,396853,17,34,99,133,8717,1
SI_211,2015-11-25,22:35:48,1448487245776,3,406472,18,19,83,102,9619,1
SI_211,2015-11-25,22:35:57,1448487245776,3,410974,19,35,51,86,4502,1
SI_211,2015-11-25,22:36:02,1448487245776,3,413775,20,50,71,121,2801,1
SI_211,2015-11-25,22:36:05,1448487245776,3,414964,21,78,59,,1189,0
