id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_265,2016-03-09,15:31:15,,,1,11168,1,98,39,137,5400,1
SI_265,2016-03-09,15:31:20,,,1,19465,2,97,49,146,8297,1
SI_265,2016-03-09,15:31:28,,,1,25397,3,24,73,97,5932,1
SI_265,2016-03-09,15:31:34,,,1,29729,4,50,81,131,4332,1
SI_265,2016-03-09,15:31:39,,,1,35799,5,65,88,153,6066,1
SI_265,2016-03-09,15:31:45,,,1,42385,6,56,98,154,6586,1
SI_265,2016-03-09,15:31:51,,,1,46866,7,36,15,51,4481,1
SI_265,2016-03-09,15:31:56,,,1,52032,8,89,80,169,5166,1
SI_265,2016-03-09,15:32:01,,,1,57448,9,69,62,131,5416,1
SI_265,2016-03-09,15:32:06,,,1,62548,10,68,37,105,5100,1
SI_265,2016-03-09,15:32:11,,,1,73982,11,78,51,129,11434,1
SI_265,2016-03-09,15:32:23,,,1,80398,12,62,75,137,6416,1
SI_265,2016-03-09,15:32:29,,,1,83648,13,11,23,34,3250,1
SI_265,2016-03-09,15:32:33,,,1,87666,14,74,23,97,4018,1
SI_265,2016-03-09,15:32:37,,,1,91181,15,21,81,102,3515,1
SI_265,2016-03-09,15:32:40,,,1,95849,16,31,49,80,4668,1
SI_265,2016-03-09,15:32:45,,,1,102482,17,65,51,116,6633,1
SI_265,2016-03-09,15:32:51,,,1,106628,18,43,39,82,4146,1
SI_265,2016-03-09,15:32:56,,,1,110148,19,87,30,107,3520,0
SI_265,2016-03-09,15:32:59,,,1,115321,20,99,93,192,5173,1
SI_265,2016-03-09,15:33:04,,,1,124482,21,25,18,43,9161,1
SI_265,2016-03-09,15:33:13,,,1,125774,22,99,40,,1292,0
