id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_204,2015-10-27,07:32:37,1445927557700,2,156242,1,12,53,65,5072,1
SI_204,2015-10-27,07:32:42,1445927557700,2,163157,2,51,95,146,6914,1
SI_204,2015-10-27,07:32:49,1445927557700,2,168525,3,57,80,137,5368,1
SI_204,2015-10-27,07:32:55,1445927557700,2,173559,4,21,15,36,5034,1
SI_204,2015-10-27,07:33:00,1445927557700,2,178077,5,83,68,151,4518,1
SI_204,2015-10-27,07:33:04,1445927557700,2,180511,6,22,11,33,2434,1
SI_204,2015-10-27,07:33:07,1445927557700,2,184776,7,27,19,46,4265,1
SI_204,2015-10-27,07:33:11,1445927557700,2,188572,8,95,23,108,3796,0
SI_204,2015-10-27,07:33:15,1445927557700,2,193293,9,75,69,144,4721,1
SI_204,2015-10-27,07:33:19,1445927557700,2,195660,10,20,26,46,2367,1
SI_204,2015-10-27,07:33:22,1445927557700,2,199972,11,82,21,103,4311,1
SI_204,2015-10-27,07:33:26,1445927557700,2,204922,12,82,50,132,4950,1
SI_204,2015-10-27,07:33:31,1445927557700,2,208923,13,91,84,175,4001,1
SI_204,2015-10-27,07:33:35,1445927557700,2,212477,14,55,24,179,3554,0
SI_204,2015-10-27,07:33:39,1445927557700,2,216592,15,42,80,122,4115,1
SI_204,2015-10-27,07:33:43,1445927557700,2,219660,16,33,21,54,3068,1
SI_204,2015-10-27,07:33:46,1445927557700,2,226056,17,56,98,154,6396,1
SI_204,2015-10-27,07:33:52,1445927557700,2,230973,18,49,87,136,4917,1
SI_204,2015-10-27,07:33:57,1445927557700,2,237805,19,69,28,97,6832,1
SI_204,2015-10-27,07:34:04,1445927557700,2,243172,20,58,15,73,5367,1
SI_204,2015-10-27,07:34:09,1445927557700,2,250957,21,89,58,147,7785,1
SI_204,2015-10-27,07:34:17,1445927557700,2,254122,22,90,33,123,3165,1
SI_204,2015-10-27,07:34:20,1445927557700,2,259556,23,25,68,93,5434,1
SI_204,2015-10-27,07:34:26,1445927557700,2,263109,24,53,88,92,3553,0
SI_204,2015-10-27,07:34:29,1445927557700,2,271174,25,93,83,,8065,0
