id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_183,2015-10-23,07:41:24,1445578884422,3,305753,1,39,81,120,3340,1
SI_183,2015-10-23,07:41:27,1445578884422,3,310317,2,89,65,154,4562,1
SI_183,2015-10-23,07:41:32,1445578884422,3,315195,3,87,56,143,4878,1
SI_183,2015-10-23,07:41:37,1445578884422,3,318238,4,73,52,125,3042,1
SI_183,2015-10-23,07:41:40,1445578884422,3,321490,5,54,19,73,3252,1
SI_183,2015-10-23,07:41:43,1445578884422,3,327402,6,68,55,123,5911,1
SI_183,2015-10-23,07:41:49,1445578884422,3,331414,7,13,86,99,4011,1
SI_183,2015-10-23,07:41:53,1445578884422,3,335335,8,61,95,156,3920,1
SI_183,2015-10-23,07:41:57,1445578884422,3,339732,9,59,12,71,4396,1
SI_183,2015-10-23,07:42:01,1445578884422,3,343361,10,19,40,59,3628,1
SI_183,2015-10-23,07:42:05,1445578884422,3,345480,11,60,62,122,2119,1
SI_183,2015-10-23,07:42:07,1445578884422,3,349100,12,31,65,96,3619,1
SI_183,2015-10-23,07:42:11,1445578884422,3,351642,13,75,50,125,2541,1
SI_183,2015-10-23,07:42:13,1445578884422,3,354757,14,13,32,45,3113,1
SI_183,2015-10-23,07:42:16,1445578884422,3,357709,15,35,36,71,2950,1
SI_183,2015-10-23,07:42:19,1445578884422,3,362287,16,95,84,179,4578,1
SI_183,2015-10-23,07:42:24,1445578884422,3,367327,17,83,45,128,5039,1
SI_183,2015-10-23,07:42:29,1445578884422,3,370824,18,55,82,137,3495,1
SI_183,2015-10-23,07:42:32,1445578884422,3,373956,19,44,13,57,3131,1
SI_183,2015-10-23,07:42:35,1445578884422,3,376869,20,40,55,95,2912,1
SI_183,2015-10-23,07:42:38,1445578884422,3,382732,21,84,62,146,5862,1
SI_183,2015-10-23,07:42:44,1445578884422,3,386728,22,24,44,68,3995,1
SI_183,2015-10-23,07:42:48,1445578884422,3,394305,23,77,36,113,7577,1
SI_183,2015-10-23,07:42:56,1445578884422,3,403902,24,95,15,110,9597,1
SI_183,2015-10-23,07:43:05,1445578884422,3,407564,25,22,64,86,3660,1
SI_183,2015-10-23,07:43:09,1445578884422,3,417455,26,97,45,142,9890,1
SI_183,2015-10-23,07:43:19,1445578884422,3,422413,27,72,89,,4957,0
