id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_271,2016-04-14,10:33:44,,,4,403052,1,85,31,116,4690,1
SI_271,2016-04-14,10:33:49,,,4,406063,2,46,62,108,3010,1
SI_271,2016-04-14,10:33:52,,,4,412154,3,97,84,191,6090,0
SI_271,2016-04-14,10:33:58,,,4,414975,4,13,67,80,2821,1
SI_271,2016-04-14,10:34:01,,,4,417853,5,62,91,153,2878,1
SI_271,2016-04-14,10:34:03,,,4,420202,6,51,35,86,2349,1
SI_271,2016-04-14,10:34:06,,,4,422684,7,95,41,136,2482,1
SI_271,2016-04-14,10:34:08,,,4,426791,8,73,36,109,4107,1
SI_271,2016-04-14,10:34:12,,,4,430823,9,64,76,140,4032,1
SI_271,2016-04-14,10:34:16,,,4,438372,10,69,29,98,7549,1
SI_271,2016-04-14,10:34:24,,,4,443781,11,63,33,96,5408,1
SI_271,2016-04-14,10:34:29,,,4,447622,12,41,75,116,3841,1
SI_271,2016-04-14,10:34:33,,,4,451640,13,34,79,113,4017,1
SI_271,2016-04-14,10:34:37,,,4,458810,14,69,26,95,7169,1
SI_271,2016-04-14,10:34:44,,,4,463646,15,85,42,117,4835,0
SI_271,2016-04-14,10:34:49,,,4,469954,16,49,68,117,6307,1
SI_271,2016-04-14,10:34:56,,,4,474784,17,83,88,171,4829,1
SI_271,2016-04-14,10:35:00,,,4,483968,18,97,38,125,9183,0
SI_271,2016-04-14,10:35:10,,,4,487927,19,48,42,90,3958,1
SI_271,2016-04-14,10:35:13,,,4,491679,20,23,67,90,3752,1
SI_271,2016-04-14,10:35:17,,,4,501137,21,98,37,135,9458,1
SI_271,2016-04-14,10:35:27,,,4,507560,22,20,96,116,6423,1
SI_271,2016-04-14,10:35:33,,,4,516156,23,29,67,96,8595,1
SI_271,2016-04-14,10:35:42,,,4,518361,24,57,13,,2204,0
