id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_259,2016-03-09,21:31:41,,,2,152919,1,70,24,94,4764,1
SI_259,2016-03-09,21:31:45,,,2,159178,2,48,45,93,6259,1
SI_259,2016-03-09,21:31:52,,,2,165827,3,67,73,140,6649,1
SI_259,2016-03-09,21:31:58,,,2,170423,4,62,37,99,4596,1
SI_259,2016-03-09,21:32:03,,,2,177057,5,73,50,123,6634,1
SI_259,2016-03-09,21:32:09,,,2,183587,6,67,22,89,6530,1
SI_259,2016-03-09,21:32:16,,,2,187789,7,47,50,97,4201,1
SI_259,2016-03-09,21:32:20,,,2,193358,8,91,65,156,5568,1
SI_259,2016-03-09,21:32:26,,,2,201521,9,31,77,108,8163,1
SI_259,2016-03-09,21:32:34,,,2,207495,10,97,80,177,5973,1
SI_259,2016-03-09,21:32:40,,,2,218550,11,97,39,136,11055,1
SI_259,2016-03-09,21:32:51,,,2,222319,12,80,12,92,3769,1
SI_259,2016-03-09,21:32:55,,,2,225228,13,12,82,94,2909,1
SI_259,2016-03-09,21:32:58,,,2,233818,14,92,29,121,8590,1
SI_259,2016-03-09,21:33:06,,,2,241078,15,54,39,93,7259,1
SI_259,2016-03-09,21:33:14,,,2,245288,16,40,62,102,4209,1
SI_259,2016-03-09,21:33:18,,,2,255273,17,27,67,94,9985,1
SI_259,2016-03-09,21:33:28,,,2,262534,18,24,94,118,7260,1
SI_259,2016-03-09,21:33:35,,,2,266058,19,30,44,74,3524,1
SI_259,2016-03-09,21:33:38,,,2,268161,20,19,81,,2103,0
