id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_577,2016-05-10,14:13:46,,,2,120691,1,80,25,105,3114,1
SI_577,2016-05-10,14:13:49,,,2,123673,2,94,95,189,2982,1
SI_577,2016-05-10,14:13:52,,,2,126178,3,50,29,79,2505,1
SI_577,2016-05-10,14:13:55,,,2,131207,4,57,60,117,5029,1
SI_577,2016-05-10,14:14:00,,,2,133823,5,72,32,105,2616,0
SI_577,2016-05-10,14:14:02,,,2,137592,6,35,62,97,3769,1
SI_577,2016-05-10,14:14:06,,,2,141616,7,72,75,147,4024,1
SI_577,2016-05-10,14:14:10,,,2,146395,8,93,76,169,4778,1
SI_577,2016-05-10,14:14:15,,,2,151225,9,47,39,86,4830,1
SI_577,2016-05-10,14:14:20,,,2,155325,10,54,92,146,4100,1
SI_577,2016-05-10,14:14:24,,,2,159608,11,99,59,158,4283,1
SI_577,2016-05-10,14:14:28,,,2,165827,12,87,77,164,6219,1
SI_577,2016-05-10,14:14:34,,,2,172382,13,37,79,116,6555,1
SI_577,2016-05-10,14:14:41,,,2,176426,14,61,23,84,4044,1
SI_577,2016-05-10,14:14:45,,,2,183511,15,62,58,120,7085,1
SI_577,2016-05-10,14:14:52,,,2,186333,16,72,23,95,2822,1
SI_577,2016-05-10,14:14:55,,,2,191046,17,11,79,90,4713,1
SI_577,2016-05-10,14:15:00,,,2,200215,18,54,77,131,9169,1
SI_577,2016-05-10,14:15:09,,,2,204415,19,11,60,71,4200,1
SI_577,2016-05-10,14:15:13,,,2,208598,20,26,83,109,4183,1
SI_577,2016-05-10,14:15:17,,,2,212398,21,65,30,95,3800,1
SI_577,2016-05-10,14:15:21,,,2,214865,22,61,27,88,2467,1
SI_577,2016-05-10,14:15:24,,,2,217380,23,33,60,93,2515,1
SI_577,2016-05-10,14:15:26,,,2,221643,24,66,56,122,4263,1
SI_577,2016-05-10,14:15:30,,,2,226466,25,38,12,50,4823,1
SI_577,2016-05-10,14:15:35,,,2,230708,26,76,83,159,4242,1
SI_577,2016-05-10,14:15:39,,,2,233399,27,40,47,87,2691,1
SI_577,2016-05-10,14:15:42,,,2,237583,28,76,88,,4184,0
