id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_116,2015-04-09,12:34:00,1428575640313,3,294201,1,64,91,155,5223,1
SI_116,2015-04-09,12:34:05,1428575640313,3,298456,2,53,81,134,4255,1
SI_116,2015-04-09,12:34:09,1428575640313,3,304378,3,59,76,134,5922,0
SI_116,2015-04-09,12:34:15,1428575640313,3,311097,4,28,37,65,6719,1
SI_116,2015-04-09,12:34:22,1428575640313,3,317314,5,68,15,84,6217,0
SI_116,2015-04-09,12:34:28,1428575640313,3,323208,6,87,37,134,5894,0
SI_116,2015-04-09,12:34:34,1428575640313,3,326992,7,23,12,35,3784,1
SI_116,2015-04-09,12:34:38,1428575640313,3,329526,8,90,60,15,2534,0
SI_116,2015-04-09,12:34:40,1428575640313,3,334394,9,70,28,98,4868,1
SI_116,2015-04-09,12:34:45,1428575640313,3,339950,10,62,93,155,5556,1
SI_116,2015-04-09,12:34:51,1428575640313,3,342811,11,32,31,63,2861,1
SI_116,2015-04-09,12:34:54,1428575640313,3,353474,12,94,57,151,10663,1
SI_116,2015-04-09,12:35:04,1428575640313,3,360776,13,14,93,107,7301,1
SI_116,2015-04-09,12:35:12,1428575640313,3,368624,14,56,73,129,7848,1
SI_116,2015-04-09,12:35:19,1428575640313,3,381517,15,51,67,118,12893,1
SI_116,2015-04-09,12:35:32,1428575640313,3,393528,16,35,98,133,12011,1
SI_116,2015-04-09,12:35:44,1428575640313,3,398188,17,35,32,67,4659,1
SI_116,2015-04-09,12:35:49,1428575640313,3,402271,18,49,51,100,4083,1
SI_116,2015-04-09,12:35:53,1428575640313,3,405841,19,37,27,64,3570,1
SI_116,2015-04-09,12:35:57,1428575640313,3,408982,20,44,85,,3141,0
