id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_279,2016-05-09,05:24:29,,,1,9484,1,31,94,125,3819,1
SI_279,2016-05-09,05:24:33,,,1,12846,2,24,75,99,3362,1
SI_279,2016-05-09,05:24:36,,,1,18382,3,81,65,146,5535,1
SI_279,2016-05-09,05:24:42,,,1,27395,4,81,52,133,9013,1
SI_279,2016-05-09,05:24:51,,,1,32812,5,17,93,110,5414,1
SI_279,2016-05-09,05:24:56,,,1,37664,6,40,87,127,4852,1
SI_279,2016-05-09,05:25:01,,,1,47015,7,71,46,117,9351,1
SI_279,2016-05-09,05:25:11,,,1,50830,8,23,90,113,3815,1
SI_279,2016-05-09,05:25:14,,,1,53737,9,13,60,73,2907,1
SI_279,2016-05-09,05:25:17,,,1,57699,10,54,21,75,3962,1
SI_279,2016-05-09,05:25:21,,,1,61895,11,93,97,190,4196,1
SI_279,2016-05-09,05:25:26,,,1,68869,12,40,70,110,6974,1
SI_279,2016-05-09,05:25:32,,,1,76982,13,70,99,196,8113,0
SI_279,2016-05-09,05:25:41,,,1,89247,14,97,29,126,12265,1
SI_279,2016-05-09,05:25:53,,,1,101817,15,65,88,153,12570,1
SI_279,2016-05-09,05:26:05,,,1,108366,16,29,28,57,6549,1
SI_279,2016-05-09,05:26:12,,,1,114925,17,15,17,32,6559,1
SI_279,2016-05-09,05:26:19,,,1,122692,18,93,63,156,7767,1
SI_279,2016-05-09,05:26:26,,,1,125671,19,54,46,,2978,0
