id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_182,2015-10-11,12:33:21,1444559601995,2,150819,1,75,36,121,4571,0
SI_182,2015-10-11,12:33:26,1444559601995,2,154339,2,14,73,87,3520,1
SI_182,2015-10-11,12:33:30,1444559601995,2,159412,3,85,53,108,5073,0
SI_182,2015-10-11,12:33:35,1444559601995,2,162481,4,12,71,83,3068,1
SI_182,2015-10-11,12:33:38,1444559601995,2,166714,5,59,64,123,4233,1
SI_182,2015-10-11,12:33:42,1444559601995,2,170063,6,47,50,97,3349,1
SI_182,2015-10-11,12:33:45,1444559601995,2,176385,7,88,96,184,6322,1
SI_182,2015-10-11,12:33:52,1444559601995,2,180496,8,76,79,155,4111,1
SI_182,2015-10-11,12:33:56,1444559601995,2,187547,9,84,53,137,7051,1
SI_182,2015-10-11,12:34:03,1444559601995,2,195499,10,66,26,92,7951,1
SI_182,2015-10-11,12:34:11,1444559601995,2,200411,11,71,51,122,4912,1
SI_182,2015-10-11,12:34:16,1444559601995,2,210750,12,15,66,81,10339,1
SI_182,2015-10-11,12:34:26,1444559601995,2,218114,13,21,98,120,7363,0
SI_182,2015-10-11,12:34:33,1444559601995,2,223807,14,43,92,135,5693,1
SI_182,2015-10-11,12:34:39,1444559601995,2,228301,15,72,36,108,4493,1
SI_182,2015-10-11,12:34:44,1444559601995,2,232467,16,63,15,78,4166,1
SI_182,2015-10-11,12:34:48,1444559601995,2,237886,17,59,21,80,5419,1
SI_182,2015-10-11,12:34:53,1444559601995,2,242169,18,40,94,134,4283,1
SI_182,2015-10-11,12:34:57,1444559601995,2,253239,19,17,93,110,11070,1
SI_182,2015-10-11,12:35:08,1444559601995,2,260205,20,92,73,165,6966,1
SI_182,2015-10-11,12:35:15,1444559601995,2,263783,21,36,21,57,3578,1
SI_182,2015-10-11,12:35:19,1444559601995,2,265608,22,20,30,50,1824,1
SI_182,2015-10-11,12:35:21,1444559601995,2,266255,23,66,74,,647,0
