id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_109,2015-03-11,07:39:56,1426055996656,1,9017,1,34,40,74,3358,1
SI_109,2015-03-11,07:40:00,1426055996656,1,12645,2,49,11,60,3628,1
SI_109,2015-03-11,07:40:03,1426055996656,1,26126,3,39,77,116,13481,1
SI_109,2015-03-11,07:40:17,1426055996656,1,40696,4,50,89,139,14570,1
SI_109,2015-03-11,07:40:31,1426055996656,1,53986,5,12,38,50,13290,1
SI_109,2015-03-11,07:40:44,1426055996656,1,64559,6,86,39,125,10573,1
SI_109,2015-03-11,07:40:55,1426055996656,1,68927,7,24,34,58,4368,1
SI_109,2015-03-11,07:40:59,1426055996656,1,74737,8,80,41,121,5810,1
SI_109,2015-03-11,07:41:05,1426055996656,1,87790,9,72,48,120,13053,1
SI_109,2015-03-11,07:41:18,1426055996656,1,100448,10,74,59,133,12658,1
SI_109,2015-03-11,07:41:31,1426055996656,1,109150,11,88,87,175,8702,1
SI_109,2015-03-11,07:41:40,1426055996656,1,115334,12,48,92,140,6184,1
SI_109,2015-03-11,07:41:46,1426055996656,1,119370,13,62,61,123,4036,1
SI_109,2015-03-11,07:41:50,1426055996656,1,124442,14,22,61,83,5072,1
SI_109,2015-03-11,07:41:55,1426055996656,1,125664,15,38,85,,1222,0
