id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_149,2015-05-30,07:38:06,1432964286144,1,12390,1,94,56,150,6658,1
SI_149,2015-05-30,07:38:12,1432964286144,1,18919,2,45,93,138,6529,1
SI_149,2015-05-30,07:38:19,1432964286144,1,26882,3,52,84,136,7963,1
SI_149,2015-05-30,07:38:27,1432964286144,1,35637,4,49,32,81,8755,1
SI_149,2015-05-30,07:38:36,1432964286144,1,41837,5,55,33,88,6200,1
SI_149,2015-05-30,07:38:42,1432964286144,1,48672,6,50,33,83,6835,1
SI_149,2015-05-30,07:38:49,1432964286144,1,62297,7,71,41,112,13625,1
SI_149,2015-05-30,07:39:02,1432964286144,1,72133,8,35,97,132,9836,1
SI_149,2015-05-30,07:39:12,1432964286144,1,84565,9,16,18,32,12432,0
SI_149,2015-05-30,07:39:24,1432964286144,1,94424,10,55,64,119,9859,1
SI_149,2015-05-30,07:39:34,1432964286144,1,104783,11,81,50,131,10359,1
SI_149,2015-05-30,07:39:45,1432964286144,1,114326,12,72,51,123,9543,1
SI_149,2015-05-30,07:39:54,1432964286144,1,121407,13,69,39,108,7081,1
SI_149,2015-05-30,07:40:01,1432964286144,1,125730,14,22,71,,4323,0
