id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_228,2015-12-22,07:00:48,1450764048296,2,118028,1,69,12,81,5836,1
SI_228,2015-12-22,07:00:54,1450764048296,2,126798,2,64,19,83,8770,1
SI_228,2015-12-22,07:01:02,1450764048296,2,134307,3,27,35,62,7509,1
SI_228,2015-12-22,07:01:10,1450764048296,2,139511,4,96,76,174,5204,0
SI_228,2015-12-22,07:01:15,1450764048296,2,145781,5,71,90,161,6270,1
SI_228,2015-12-22,07:01:21,1450764048296,2,148791,6,99,72,171,3010,1
SI_228,2015-12-22,07:01:24,1450764048296,2,155609,7,70,55,125,6818,1
SI_228,2015-12-22,07:01:31,1450764048296,2,163794,8,65,39,104,8185,1
SI_228,2015-12-22,07:01:39,1450764048296,2,169516,9,22,82,104,5722,1
SI_228,2015-12-22,07:01:45,1450764048296,2,173516,10,83,90,173,4000,1
SI_228,2015-12-22,07:01:49,1450764048296,2,179509,11,69,22,91,5993,1
SI_228,2015-12-22,07:01:55,1450764048296,2,188852,12,61,52,113,9343,1
SI_228,2015-12-22,07:02:04,1450764048296,2,202663,13,57,74,131,13811,1
SI_228,2015-12-22,07:02:18,1450764048296,2,205929,14,90,88,178,3266,1
SI_228,2015-12-22,07:02:22,1450764048296,2,210241,15,92,94,186,4312,1
SI_228,2015-12-22,07:02:26,1450764048296,2,220485,16,26,92,114,10243,0
SI_228,2015-12-22,07:02:36,1450764048296,2,226297,17,26,59,85,5812,1
SI_228,2015-12-22,07:02:42,1450764048296,2,229015,18,13,11,24,2718,1
SI_228,2015-12-22,07:02:45,1450764048296,2,232196,19,14,67,,3181,0
