id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_245,2016-01-29,06:59:04,1454047144154,1,12103,1,89,28,117,6437,1
SI_245,2016-01-29,06:59:10,1454047144154,1,14585,2,76,32,108,2482,1
SI_245,2016-01-29,06:59:13,1454047144154,1,17488,3,31,94,125,2903,1
SI_245,2016-01-29,06:59:15,1454047144154,1,19684,4,39,30,69,2195,1
SI_245,2016-01-29,06:59:18,1454047144154,1,22887,5,37,86,113,3200,0
SI_245,2016-01-29,06:59:21,1454047144154,1,25056,6,40,47,87,2169,1
SI_245,2016-01-29,06:59:23,1454047144154,1,28081,7,36,17,53,3025,1
SI_245,2016-01-29,06:59:26,1454047144154,1,30869,8,93,42,135,2788,1
SI_245,2016-01-29,06:59:29,1454047144154,1,34014,9,79,32,111,3145,1
SI_245,2016-01-29,06:59:32,1454047144154,1,39004,10,86,56,142,4990,1
SI_245,2016-01-29,06:59:37,1454047144154,1,43089,11,79,17,96,4085,1
SI_245,2016-01-29,06:59:41,1454047144154,1,45720,12,87,24,111,2631,1
SI_245,2016-01-29,06:59:44,1454047144154,1,48048,13,70,61,131,2327,1
SI_245,2016-01-29,06:59:46,1454047144154,1,50803,14,84,46,130,2755,1
SI_245,2016-01-29,06:59:49,1454047144154,1,52931,15,71,50,121,2128,1
SI_245,2016-01-29,06:59:51,1454047144154,1,56199,16,76,69,145,3268,1
SI_245,2016-01-29,06:59:54,1454047144154,1,59247,17,31,92,123,3048,1
SI_245,2016-01-29,06:59:57,1454047144154,1,65629,18,44,98,142,6382,1
SI_245,2016-01-29,07:00:04,1454047144154,1,73180,19,27,95,122,7550,1
SI_245,2016-01-29,07:00:11,1454047144154,1,79094,20,69,47,116,5914,1
SI_245,2016-01-29,07:00:17,1454047144154,1,89752,21,95,29,124,10658,1
SI_245,2016-01-29,07:00:28,1454047144154,1,95629,22,82,18,100,5877,1
SI_245,2016-01-29,07:00:34,1454047144154,1,98580,23,53,35,88,2951,1
SI_245,2016-01-29,07:00:37,1454047144154,1,102310,24,38,56,94,3730,1
SI_245,2016-01-29,07:00:40,1454047144154,1,105143,25,16,41,57,2833,1
SI_245,2016-01-29,07:00:43,1454047144154,1,108843,26,54,39,93,3700,1
SI_245,2016-01-29,07:00:47,1454047144154,1,112578,27,26,18,44,3735,1
SI_245,2016-01-29,07:00:51,1454047144154,1,116385,28,71,49,120,3806,1
SI_245,2016-01-29,07:00:54,1454047144154,1,124384,29,74,37,111,7999,1
SI_245,2016-01-29,07:01:02,1454047144154,1,125667,30,85,51,,1282,0
