id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_433,2016-03-03,15:56:41,,,3,288195,1,41,13,54,3799,1
SI_433,2016-03-03,15:56:44,,,3,290727,2,63,41,104,2532,1
SI_433,2016-03-03,15:56:47,,,3,298383,3,87,34,121,7656,1
SI_433,2016-03-03,15:56:55,,,3,301940,4,45,44,89,3557,1
SI_433,2016-03-03,15:56:58,,,3,304252,5,70,15,85,2311,1
SI_433,2016-03-03,15:57:00,,,3,314056,6,86,33,119,9803,1
SI_433,2016-03-03,15:57:10,,,3,318720,7,15,83,98,4664,1
SI_433,2016-03-03,15:57:15,,,3,321239,8,50,52,102,2519,1
SI_433,2016-03-03,15:57:17,,,3,327733,9,94,35,129,6494,1
SI_433,2016-03-03,15:57:24,,,3,332323,10,84,16,100,4590,1
SI_433,2016-03-03,15:57:29,,,3,338903,11,25,18,43,6580,1
SI_433,2016-03-03,15:57:35,,,3,345623,12,57,63,120,6720,1
SI_433,2016-03-03,15:57:42,,,3,348789,13,80,47,127,3165,1
SI_433,2016-03-03,15:57:45,,,3,360124,14,67,39,106,11335,1
SI_433,2016-03-03,15:57:56,,,3,363791,15,42,65,107,3667,1
SI_433,2016-03-03,15:58:00,,,3,369110,16,45,38,83,5319,1
SI_433,2016-03-03,15:58:05,,,3,374591,17,28,71,99,5481,1
SI_433,2016-03-03,15:58:11,,,3,381690,18,91,55,146,7099,1
SI_433,2016-03-03,15:58:18,,,3,392002,19,24,97,123,10311,0
SI_433,2016-03-03,15:58:28,,,3,395375,20,40,63,103,3372,1
SI_433,2016-03-03,15:58:32,,,3,404760,21,62,87,,9385,0
